
time,ax,ay,az,wx,wy,wz,
0.308,5.42,-7.53,6.76,-1.77,-0.36,0.54,
0.308,5.56,-7.81,6.31,-1.77,-0.36,0.54,
0.313,5.56,-7.81,6.31,-1.81,-0.37,0.61,
0.314,5.82,-8.06,5.69,-1.81,-0.37,0.61,
0.316,5.82,-8.06,5.69,-1.87,-0.42,0.67,
0.316,6.25,-8.34,4.89,-1.87,-0.42,0.67,
0.321,6.25,-8.34,4.89,-1.95,-0.51,0.74,
0.321,6.84,-8.67,3.95,-1.95,-0.51,0.74,
0.326,7.44,-9.03,3.04,-1.95,-0.51,0.74,
0.326,7.44,-9.03,3.04,-2.07,-0.62,0.80,
0.33,8.00,-9.45,2.20,-2.07,-0.62,0.80,
0.331,8.00,-9.45,2.20,-2.22,-0.73,0.86,
0.335,8.73,-9.84,1.43,-2.22,-0.73,0.86,
0.336,8.73,-9.84,1.43,-2.41,-0.82,0.93,
0.34,8.73,-9.84,1.43,-2.64,-0.89,1.01,
0.341,9.40,-10.07,0.88,-2.64,-0.89,1.01,
0.345,9.40,-10.07,0.88,-2.90,-0.90,1.09,
0.346,9.92,-10.12,0.54,-2.90,-0.90,1.09,
0.35,10.35,-10.12,0.29,-2.90,-0.90,1.09,
0.351,10.35,-10.12,0.29,-3.18,-0.83,1.19,
0.354,10.82,-10.09,-0.04,-3.18,-0.83,1.19,
0.355,10.82,-10.09,-0.04,-3.48,-0.70,1.29,
0.397,10.82,-10.09,-0.04,-3.80,-0.56,1.38,
0.397,11.40,-10.19,-0.34,-3.80,-0.56,1.38,
0.398,11.40,-10.19,-0.34,-4.13,-0.44,1.48,
0.399,11.99,-10.49,-0.59,-4.13,-0.44,1.48,
0.399,11.99,-10.49,-0.59,-4.46,-0.33,1.57,
0.4,12.31,-10.83,-0.72,-4.46,-0.33,1.57,
0.4,12.31,-10.83,-0.72,-4.80,-0.20,1.66,
0.401,12.15,-10.97,-0.59,-4.80,-0.20,1.66,
0.402,12.15,-10.97,-0.59,-5.14,-0.06,1.76,
0.402,11.55,-11.15,-0.33,-5.14,-0.06,1.76,
0.403,11.55,-11.15,-0.33,-5.46,0.03,1.88,
0.403,10.87,-11.59,0.20,-5.46,0.03,1.88,
0.404,10.87,-11.59,0.20,-5.75,0.10,2.03,
0.404,10.60,-12.36,1.01,-5.75,0.10,2.03,
0.405,10.60,-12.36,1.01,-6.00,0.17,2.21,
0.405,10.54,-13.07,2.16,-6.00,0.17,2.21,
0.406,10.13,-13.26,3.69,-6.00,0.17,2.21,
0.406,10.13,-13.26,3.69,-6.20,0.25,2.39,
0.407,9.14,-12.85,5.67,-6.20,0.25,2.39,
0.407,9.14,-12.85,5.67,-6.31,0.36,2.59,
0.415,9.14,-12.85,5.67,-6.30,0.43,2.82,
0.416,8.31,-11.98,8.09,-6.30,0.43,2.82,
0.416,8.31,-11.98,8.09,-6.13,0.42,3.09,
0.417,8.15,-10.75,10.88,-6.13,0.42,3.09,
0.418,8.15,-10.75,10.88,-5.77,0.32,3.36,
0.419,8.23,-9.23,13.72,-5.77,0.32,3.36,
0.433,8.23,-9.23,13.72,-5.21,0.14,3.60,
0.434,8.15,-7.55,16.33,-5.21,0.14,3.60,
0.434,8.15,-7.55,16.33,-4.46,-0.08,3.83,
0.435,8.16,-5.91,18.09,-4.46,-0.08,3.83,
0.435,8.16,-5.91,18.09,-3.56,-0.38,4.04,
0.436,8.60,-4.30,18.74,-3.56,-0.38,4.04,
0.437,9.37,-2.65,18.40,-3.56,-0.38,4.04,
0.438,9.37,-2.65,18.40,-2.58,-0.69,4.21,
0.443,9.37,-2.65,18.40,-1.58,-0.94,4.32,
0.444,10.18,-0.97,17.39,-1.58,-0.94,4.32,
0.448,10.18,-0.97,17.39,-0.62,-1.07,4.35,
0.448,10.77,0.58,15.70,-0.62,-1.07,4.35,
0.453,10.77,0.58,15.70,0.26,-1.07,4.35,
0.453,11.17,1.67,13.46,0.26,-1.07,4.35,
0.458,11.51,2.70,11.04,0.26,-1.07,4.35,
0.459,11.51,2.70,11.04,1.02,-0.91,4.31,
0.474,11.51,2.70,11.04,1.66,-0.66,4.25,
0.475,11.91,3.75,8.49,1.66,-0.66,4.25,
0.476,11.91,3.75,8.49,2.19,-0.38,4.14,
0.476,12.59,4.67,5.66,2.19,-0.38,4.14,
0.476,12.59,4.67,5.66,2.62,-0.18,3.96,
0.477,13.15,5.49,2.74,2.62,-0.18,3.96,
0.477,13.15,5.49,2.74,2.98,-0.09,3.75,
0.478,13.74,6.20,-0.22,2.98,-0.09,3.75,
0.497,14.42,6.89,-3.13,2.98,-0.09,3.75,
0.498,14.42,6.89,-3.13,3.26,-0.12,3.48,
0.498,14.42,6.89,-3.13,3.44,-0.21,3.16,
0.499,14.95,7.50,-6.08,3.44,-0.21,3.16,
0.499,14.95,7.50,-6.08,3.50,-0.33,2.79,
0.5,15.03,8.00,-9.03,3.50,-0.33,2.79,
0.5,15.03,8.00,-9.03,3.42,-0.43,2.40,
0.5,15.02,8.23,-11.64,3.42,-0.43,2.40,
0.501,15.02,8.23,-11.64,3.18,-0.46,2.02,
0.501,14.11,8.40,-13.98,3.18,-0.46,2.02,
0.516,12.83,8.21,-15.83,3.18,-0.46,2.02,
0.517,12.83,8.21,-15.83,2.79,-0.39,1.66,
0.517,11.62,7.73,-16.65,2.79,-0.39,1.66,
0.518,11.62,7.73,-16.65,2.26,-0.21,1.35,
0.518,11.62,7.73,-16.65,1.65,0.04,1.08,
0.518,10.03,7.19,-16.28,1.65,0.04,1.08,
0.521,10.03,7.19,-16.28,1.01,0.33,0.87,
0.521,7.83,6.60,-15.07,1.01,0.33,0.87,
0.532,7.83,6.60,-15.07,0.41,0.62,0.73,
0.532,5.53,5.98,-12.92,0.41,0.62,0.73,
0.533,5.53,5.98,-12.92,-0.10,0.83,0.67,
0.533,3.62,5.27,-10.26,-0.10,0.83,0.67,
0.536,2.37,4.55,-7.55,-0.10,0.83,0.67,
0.536,2.37,4.55,-7.55,-0.48,0.93,0.67,
0.552,2.37,4.55,-7.55,-0.72,0.90,0.70,
0.553,1.62,3.90,-5.22,-0.72,0.90,0.70,
0.553,1.62,3.90,-5.22,-0.83,0.72,0.75,
0.554,1.31,3.12,-3.27,-0.83,0.72,0.75,
0.554,1.31,3.12,-3.27,-0.81,0.45,0.80,
0.554,1.33,2.43,-1.81,-0.81,0.45,0.80,
0.555,1.33,2.43,-1.81,-0.72,0.16,0.84,
0.556,1.93,2.24,-0.91,-0.72,0.16,0.84,
0.566,3.53,2.37,-0.95,-0.72,0.16,0.84,
0.567,3.53,2.37,-0.95,-0.59,-0.14,0.85,
0.567,5.41,2.59,-1.70,-0.59,-0.14,0.85,
0.568,5.41,2.59,-1.70,-0.47,-0.41,0.81,
0.57,7.02,2.76,-2.83,-0.47,-0.41,0.81,
0.57,7.02,2.76,-2.83,-0.42,-0.59,0.67,
0.575,8.07,2.76,-3.46,-0.42,-0.59,0.67,
0.576,8.07,2.76,-3.46,-0.46,-0.66,0.45,
0.579,8.66,2.56,-3.12,-0.46,-0.66,0.45,
0.579,8.66,2.56,-3.12,-0.58,-0.62,0.16,
0.584,8.66,2.56,-3.12,-0.71,-0.50,-0.18,
0.585,8.79,2.19,-1.78,-0.71,-0.50,-0.18,
0.589,8.48,1.68,0.23,-0.71,-0.50,-0.18,
0.589,8.48,1.68,0.23,-0.79,-0.36,-0.54,
0.599,8.48,1.68,0.23,-0.78,-0.26,-0.90,
0.6,8.03,0.89,2.38,-0.78,-0.26,-0.90,
0.6,8.03,0.89,2.38,-0.65,-0.24,-1.26,
0.601,7.31,0.09,4.20,-0.65,-0.24,-1.26,
0.642,7.31,0.09,4.20,-0.42,-0.28,-1.61,
0.643,6.21,-0.68,5.63,-0.42,-0.28,-1.61,
0.643,6.21,-0.68,5.63,-0.12,-0.35,-1.92,
0.643,4.93,-1.39,6.64,-0.12,-0.35,-1.92,
0.644,4.93,-1.39,6.64,0.22,-0.46,-2.20,
0.644,3.66,-2.22,7.30,0.22,-0.46,-2.20,
0.644,2.89,-3.07,7.09,0.22,-0.46,-2.20,
0.645,2.89,-3.07,7.09,0.60,-0.60,-2.43,
0.645,2.35,-3.76,5.55,0.60,-0.60,-2.43,
0.646,2.35,-3.76,5.55,0.96,-0.70,-2.60,
0.646,2.35,-3.76,5.55,1.21,-0.70,-2.71,
0.646,1.51,-4.22,3.14,1.21,-0.70,-2.71,
0.647,1.51,-4.22,3.14,1.30,-0.59,-2.77,
0.647,0.33,-4.69,0.93,1.30,-0.59,-2.77,
0.647,-0.54,-5.19,-0.30,1.30,-0.59,-2.77,
0.648,-0.54,-5.19,-0.30,1.24,-0.40,-2.75,
0.648,-1.19,-5.69,-0.62,1.24,-0.40,-2.75,
0.649,-1.19,-5.69,-0.62,1.10,-0.24,-2.67,
0.649,-1.19,-5.69,-0.62,0.97,-0.15,-2.52,
0.649,-1.97,-6.20,-0.31,0.97,-0.15,-2.52,
0.652,-3.32,-6.52,-0.05,0.97,-0.15,-2.52,
0.653,-3.32,-6.52,-0.05,0.87,-0.14,-2.31,
0.657,-3.32,-6.52,-0.05,0.78,-0.17,-2.02,
0.657,-5.44,-6.33,0.33,0.78,-0.17,-2.02,
0.662,-5.44,-6.33,0.33,0.70,-0.24,-1.64,
0.663,-7.77,-6.07,0.89,0.70,-0.24,-1.64,
0.667,-7.77,-6.07,0.89,0.60,-0.32,-1.14,
0.668,-10.16,-6.19,1.61,0.60,-0.32,-1.14,
0.672,-10.16,-6.19,1.61,0.49,-0.34,-0.51,
0.672,-12.36,-6.32,2.48,0.49,-0.34,-0.51,
0.682,-12.36,-6.32,2.48,0.37,-0.23,0.26,
0.682,-14.38,-6.04,3.03,0.37,-0.23,0.26,
0.683,-16.12,-5.20,2.87,0.37,-0.23,0.26,
0.683,-16.12,-5.20,2.87,0.24,0.02,1.15,
0.686,-16.12,-5.20,2.87,0.08,0.35,2.14,
0.687,-17.60,-3.85,2.02,0.08,0.35,2.14,
0.705,-17.60,-3.85,2.02,-0.11,0.70,3.22,
0.706,-18.64,-2.73,1.56,-0.11,0.70,3.22,
0.706,-18.64,-2.73,1.56,-0.26,0.93,4.39,
0.707,-17.86,-1.43,0.91,-0.26,0.93,4.39,
0.707,-14.45,-0.17,-0.16,-0.26,0.93,4.39,
0.708,-14.45,-0.17,-0.16,-0.35,0.95,5.59,
0.708,-14.45,-0.17,-0.16,-0.37,0.73,6.70,
0.709,-8.62,1.15,-1.82,-0.37,0.73,6.70,
0.717,-8.62,1.15,-1.82,-0.39,0.39,7.61,
0.718,-0.74,2.29,-4.59,-0.39,0.39,7.61,
0.718,7.69,3.50,-7.54,-0.39,0.39,7.61,
0.719,7.69,3.50,-7.54,-0.45,0.09,8.24,
0.72,7.69,3.50,-7.54,-0.61,-0.10,8.51,
0.721,15.34,4.89,-8.77,-0.61,-0.10,8.51,
0.745,21.23,6.90,-8.23,-0.61,-0.10,8.51,
0.746,21.23,6.90,-8.23,-0.77,-0.24,8.40,
0.747,21.23,6.90,-8.23,-0.86,-0.37,7.97,
0.747,25.01,9.43,-7.33,-0.86,-0.37,7.97,
0.748,25.01,9.43,-7.33,-0.88,-0.41,7.32,
0.748,26.37,11.72,-6.65,-0.88,-0.41,7.32,
0.749,26.37,11.72,-6.65,-0.84,-0.33,6.48,
0.75,25.50,13.84,-4.20,-0.84,-0.33,6.48,
0.75,23.21,15.54,-0.83,-0.84,-0.33,6.48,
0.751,23.21,15.54,-0.83,-0.69,-0.27,5.54,
0.752,23.21,15.54,-0.83,-0.34,-0.32,4.60,
0.752,19.42,16.19,0.83,-0.34,-0.32,4.60,
0.771,19.42,16.19,0.83,0.15,-0.48,3.75,
0.772,13.56,16.09,0.37,0.15,-0.48,3.75,
0.772,7.10,15.93,-1.56,0.15,-0.48,3.75,
0.773,7.10,15.93,-1.56,0.65,-0.68,3.13,
0.773,1.49,15.44,-4.81,0.65,-0.68,3.13,
0.774,1.49,15.44,-4.81,1.06,-0.91,2.79,
0.774,-1.77,14.65,-9.61,1.06,-0.91,2.79,
0.776,-1.77,14.65,-9.61,1.30,-1.11,2.74,
0.776,-1.77,14.65,-9.61,1.26,-1.23,2.90,
0.777,-3.73,14.27,-14.91,1.26,-1.23,2.90,
0.787,-3.73,14.27,-14.91,0.91,-1.21,3.21,
0.787,-4.49,14.10,-18.77,0.91,-1.21,3.21,
0.788,-4.49,14.10,-18.77,0.31,-1.10,3.63,
0.789,-3.61,14.15,-21.06,0.31,-1.10,3.63,
0.789,-3.61,14.15,-21.06,-0.44,-0.96,4.10,
0.789,0.04,14.22,-22.28,-0.44,-0.96,4.10,
0.816,4.74,14.76,-21.35,-0.44,-0.96,4.10,
0.817,4.74,14.76,-21.35,-1.25,-0.88,4.47,
0.818,4.74,14.76,-21.35,-2.00,-0.94,4.64,
0.818,9.58,15.53,-17.86,-2.00,-0.94,4.64,
0.818,9.58,15.53,-17.86,-2.58,-1.13,4.58,
0.819,13.63,15.90,-12.94,-2.58,-1.13,4.58,
0.819,13.63,15.90,-12.94,-2.92,-1.38,4.35,
0.82,16.45,16.30,-7.20,-2.92,-1.38,4.35,
0.82,19.12,16.88,-1.97,-2.92,-1.38,4.35,
0.821,19.12,16.88,-1.97,-3.01,-1.61,4.01,
0.821,20.29,19.37,2.98,-3.01,-1.61,4.01,
0.822,20.29,19.37,2.98,-2.91,-1.78,3.53,
0.823,20.29,19.37,2.98,-2.67,-1.77,2.93,
0.823,14.27,24.56,9.18,-2.67,-1.77,2.93,
0.832,-1.01,29.94,15.41,-2.67,-1.77,2.93,
0.833,-1.01,29.94,15.41,-2.28,-1.55,2.51,
0.833,-1.01,29.94,15.41,-1.70,-1.02,2.60,
0.834,-0.04,29.93,23.45,-1.70,-1.02,2.60,
0.837,-0.04,29.93,23.45,-0.70,-0.34,2.65,
0.838,18.04,29.91,25.37,-0.70,-0.34,2.65,
0.854,18.04,29.91,25.37,0.64,0.14,1.84,
0.855,28.98,29.88,20.23,0.64,0.14,1.84,
0.887,32.36,29.83,7.78,0.64,0.14,1.84,
0.887,32.36,29.83,7.78,1.95,0.62,0.46,
0.888,25.33,29.77,-5.87,1.95,0.62,0.46,
0.888,25.33,29.77,-5.87,2.77,0.87,-0.91,
0.889,25.33,29.77,-5.87,2.88,0.91,-1.84,
0.889,12.63,29.71,-13.99,2.88,0.91,-1.84,
0.89,12.63,29.71,-13.99,2.34,1.23,-2.13,
0.89,-2.83,29.65,-7.72,2.34,1.23,-2.13,
0.891,-2.83,29.65,-7.72,1.81,1.90,-1.70,
0.891,-21.83,29.59,13.85,1.81,1.90,-1.70,
0.892,-21.83,29.59,13.85,2.39,3.18,-0.54,
0.892,-19.79,29.54,19.18,2.39,3.18,-0.54,
0.893,7.43,18.56,-9.22,2.39,3.18,-0.54,
0.893,7.43,18.56,-9.22,3.87,4.28,0.60,
0.894,19.41,7.20,-39.58,3.87,4.28,0.60,
0.894,19.41,7.20,-39.58,4.55,3.78,0.73,
0.895,19.41,7.20,-39.58,3.39,2.56,0.24,
0.895,19.06,0.12,-39.38,3.39,2.56,0.24,
0.896,16.45,-8.21,-39.31,3.39,2.56,0.24,
0.896,16.45,-8.21,-39.31,0.60,1.98,-0.17,
0.897,12.23,-13.61,-39.39,0.60,1.98,-0.17,
0.897,12.23,-13.61,-39.39,-2.45,2.20,-0.44,
0.901,12.23,-13.61,-39.39,-4.35,2.57,-0.73,
0.902,2.61,-15.81,-7.20,-4.35,2.57,-0.73,
0.906,2.61,-15.81,-7.20,-4.60,2.49,-0.83,
0.907,-6.21,-18.65,16.73,-4.60,2.49,-0.83,
0.915,-11.55,-20.04,26.15,-4.60,2.49,-0.83,
0.916,-11.55,-20.04,26.15,-3.62,2.02,-0.61,
0.917,-11.55,-20.04,26.15,-2.22,1.55,-0.28,
0.917,-15.22,-18.78,27.52,-2.22,1.55,-0.28,
0.924,-15.22,-18.78,27.52,-0.92,1.42,0.10,
0.924,-17.26,-16.40,21.72,-0.92,1.42,0.10,
0.925,-17.26,-16.40,21.72,-0.01,1.49,0.53,
0.926,-18.01,-14.75,10.38,-0.01,1.49,0.53,
0.941,-18.01,-14.75,10.38,0.28,1.58,1.01,
0.942,-19.07,-13.77,-2.21,0.28,1.58,1.01,
0.943,-20.61,-12.44,-10.49,0.28,1.58,1.01,
0.943,-20.61,-12.44,-10.49,-0.08,1.76,1.65,
0.944,-19.95,-10.97,-11.01,-0.08,1.76,1.65,
0.944,-19.95,-10.97,-11.01,-0.86,2.11,2.48,
0.963,-19.95,-10.97,-11.01,-1.63,2.53,3.38,
0.965,-18.06,-8.87,-6.09,-1.63,2.53,3.38,
0.965,-14.46,-5.73,-1.50,-1.63,2.53,3.38,
0.966,-14.46,-5.73,-1.50,-2.06,2.90,4.23,
0.966,-14.46,-5.73,-1.50,-2.13,3.14,4.92,
0.966,-8.90,-0.78,-2.00,-2.13,3.14,4.92,
0.967,-8.90,-0.78,-2.00,-2.14,3.33,5.34,
0.967,-3.23,3.68,-6.23,-2.14,3.33,5.34,
0.967,-3.23,3.68,-6.23,-2.36,3.55,5.46,
0.968,0.52,6.62,-9.54,-2.36,3.55,5.46,
0.969,0.52,6.62,-9.54,-2.78,3.74,5.39,
0.97,2.05,7.85,-10.29,-2.78,3.74,5.39,
0.974,2.05,7.85,-10.29,-3.23,3.71,5.28,
0.975,2.11,7.37,-11.01,-3.23,3.71,5.28,
0.983,2.31,6.48,-12.44,-3.23,3.71,5.28,
0.984,2.31,6.48,-12.44,-3.66,3.45,5.23,
0.984,2.31,6.48,-12.44,-4.13,3.05,5.22,
0.985,3.66,5.03,-12.12,-4.13,3.05,5.22,
0.989,5.27,2.22,-10.07,-4.13,3.05,5.22,
0.989,5.27,2.22,-10.07,-4.58,2.63,5.15,
1.005,5.27,2.22,-10.07,-4.91,2.29,5.02,
1.006,6.68,-0.52,-7.77,-4.91,2.29,5.02,
1.006,6.68,-0.52,-7.77,-5.14,2.04,4.82,
1.007,8.96,-2.25,-3.99,-5.14,2.04,4.82,
1.007,9.58,-2.74,1.38,-5.14,2.04,4.82,
1.008,9.58,-2.74,1.38,-5.24,1.81,4.50,
1.008,7.90,-3.09,7.20,-5.24,1.81,4.50,
1.014,7.90,-3.09,7.20,-5.14,1.62,4.12,
1.015,6.70,-4.03,11.14,-5.14,1.62,4.12,
1.015,6.70,-4.03,11.14,-4.85,1.52,3.81,
1.018,5.40,-4.45,12.57,-4.85,1.52,3.81,
1.019,5.40,-4.45,12.57,-4.45,1.59,3.59,
1.023,3.26,-3.70,12.90,-4.45,1.59,3.59,
1.023,3.26,-3.70,12.90,-4.06,1.85,3.44,
1.031,3.26,-3.70,12.90,-3.73,2.22,3.36,
1.032,1.66,-2.99,12.41,-3.73,2.22,3.36,
1.032,1.66,-2.99,12.41,-3.47,2.60,3.33,
1.033,0.50,-3.46,10.62,-3.47,2.60,3.33,
1.037,-0.99,-4.54,7.96,-3.47,2.60,3.33,
1.038,-0.99,-4.54,7.96,-3.34,2.99,3.36,
1.053,-2.40,-5.83,4.91,-3.34,2.99,3.36,
1.054,-2.40,-5.83,4.91,-3.40,3.46,3.46,
1.054,-2.40,-5.83,4.91,-3.67,4.04,3.65,
1.055,-3.98,-6.85,2.11,-3.67,4.04,3.65,
1.055,-3.98,-6.85,2.11,-4.15,4.70,3.91,
1.055,-4.60,-7.42,0.23,-4.15,4.70,3.91,
1.057,-4.60,-7.42,0.23,-4.75,5.39,4.18,
1.058,-3.77,-8.88,-0.18,-4.75,5.39,4.18,
1.062,-3.77,-8.88,-0.18,-5.39,6.10,4.34,
1.063,-3.78,-10.61,1.02,-5.39,6.10,4.34,
1.067,-3.78,-10.61,1.02,-5.91,6.76,4.42,
