
time,ax,ay,az,wx,wy,wz,
0.295,-1.34,-0.20,-0.21,-2.59,1.63,0.77,
0.296,-0.64,-0.28,0.10,-2.59,1.63,0.77,
0.307,-0.64,-0.28,0.10,-2.65,1.60,0.69,
0.307,0.36,-0.14,0.29,-2.65,1.60,0.69,
0.308,0.36,-0.14,0.29,-2.64,1.49,0.60,
0.308,0.82,-0.11,0.66,-2.64,1.49,0.60,
0.31,0.82,-0.11,0.66,-2.56,1.23,0.53,
0.31,0.98,-0.18,1.34,-2.56,1.23,0.53,
0.315,0.51,-0.44,1.99,-2.56,1.23,0.53,
0.316,0.51,-0.44,1.99,-2.44,0.75,0.45,
0.328,-0.78,-0.69,1.93,-2.44,0.75,0.45,
0.328,-2.08,-0.87,1.62,-2.44,0.75,0.45,
0.329,-2.08,-0.87,1.62,-2.28,0.09,0.40,
0.329,-2.08,-0.87,1.62,-2.11,-0.45,0.37,
0.33,-2.08,-0.87,1.62,-1.92,-0.70,0.35,
0.33,-2.28,-0.95,1.51,-1.92,-0.70,0.35,
0.342,-1.59,-0.80,1.54,-1.92,-0.70,0.35,
0.342,-1.59,-0.80,1.54,-1.74,-0.73,0.31,
0.343,-1.59,-0.80,1.54,-1.56,-0.68,0.21,
0.343,-0.50,-0.55,1.57,-1.56,-0.68,0.21,
0.344,-0.50,-0.55,1.57,-1.39,-0.60,0.05,
0.344,0.39,-0.22,1.45,-1.39,-0.60,0.05,
0.352,0.74,0.10,0.89,-1.39,-0.60,0.05,
0.353,0.74,0.10,0.89,-1.24,-0.53,-0.14,
0.354,0.68,0.45,0.18,-1.24,-0.53,-0.14,
0.354,0.68,0.45,0.18,-1.13,-0.43,-0.31,
0.358,0.68,0.45,0.18,-1.06,-0.29,-0.47,
0.359,0.38,0.87,-0.56,-1.06,-0.29,-0.47,
0.363,0.38,0.87,-0.56,-1.03,-0.13,-0.57,
0.363,-0.31,1.38,-1.21,-1.03,-0.13,-0.57,
0.368,-0.99,1.78,-1.62,-1.03,-0.13,-0.57,
0.369,-0.99,1.78,-1.62,-1.04,0.07,-0.61,
0.373,-1.87,2.03,-1.92,-1.04,0.07,-0.61,
0.374,-1.87,2.03,-1.92,-1.08,0.31,-0.60,
0.378,-2.92,2.23,-2.08,-1.08,0.31,-0.60,
0.378,-2.92,2.23,-2.08,-1.13,0.58,-0.53,
0.389,-3.64,2.31,-2.02,-1.13,0.58,-0.53,
0.39,-3.64,2.31,-2.02,-1.20,0.88,-0.41,
0.391,-3.64,2.31,-2.02,-1.25,1.17,-0.26,
0.391,-3.88,2.35,-1.84,-1.25,1.17,-0.26,
0.393,-3.88,2.34,-1.52,-1.25,1.17,-0.26,
0.393,-3.88,2.34,-1.52,-1.30,1.39,-0.11,
0.399,-3.88,2.34,-1.52,-1.33,1.54,0.04,
0.4,-3.92,2.41,-1.00,-1.33,1.54,0.04,
0.402,-3.92,2.41,-1.00,-1.31,1.64,0.17,
0.403,-5.21,2.20,-0.42,-1.31,1.64,0.17,
0.407,-5.21,2.20,-0.42,-1.24,1.76,0.31,
0.408,-5.64,2.04,0.39,-1.24,1.76,0.31,
0.412,-5.64,2.04,0.39,-1.10,1.90,0.43,
0.413,-5.47,1.66,0.80,-1.10,1.90,0.43,
0.433,-5.47,1.66,0.80,-0.92,2.01,0.52,
0.434,-5.12,1.34,1.17,-0.92,2.01,0.52,
0.435,-4.70,1.09,1.82,-0.92,2.01,0.52,
0.436,-4.70,1.09,1.82,-0.72,2.06,0.58,
0.436,-4.09,0.81,2.36,-0.72,2.06,0.58,
0.437,-4.09,0.81,2.36,-0.48,2.11,0.61,
0.437,-3.97,0.68,2.43,-0.48,2.11,0.61,
0.438,-3.97,0.68,2.43,-0.21,2.18,0.61,
0.438,-3.97,0.68,2.43,0.08,2.35,0.60,
0.439,-3.81,0.61,2.49,0.08,2.35,0.60,
0.442,-3.81,0.61,2.49,0.39,2.57,0.59,
0.443,-3.36,0.62,3.20,0.39,2.57,0.59,
0.447,-3.36,0.62,3.20,0.71,2.68,0.58,
0.447,-2.69,0.64,3.86,0.71,2.68,0.58,
0.455,-2.69,0.64,3.86,1.07,2.69,0.57,
0.456,-2.09,0.61,3.99,1.07,2.69,0.57,
0.457,-1.68,0.40,3.82,1.07,2.69,0.57,
0.46,-1.68,0.40,3.82,1.44,2.63,0.55,
0.462,-1.03,0.29,3.54,1.44,2.63,0.55,
0.463,-1.03,0.29,3.54,1.78,2.44,0.53,
0.473,-1.03,0.29,3.54,2.08,2.21,0.52,
0.474,-0.70,0.22,3.37,2.08,2.21,0.52,
0.474,-0.70,0.22,3.37,2.33,1.98,0.52,
0.475,-0.52,0.17,2.99,2.33,1.98,0.52,
0.509,-0.52,0.17,2.99,2.54,1.77,0.53,
0.51,-0.52,0.14,2.24,2.54,1.77,0.53,
0.511,-0.37,0.21,1.34,2.54,1.77,0.53,
0.511,-0.37,0.21,1.34,2.69,1.58,0.57,
0.512,-0.37,0.21,1.34,2.78,1.42,0.62,
0.512,-0.37,0.21,1.34,2.79,1.28,0.69,
0.513,0.08,0.28,0.46,2.79,1.28,0.69,
0.513,0.49,0.38,-0.40,2.79,1.28,0.69,
0.513,1.01,0.43,-0.99,2.79,1.28,0.69,
0.514,1.01,0.43,-0.99,2.73,1.16,0.78,
0.514,1.01,0.43,-0.99,2.62,1.08,0.87,
0.515,1.01,0.43,-0.99,2.48,1.03,0.94,
0.515,1.68,0.44,-1.42,2.48,1.03,0.94,
0.515,2.51,0.45,-1.68,2.48,1.03,0.94,
0.516,2.51,0.45,-1.68,2.32,1.04,0.98,
0.516,3.34,0.45,-1.91,2.32,1.04,0.98,
0.517,3.34,0.45,-1.91,2.17,1.13,0.99,
0.517,3.90,0.42,-2.01,2.17,1.13,0.99,
0.525,3.90,0.42,-2.01,2.03,1.36,0.97,
0.526,4.16,0.34,-1.77,2.03,1.36,0.97,
0.527,4.23,0.19,-1.29,2.03,1.36,0.97,
0.527,4.23,0.19,-1.29,1.92,1.71,0.92,
0.529,3.93,0.12,-0.72,1.92,1.71,0.92,
0.53,3.93,0.12,-0.72,1.84,2.05,0.83,
0.54,3.93,0.12,-0.72,1.82,2.37,0.71,
0.541,3.21,0.12,-0.30,1.82,2.37,0.71,
0.541,2.18,0.17,0.09,1.82,2.37,0.71,
0.542,2.18,0.17,0.09,1.85,2.67,0.58,
0.544,2.18,0.17,0.09,1.92,2.92,0.45,
0.545,0.91,0.20,0.62,1.92,2.92,0.45,
0.549,0.21,0.21,1.41,1.92,2.92,0.45,
0.55,0.21,0.21,1.41,2.06,3.21,0.32,
0.558,-0.28,0.25,2.28,2.06,3.21,0.32,
0.559,-0.28,0.25,2.28,2.29,3.54,0.19,
0.559,-0.28,0.25,2.28,2.60,3.81,0.07,
0.559,-0.48,0.49,2.69,2.60,3.81,0.07,
0.564,-0.48,0.49,2.69,2.96,3.90,0.00,
0.565,-0.74,0.94,2.87,2.96,3.90,0.00,
0.576,-1.03,1.51,2.98,2.96,3.90,0.00,
0.576,-1.03,1.51,2.98,3.33,3.81,0.01,
0.576,-1.35,2.10,3.07,3.33,3.81,0.01,
0.577,-1.35,2.10,3.07,3.68,3.51,0.09,
0.578,-1.35,2.10,3.07,4.01,3.05,0.23,
0.578,-1.67,2.51,3.11,4.01,3.05,0.23,
0.584,-1.75,2.63,2.99,4.01,3.05,0.23,
0.585,-1.75,2.63,2.99,4.29,2.52,0.41,
0.588,-1.75,2.63,2.99,4.52,2.03,0.61,
0.588,-2.08,2.40,2.57,4.52,2.03,0.61,
0.592,-2.08,2.40,2.57,4.69,1.69,0.84,
0.593,-2.85,1.93,1.99,4.69,1.69,0.84,
0.597,-2.85,1.93,1.99,4.79,1.56,1.11,
0.598,-3.10,1.45,1.22,4.79,1.56,1.11,
0.607,-3.10,1.45,1.22,4.80,1.65,1.41,
0.607,-2.65,0.95,0.57,4.80,1.65,1.41,
0.607,-1.67,0.57,0.00,4.80,1.65,1.41,
0.608,-1.67,0.57,0.00,4.75,1.91,1.69,
0.612,-1.67,0.57,0.00,4.63,2.28,1.94,
0.612,-0.33,0.30,-0.49,4.63,2.28,1.94,
0.617,0.86,0.28,-1.13,4.63,2.28,1.94,
0.618,0.86,0.28,-1.13,4.47,2.68,2.13,
0.622,0.86,0.28,-1.13,4.23,3.08,2.25,
0.622,1.78,0.53,-2.07,4.23,3.08,2.25,
0.627,2.63,0.80,-3.07,4.23,3.08,2.25,
0.627,2.63,0.80,-3.07,3.91,3.45,2.27,
0.635,3.71,0.99,-5.16,3.91,3.45,2.27,
0.636,3.71,0.99,-5.16,3.50,3.69,2.22,
0.636,3.71,0.99,-5.16,2.93,3.49,2.09,
0.637,4.72,1.13,-7.75,2.93,3.49,2.09,
0.642,4.72,1.13,-7.75,2.20,2.93,1.88,
0.642,3.77,1.35,-6.30,2.20,2.93,1.88,
0.646,3.77,1.35,-6.30,1.71,2.62,1.77,
0.647,2.62,1.30,-4.73,1.71,2.62,1.77,
0.651,2.43,1.89,-4.64,1.71,2.62,1.77,
0.652,2.43,1.89,-4.64,1.44,2.38,1.76,
0.656,2.58,2.90,-4.86,1.44,2.38,1.76,
0.657,2.58,2.90,-4.86,1.20,2.05,1.72,
0.661,2.49,3.87,-3.96,1.20,2.05,1.72,
0.661,2.49,3.87,-3.96,0.94,1.67,1.62,
0.666,2.40,4.42,-2.67,0.94,1.67,1.62,
0.667,2.40,4.42,-2.67,0.71,1.39,1.51,
0.671,2.40,4.42,-2.67,0.55,1.22,1.40,
0.672,2.22,4.59,-1.60,0.55,1.22,1.40,
0.676,2.22,4.59,-1.60,0.42,1.15,1.26,
0.676,1.82,4.35,-0.81,0.42,1.15,1.26,
0.681,1.34,3.96,-0.36,0.42,1.15,1.26,
0.682,1.34,3.96,-0.36,0.31,1.20,1.13,
0.693,1.03,3.67,-0.13,0.31,1.20,1.13,
0.694,1.03,3.67,-0.13,0.24,1.31,1.00,
0.694,0.71,3.31,-0.09,0.24,1.31,1.00,
0.695,0.71,3.31,-0.09,0.20,1.41,0.90,
0.695,0.71,3.31,-0.09,0.19,1.45,0.83,
0.695,0.43,2.87,-0.11,0.19,1.45,0.83,
0.701,0.43,2.87,-0.11,0.21,1.43,0.80,
0.702,0.06,2.43,-0.10,0.21,1.43,0.80,
0.705,-0.29,2.01,-0.12,0.21,1.43,0.80,
0.706,-0.29,2.01,-0.12,0.25,1.39,0.81,
0.71,-0.67,1.59,-0.09,0.25,1.39,0.81,
0.711,-0.67,1.59,-0.09,0.30,1.33,0.85,
0.725,-0.90,1.18,0.04,0.30,1.33,0.85,
0.726,-0.90,1.18,0.04,0.35,1.30,0.93,
0.759,-0.90,1.18,0.04,0.41,1.32,1.04,
0.76,-0.96,0.83,0.22,0.41,1.32,1.04,
0.76,-0.90,0.43,0.37,0.41,1.32,1.04,
0.761,-0.90,0.43,0.37,0.47,1.40,1.16,
0.761,-0.90,0.43,0.37,0.54,1.52,1.29,
0.761,-0.63,0.09,0.56,0.54,1.52,1.29,
0.762,-0.27,-0.24,0.71,0.54,1.52,1.29,
0.762,-0.27,-0.24,0.71,0.61,1.68,1.41,
0.763,-0.27,-0.24,0.71,0.69,1.85,1.53,
0.763,0.22,-0.53,0.75,0.69,1.85,1.53,
0.764,0.69,-0.83,0.84,0.69,1.85,1.53,
0.764,0.69,-0.83,0.84,0.77,1.99,1.63,
0.765,0.69,-0.83,0.84,0.86,2.13,1.70,
0.765,1.06,-1.09,0.98,0.86,2.13,1.70,
0.766,1.43,-1.37,1.19,0.86,2.13,1.70,
0.766,1.43,-1.37,1.19,0.97,2.27,1.74,
0.766,1.43,-1.37,1.19,1.09,2.39,1.76,
0.767,1.73,-1.71,1.35,1.09,2.39,1.76,
0.768,1.73,-1.71,1.35,1.22,2.48,1.75,
0.768,2.04,-1.91,1.42,1.22,2.48,1.75,
0.776,2.23,-2.14,1.43,1.22,2.48,1.75,
0.776,2.23,-2.14,1.43,1.36,2.54,1.74,
0.777,2.45,-2.33,1.39,1.36,2.54,1.74,
0.777,2.45,-2.33,1.39,1.48,2.56,1.72,
0.778,2.45,-2.33,1.39,1.60,2.54,1.69,
0.778,2.65,-2.52,1.21,1.60,2.54,1.69,
0.783,2.65,-2.52,1.21,1.69,2.49,1.66,
0.784,2.85,-2.68,0.98,1.69,2.49,1.66,
0.788,2.85,-2.68,0.98,1.78,2.42,1.62,
0.788,3.06,-2.82,0.73,1.78,2.42,1.62,
0.793,3.06,-2.82,0.73,1.84,2.33,1.55,
0.793,3.25,-2.97,0.41,1.84,2.33,1.55,
0.797,3.25,-2.97,0.41,1.88,2.23,1.47,
0.797,3.40,-3.12,0.07,1.88,2.23,1.47,
0.803,3.40,-3.12,0.07,1.90,2.09,1.39,
0.803,3.53,-3.32,-0.30,1.90,2.09,1.39,
0.808,3.53,-3.32,-0.30,1.90,1.94,1.30,
0.808,3.96,-3.58,-0.66,1.90,1.94,1.30,
0.812,3.96,-3.58,-0.66,1.88,1.77,1.20,
0.812,4.73,-4.05,-1.04,1.88,1.77,1.20,
0.824,4.73,-4.05,-1.04,1.85,1.63,1.07,
0.825,5.84,-4.72,-1.20,1.85,1.63,1.07,
0.825,5.84,-4.72,-1.20,1.82,1.55,0.89,
0.825,5.80,-4.59,-1.25,1.82,1.55,0.89,
0.827,5.80,-4.59,-1.25,1.78,1.39,0.72,
0.827,6.08,-4.43,-1.48,1.78,1.39,0.72,
0.831,6.08,-4.43,-1.48,1.72,1.15,0.54,
0.832,6.41,-4.42,-1.82,1.72,1.15,0.54,
0.836,6.41,-4.42,-1.82,1.62,0.89,0.37,
0.837,6.67,-4.50,-2.00,1.62,0.89,0.37,
0.841,6.93,-4.80,-2.18,1.62,0.89,0.37,
0.841,6.93,-4.80,-2.18,1.51,0.65,0.19,
0.846,7.33,-5.23,-2.30,1.51,0.65,0.19,
0.847,7.33,-5.23,-2.30,1.41,0.47,0.01,
0.858,7.33,-5.23,-2.30,1.30,0.32,-0.18,
0.858,7.71,-5.57,-2.49,1.30,0.32,-0.18,
0.859,7.71,-5.57,-2.49,1.20,0.19,-0.39,
0.859,7.78,-5.71,-2.47,1.20,0.19,-0.39,
0.861,7.78,-5.71,-2.47,1.09,0.08,-0.61,
0.861,7.42,-5.62,-2.30,1.09,0.08,-0.61,
0.87,7.42,-5.62,-2.30,1.00,0.02,-0.82,
0.871,6.93,-5.40,-2.11,1.00,0.02,-0.82,
0.871,6.93,-5.40,-2.11,0.93,0.04,-1.01,
0.872,6.35,-5.22,-1.81,0.93,0.04,-1.01,
0.876,6.35,-5.22,-1.81,0.89,0.11,-1.17,
0.876,5.68,-5.05,-1.53,0.89,0.11,-1.17,
0.88,5.68,-5.05,-1.53,0.88,0.25,-1.29,
0.881,4.86,-4.83,-1.35,0.88,0.25,-1.29,
0.886,4.86,-4.83,-1.35,0.88,0.45,-1.37,
0.886,4.04,-4.55,-1.29,0.88,0.45,-1.37,
0.89,3.29,-4.09,-1.05,0.88,0.45,-1.37,
0.891,3.29,-4.09,-1.05,0.91,0.72,-1.41,
0.895,2.44,-3.52,-0.87,0.91,0.72,-1.41,
0.896,2.44,-3.52,-0.87,0.95,1.01,-1.42,
0.9,1.69,-2.87,-0.83,0.95,1.01,-1.42,
0.901,1.69,-2.87,-0.83,1.00,1.27,-1.40,
0.905,1.69,-2.87,-0.83,1.03,1.49,-1.35,
0.906,0.84,-2.44,-0.78,1.03,1.49,-1.35,
0.91,0.84,-2.44,-0.78,1.05,1.61,-1.27,
0.91,0.22,-2.00,-0.79,1.05,1.61,-1.27,
0.915,0.22,-2.00,-0.79,1.03,1.67,-1.16,
0.915,-0.19,-1.64,-0.95,1.03,1.67,-1.16,
0.92,-0.19,-1.64,-0.95,0.98,1.66,-1.06,
0.921,-0.54,-1.41,-1.29,0.98,1.66,-1.06,
0.925,-0.54,-1.41,-1.29,0.87,1.58,-0.99,
0.925,-0.65,-1.18,-1.75,0.87,1.58,-0.99,
0.929,-0.65,-1.18,-1.75,0.71,1.42,-0.94,
0.929,-0.72,-0.80,-2.18,0.71,1.42,-0.94,
0.94,-0.74,-0.32,-2.55,0.71,1.42,-0.94,
0.941,-0.74,-0.32,-2.55,0.49,1.20,-0.91,
0.942,-0.71,0.15,-2.90,0.49,1.20,-0.91,
0.943,-0.71,0.15,-2.90,0.22,0.89,-0.91,
0.944,-0.71,0.15,-2.90,-0.11,0.52,-0.94,
0.944,-0.83,0.58,-3.04,-0.11,0.52,-0.94,
0.949,-1.04,0.87,-2.94,-0.11,0.52,-0.94,
0.95,-1.04,0.87,-2.94,-0.48,0.07,-0.98,
0.97,-1.24,1.26,-2.78,-0.48,0.07,-0.98,
0.971,-1.24,1.26,-2.78,-0.86,-0.41,-1.03,
0.972,-1.24,1.26,-2.78,-1.25,-0.90,-1.09,
0.972,-1.50,1.62,-2.52,-1.25,-0.90,-1.09,
1.008,-1.50,1.62,-2.52,-1.65,-1.40,-1.14,
1.008,-1.70,1.89,-2.31,-1.65,-1.40,-1.14,
1.009,-1.70,1.89,-2.31,-2.04,-1.91,-1.18,
1.009,-1.88,2.04,-2.11,-2.04,-1.91,-1.18,
1.01,-2.18,2.17,-1.91,-2.04,-1.91,-1.18,
1.01,-2.18,2.17,-1.91,-2.43,-2.38,-1.20,
1.011,-2.18,2.17,-1.91,-2.80,-2.81,-1.20,
1.012,-2.37,2.22,-1.63,-2.80,-2.81,-1.20,
1.012,-2.37,2.22,-1.63,-3.15,-3.16,-1.16,
1.013,-2.24,2.17,-1.32,-3.15,-3.16,-1.16,
1.013,-2.04,2.14,-0.89,-3.15,-3.16,-1.16,
1.014,-2.04,2.14,-0.89,-3.46,-3.44,-1.10,
1.014,-2.04,2.14,-0.89,-3.72,-3.65,-1.02,
1.015,-1.68,2.35,-0.23,-3.72,-3.65,-1.02,
1.015,-1.68,2.35,-0.23,-3.92,-3.79,-0.91,
1.016,-1.70,2.37,-0.06,-3.92,-3.79,-0.91,
1.017,-1.70,2.37,-0.06,-4.10,-3.90,-0.78,
1.017,-1.95,2.28,-0.22,-4.10,-3.90,-0.78,
1.018,-1.95,2.28,-0.22,-4.29,-3.97,-0.59,
1.018,-2.25,1.97,-0.02,-4.29,-3.97,-0.59,
1.019,-2.25,1.97,-0.02,-4.46,-3.97,-0.37,
1.019,-2.64,1.72,0.47,-4.46,-3.97,-0.37,
1.02,-2.64,1.72,0.47,-4.58,-3.90,-0.10,
1.02,-3.22,1.56,1.22,-4.58,-3.90,-0.10,
1.022,-3.97,1.71,2.21,-4.58,-3.90,-0.10,
1.023,-3.97,1.71,2.21,-4.64,-3.73,0.18,
1.027,-4.59,2.12,3.48,-4.64,-3.73,0.18,
1.028,-4.59,2.12,3.48,-4.64,-3.45,0.48,
1.031,-4.59,2.12,3.48,-4.59,-3.11,0.79,
1.032,-4.60,2.71,5.21,-4.59,-3.11,0.79,
1.037,-4.15,3.25,6.83,-4.59,-3.11,0.79,
1.037,-4.15,3.25,6.83,-4.45,-2.75,1.07,
1.041,-3.59,3.57,8.14,-4.45,-2.75,1.07,
1.042,-3.59,3.57,8.14,-4.25,-2.38,1.30,
1.046,-3.59,3.57,8.14,-3.99,-2.03,1.49,
1.047,-2.93,3.68,9.05,-3.99,-2.03,1.49,
1.055,-2.93,3.68,9.05,-3.69,-1.71,1.61,
1.056,-2.29,3.61,9.64,-3.69,-1.71,1.61,
1.057,-1.75,3.52,10.03,-3.69,-1.71,1.61,
1.057,-1.75,3.52,10.03,-3.35,-1.42,1.68,
1.061,-1.75,3.52,10.03,-2.97,-1.19,1.70,
1.061,-1.45,3.43,10.28,-2.97,-1.19,1.70,
1.066,-1.45,3.43,10.28,-2.57,-1.06,1.68,
1.066,-1.36,3.40,10.32,-2.57,-1.06,1.68,
1.079,-1.36,3.40,10.32,-2.16,-1.04,1.63,
