
time,ax,ay,az,wx,wy,wz,
0.356,-4.81,-2.82,2.90,1.07,-1.15,0.35,
0.357,-3.67,-2.74,2.94,1.07,-1.15,0.35,
0.362,-3.67,-2.74,2.94,1.08,-1.07,0.44,
0.362,-2.50,-2.62,3.02,1.08,-1.07,0.44,
0.365,-1.57,-2.46,2.95,1.08,-1.07,0.44,
0.366,-1.57,-2.46,2.95,1.07,-0.95,0.48,
0.37,-0.91,-2.28,2.67,1.07,-0.95,0.48,
0.371,-0.91,-2.28,2.67,1.06,-0.78,0.47,
0.375,-0.38,-2.07,2.29,1.06,-0.78,0.47,
0.375,-0.38,-2.07,2.29,1.02,-0.58,0.44,
0.386,0.11,-1.87,1.79,1.02,-0.58,0.44,
0.386,0.11,-1.87,1.79,0.95,-0.37,0.39,
0.387,0.11,-1.87,1.79,0.85,-0.16,0.32,
0.387,0.60,-1.66,1.18,0.85,-0.16,0.32,
0.39,1.05,-1.43,0.64,0.85,-0.16,0.32,
0.39,1.05,-1.43,0.64,0.72,0.04,0.24,
0.395,1.25,-1.18,0.26,0.72,0.04,0.24,
0.395,1.25,-1.18,0.26,0.55,0.23,0.14,
0.4,1.24,-0.95,0.09,0.55,0.23,0.14,
0.4,1.24,-0.95,0.09,0.38,0.40,0.02,
0.405,1.24,-0.95,0.09,0.20,0.56,-0.10,
0.406,1.11,-0.85,0.09,0.20,0.56,-0.10,
0.428,0.87,-0.86,0.37,0.20,0.56,-0.10,
0.429,0.87,-0.86,0.37,0.03,0.68,-0.21,
0.429,0.51,-0.98,0.76,0.03,0.68,-0.21,
0.43,0.51,-0.98,0.76,-0.13,0.76,-0.30,
0.43,0.03,-1.11,1.33,-0.13,0.76,-0.30,
0.431,0.03,-1.11,1.33,-0.25,0.80,-0.39,
0.431,-0.46,-1.23,1.97,-0.25,0.80,-0.39,
0.432,-0.46,-1.23,1.97,-0.33,0.79,-0.44,
0.432,-0.88,-1.38,2.63,-0.33,0.79,-0.44,
0.433,-0.88,-1.38,2.63,-0.36,0.73,-0.48,
0.434,-0.88,-1.38,2.63,-0.35,0.62,-0.50,
0.435,-1.37,-1.46,3.30,-0.35,0.62,-0.50,
0.439,-1.37,-1.46,3.30,-0.31,0.47,-0.50,
0.439,-1.88,-1.53,3.94,-0.31,0.47,-0.50,
0.445,-1.88,-1.53,3.94,-0.22,0.32,-0.48,
0.445,-2.35,-1.60,4.58,-0.22,0.32,-0.48,
0.449,-2.35,-1.60,4.58,-0.11,0.17,-0.44,
0.449,-2.79,-1.67,5.09,-0.11,0.17,-0.44,
0.453,-2.79,-1.67,5.09,0.03,0.01,-0.39,
0.454,-3.14,-1.86,5.47,0.03,0.01,-0.39,
0.458,-3.14,-1.86,5.47,0.17,-0.13,-0.31,
0.459,-3.57,-2.03,5.71,0.17,-0.13,-0.31,
0.464,-3.85,-2.16,5.79,0.17,-0.13,-0.31,
0.464,-3.85,-2.16,5.79,0.31,-0.25,-0.22,
0.468,-3.85,-2.16,5.79,0.45,-0.35,-0.11,
0.469,-4.03,-2.21,5.86,0.45,-0.35,-0.11,
0.473,-4.04,-2.33,5.94,0.45,-0.35,-0.11,
0.473,-4.04,-2.33,5.94,0.58,-0.41,0.02,
0.486,-3.76,-2.30,5.90,0.58,-0.41,0.02,
0.486,-3.76,-2.30,5.90,0.70,-0.42,0.14,
0.52,-3.11,-2.26,5.82,0.70,-0.42,0.14,
0.52,-3.11,-2.26,5.82,0.80,-0.39,0.26,
0.52,-2.18,-2.18,5.55,0.80,-0.39,0.26,
0.521,-2.18,-2.18,5.55,0.89,-0.32,0.36,
0.521,-1.25,-1.99,5.13,0.89,-0.32,0.36,
0.522,-1.25,-1.99,5.13,0.95,-0.22,0.43,
0.522,-0.42,-1.81,4.54,0.95,-0.22,0.43,
0.523,-0.42,-1.81,4.54,0.98,-0.09,0.46,
0.523,-0.42,-1.81,4.54,0.98,0.04,0.45,
0.523,0.26,-1.64,3.84,0.98,0.04,0.45,
0.523,0.26,-1.64,3.84,0.93,0.18,0.42,
0.524,0.79,-1.46,3.21,0.93,0.18,0.42,
0.524,0.79,-1.46,3.21,0.86,0.32,0.36,
0.524,1.08,-1.33,2.57,0.86,0.32,0.36,
0.525,1.08,-1.33,2.57,0.75,0.45,0.29,
0.525,1.34,-1.21,2.05,0.75,0.45,0.29,
0.525,1.34,-1.21,2.05,0.61,0.55,0.20,
0.526,1.56,-1.22,1.75,0.61,0.55,0.20,
0.535,1.56,-1.22,1.75,0.46,0.62,0.11,
0.535,1.85,-1.21,1.69,0.46,0.62,0.11,
0.536,1.85,-1.21,1.69,0.31,0.65,0.01,
0.536,2.06,-1.20,1.81,0.31,0.65,0.01,
0.536,2.16,-1.20,2.09,0.31,0.65,0.01,
0.537,2.16,-1.20,2.09,0.18,0.65,-0.11,
0.541,2.16,-1.20,2.09,0.07,0.62,-0.23,
0.542,2.00,-1.20,2.56,0.07,0.62,-0.23,
0.547,1.76,-1.20,3.27,0.07,0.62,-0.23,
0.548,1.76,-1.20,3.27,-0.00,0.56,-0.36,
0.551,1.76,-1.20,3.27,-0.04,0.49,-0.48,
0.552,1.37,-1.27,4.04,-0.04,0.49,-0.48,
0.556,0.86,-1.49,4.81,-0.04,0.49,-0.48,
0.556,0.86,-1.49,4.81,-0.05,0.42,-0.58,
0.562,0.86,-1.49,4.81,-0.02,0.36,-0.65,
0.562,0.29,-1.83,5.45,-0.02,0.36,-0.65,
0.566,-0.35,-2.16,5.91,-0.02,0.36,-0.65,
0.566,-0.35,-2.16,5.91,0.04,0.30,-0.70,
0.571,-0.97,-2.52,6.26,0.04,0.30,-0.70,
0.571,-0.97,-2.52,6.26,0.11,0.27,-0.72,
0.575,-1.59,-2.82,6.46,0.11,0.27,-0.72,
0.576,-1.59,-2.82,6.46,0.19,0.25,-0.71,
0.581,-2.19,-3.04,6.61,0.19,0.25,-0.71,
0.582,-2.19,-3.04,6.61,0.28,0.26,-0.67,
0.586,-2.19,-3.04,6.61,0.36,0.28,-0.60,
0.586,-2.61,-3.32,6.64,0.36,0.28,-0.60,
0.59,-2.61,-3.32,6.64,0.44,0.29,-0.52,
0.591,-2.86,-3.56,6.58,0.44,0.29,-0.52,
0.606,-2.97,-3.84,6.38,0.44,0.29,-0.52,
0.607,-2.97,-3.84,6.38,0.51,0.30,-0.41,
0.608,-2.97,-3.84,6.38,0.57,0.30,-0.29,
0.608,-2.94,-4.10,6.18,0.57,0.30,-0.29,
0.609,-2.90,-4.36,6.00,0.57,0.30,-0.29,
0.61,-2.90,-4.36,6.00,0.62,0.29,-0.18,
0.611,-2.75,-4.55,5.82,0.62,0.29,-0.18,
0.612,-2.75,-4.55,5.82,0.66,0.29,-0.07,
0.617,-2.58,-4.71,5.74,0.66,0.29,-0.07,
0.618,-2.58,-4.71,5.74,0.69,0.28,0.04,
0.619,-2.28,-4.86,5.65,0.69,0.28,0.04,
0.619,-2.28,-4.86,5.65,0.71,0.27,0.15,
0.624,-2.28,-4.86,5.65,0.74,0.24,0.24,
0.625,-1.79,-5.01,5.56,0.74,0.24,0.24,
0.64,-1.21,-5.09,5.51,0.74,0.24,0.24,
0.641,-1.21,-5.09,5.51,0.76,0.17,0.31,
0.642,-1.21,-5.09,5.51,0.78,0.07,0.36,
0.643,-0.65,-5.17,5.57,0.78,0.07,0.36,
0.643,-0.65,-5.17,5.57,0.81,-0.03,0.38,
0.644,-0.12,-5.27,5.68,0.81,-0.03,0.38,
0.644,-0.12,-5.27,5.68,0.84,-0.13,0.38,
0.645,0.39,-5.41,5.78,0.84,-0.13,0.38,
0.649,0.89,-5.55,5.81,0.84,-0.13,0.38,
0.65,0.89,-5.55,5.81,0.88,-0.23,0.36,
0.653,1.24,-5.65,5.77,0.88,-0.23,0.36,
0.654,1.24,-5.65,5.77,0.91,-0.30,0.33,
0.658,1.53,-5.73,5.68,0.91,-0.30,0.33,
0.659,1.53,-5.73,5.68,0.93,-0.34,0.29,
0.664,1.73,-5.84,5.56,0.93,-0.34,0.29,
0.665,1.73,-5.84,5.56,0.94,-0.35,0.24,
0.668,1.90,-5.90,5.39,0.94,-0.35,0.24,
0.669,1.90,-5.90,5.39,0.93,-0.33,0.19,
0.673,2.15,-5.94,5.29,0.93,-0.33,0.19,
0.673,2.15,-5.94,5.29,0.90,-0.27,0.14,
0.678,2.15,-5.94,5.29,0.85,-0.19,0.08,
0.679,2.35,-6.01,5.25,0.85,-0.19,0.08,
0.683,2.32,-6.14,5.16,0.85,-0.19,0.08,
0.684,2.32,-6.14,5.16,0.79,-0.09,0.01,
0.688,2.13,-6.33,5.28,0.79,-0.09,0.01,
0.688,2.13,-6.33,5.28,0.72,0.02,-0.05,
0.693,1.90,-6.54,5.58,0.72,0.02,-0.05,
0.693,1.90,-6.54,5.58,0.65,0.13,-0.09,
0.697,1.57,-6.65,6.02,0.65,0.13,-0.09,
0.698,1.57,-6.65,6.02,0.59,0.21,-0.11,
0.702,1.57,-6.65,6.02,0.56,0.25,-0.11,
0.703,0.87,-7.01,6.22,0.56,0.25,-0.11,
0.707,0.87,-7.01,6.22,0.55,0.29,-0.09,
0.708,0.37,-7.38,6.22,0.55,0.29,-0.09,
0.722,0.37,-7.38,6.22,0.55,0.33,-0.03,
0.723,0.17,-7.72,6.35,0.55,0.33,-0.03,
0.724,0.75,-7.76,5.53,0.55,0.33,-0.03,
0.724,0.75,-7.76,5.53,0.55,0.36,0.05,
0.725,0.82,-7.84,5.84,0.55,0.36,0.05,
0.725,0.82,-7.84,5.84,0.54,0.26,0.12,
0.772,0.04,-8.24,7.93,0.54,0.26,0.12,
0.772,0.04,-8.24,7.93,0.54,0.19,0.20,
0.773,0.04,-8.24,7.93,0.60,0.36,0.31,
0.773,-0.63,-8.54,8.16,0.60,0.36,0.31,
0.774,-0.80,-8.52,7.54,0.60,0.36,0.31,
0.774,-0.80,-8.52,7.54,0.65,0.50,0.45,
0.775,-0.80,-8.52,7.54,0.69,0.59,0.62,
0.775,-0.63,-8.52,7.20,0.69,0.59,0.62,
0.776,-0.23,-8.58,6.92,0.69,0.59,0.62,
0.776,-0.23,-8.58,6.92,0.71,0.69,0.80,
0.778,-0.23,-8.58,6.92,0.75,0.74,0.98,
0.779,0.40,-8.68,6.78,0.75,0.74,0.98,
0.779,0.40,-8.68,6.78,0.79,0.74,1.14,
0.779,1.21,-8.57,6.74,0.79,0.74,1.14,
0.78,1.21,-8.57,6.74,0.83,0.70,1.25,
0.78,2.09,-8.41,6.53,0.83,0.70,1.25,
0.781,2.09,-8.41,6.53,0.88,0.62,1.32,
0.781,2.91,-8.27,6.29,0.88,0.62,1.32,
0.781,3.58,-8.25,6.19,0.88,0.62,1.32,
0.782,3.58,-8.25,6.19,0.92,0.50,1.35,
0.782,3.58,-8.25,6.19,0.97,0.37,1.34,
0.782,4.21,-8.29,6.08,0.97,0.37,1.34,
0.782,4.21,-8.29,6.08,1.03,0.24,1.32,
0.783,4.89,-8.41,5.98,1.03,0.24,1.32,
0.786,5.57,-8.51,5.94,1.03,0.24,1.32,
0.787,5.57,-8.51,5.94,1.09,0.14,1.28,
0.79,6.14,-8.65,5.94,1.09,0.14,1.28,
0.79,6.14,-8.65,5.94,1.15,0.06,1.22,
0.796,6.14,-8.65,5.94,1.21,-0.00,1.15,
0.796,6.52,-8.75,5.94,1.21,-0.00,1.15,
0.8,6.74,-8.81,5.84,1.21,-0.00,1.15,
0.801,6.74,-8.81,5.84,1.27,-0.05,1.07,
0.805,6.74,-8.81,5.84,1.32,-0.08,0.98,
0.806,6.90,-8.84,5.57,1.32,-0.08,0.98,
0.81,6.90,-8.84,5.57,1.35,-0.10,0.88,
0.81,7.05,-8.88,5.24,1.35,-0.10,0.88,
0.824,7.05,-8.88,5.24,1.37,-0.12,0.78,
0.825,7.12,-9.01,4.94,1.37,-0.12,0.78,
0.825,7.18,-9.21,4.59,1.37,-0.12,0.78,
0.825,7.18,-9.21,4.59,1.36,-0.11,0.69,
0.826,7.34,-9.43,4.44,1.36,-0.11,0.69,
0.826,7.34,-9.43,4.44,1.35,-0.10,0.59,
0.829,7.38,-9.65,4.37,1.35,-0.10,0.59,
0.83,7.38,-9.65,4.37,1.33,-0.09,0.50,
0.834,7.38,-9.65,4.37,1.31,-0.09,0.42,
0.835,6.97,-10.11,4.08,1.31,-0.09,0.42,
0.839,6.97,-10.11,4.08,1.27,-0.04,0.35,
0.84,6.66,-10.56,3.78,1.27,-0.04,0.35,
0.844,6.66,-10.56,3.78,1.23,0.04,0.30,
0.845,6.53,-10.84,3.61,1.23,0.04,0.30,
0.857,6.53,-10.84,3.61,1.16,0.12,0.25,
0.858,6.67,-11.08,3.67,1.16,0.12,0.25,
0.859,6.99,-11.29,3.87,1.16,0.12,0.25,
0.859,6.99,-11.29,3.87,1.11,0.18,0.20,
0.859,6.99,-11.29,3.87,1.07,0.20,0.14,
0.86,6.95,-11.62,4.02,1.07,0.20,0.14,
0.869,6.95,-11.62,4.02,1.04,0.19,0.10,
0.87,6.63,-12.08,4.09,1.04,0.19,0.10,
0.87,6.33,-12.51,4.10,1.04,0.19,0.10,
0.871,6.33,-12.51,4.10,1.04,0.12,0.08,
0.873,6.18,-12.86,4.15,1.04,0.12,0.08,
0.874,6.18,-12.86,4.15,1.03,0.01,0.09,
0.882,6.13,-13.20,4.35,1.03,0.01,0.09,
0.883,6.13,-13.20,4.35,1.03,-0.12,0.13,
0.883,6.21,-13.52,4.57,1.03,-0.12,0.13,
0.884,6.21,-13.52,4.57,1.04,-0.24,0.18,
0.888,6.21,-13.52,4.57,1.05,-0.36,0.25,
0.888,6.53,-13.70,4.81,1.05,-0.36,0.25,
0.893,7.08,-13.77,5.10,1.05,-0.36,0.25,
0.893,7.08,-13.77,5.10,1.09,-0.47,0.32,
0.897,7.66,-13.81,5.30,1.09,-0.47,0.32,
0.898,7.66,-13.81,5.30,1.14,-0.57,0.38,
0.903,8.14,-13.81,5.43,1.14,-0.57,0.38,
0.903,8.14,-13.81,5.43,1.19,-0.61,0.43,
0.907,8.32,-13.72,5.41,1.19,-0.61,0.43,
0.907,8.32,-13.72,5.41,1.25,-0.60,0.48,
0.916,8.19,-13.39,5.23,1.25,-0.60,0.48,
0.917,8.19,-13.39,5.23,1.30,-0.53,0.52,
0.918,8.19,-13.39,5.23,1.31,-0.40,0.56,
0.918,7.76,-13.04,4.98,1.31,-0.40,0.56,
0.924,7.76,-13.04,4.98,1.30,-0.24,0.61,
0.925,7.29,-12.83,4.71,1.30,-0.24,0.61,
0.927,7.29,-12.83,4.71,1.26,-0.07,0.66,
0.927,6.93,-12.84,4.50,1.26,-0.07,0.66,
0.942,6.93,-12.84,4.50,1.21,0.06,0.73,
0.943,6.74,-13.13,4.24,1.21,0.06,0.73,
0.943,6.74,-13.13,4.24,1.19,0.17,0.83,
0.944,6.71,-13.38,3.84,1.19,0.17,0.83,
0.945,7.00,-13.40,3.29,1.19,0.17,0.83,
0.945,7.00,-13.40,3.29,1.19,0.25,0.94,
0.949,7.00,-13.40,3.29,1.19,0.30,1.05,
0.95,7.35,-13.22,2.64,1.19,0.30,1.05,
0.951,7.35,-13.22,2.64,1.20,0.34,1.13,
0.951,7.69,-12.99,2.00,1.20,0.34,1.13,
0.956,8.11,-12.68,1.50,1.20,0.34,1.13,
0.957,8.11,-12.68,1.50,1.20,0.37,1.18,
0.961,8.61,-12.30,0.92,1.20,0.37,1.18,
0.962,8.61,-12.30,0.92,1.21,0.41,1.20,
0.966,8.97,-11.90,0.28,1.21,0.41,1.20,
0.967,8.97,-11.90,0.28,1.22,0.42,1.21,
0.996,9.52,-11.74,-0.33,1.22,0.42,1.21,
0.997,9.52,-11.74,-0.33,1.22,0.43,1.19,
0.997,9.52,-11.74,-0.33,1.23,0.45,1.16,
0.997,10.28,-11.85,-0.80,1.23,0.45,1.16,
0.998,11.05,-12.05,-1.10,1.23,0.45,1.16,
0.998,11.05,-12.05,-1.10,1.23,0.48,1.10,
0.999,11.36,-11.91,-1.47,1.23,0.48,1.10,
0.999,11.36,-11.91,-1.47,1.24,0.53,0.98,
0.999,10.98,-11.31,-1.67,1.24,0.53,0.98,
1.0,10.98,-11.31,-1.67,1.25,0.57,0.84,
1.0,10.98,-11.31,-1.67,1.27,0.60,0.68,
1.001,10.18,-10.76,-1.74,1.27,0.60,0.68,
1.001,10.18,-10.76,-1.74,1.31,0.61,0.54,
1.001,9.29,-10.09,-2.04,1.31,0.61,0.54,
1.004,8.45,-9.14,-2.38,1.31,0.61,0.54,
1.005,8.45,-9.14,-2.38,1.37,0.56,0.44,
1.01,7.46,-8.13,-2.47,1.37,0.56,0.44,
1.01,7.46,-8.13,-2.47,1.45,0.50,0.36,
1.017,6.47,-7.08,-1.97,1.45,0.50,0.36,
1.018,6.47,-7.08,-1.97,1.56,0.47,0.30,
1.019,6.47,-7.08,-1.97,1.72,0.52,0.26,
1.019,5.77,-6.06,-1.20,1.72,0.52,0.26,
1.024,5.77,-6.06,-1.20,1.94,0.62,0.23,
1.025,5.58,-5.45,-0.40,1.94,0.62,0.23,
1.04,6.00,-5.28,-0.01,1.94,0.62,0.23,
1.041,6.00,-5.28,-0.01,2.23,0.78,0.22,
1.041,6.00,-5.28,-0.01,2.58,1.03,0.23,
1.042,6.86,-5.16,-0.17,2.58,1.03,0.23,
1.042,6.86,-5.16,-0.17,2.98,1.39,0.21,
1.042,8.14,-4.82,-1.09,2.98,1.39,0.21,
1.044,8.14,-4.82,-1.09,3.38,1.74,0.12,
1.045,9.31,-4.08,-3.06,3.38,1.74,0.12,
1.049,10.49,-3.82,-5.90,3.38,1.74,0.12,
1.05,10.49,-3.82,-5.90,3.77,1.95,-0.03,
1.053,10.90,-4.13,-9.39,3.77,1.95,-0.03,
1.054,10.90,-4.13,-9.39,4.13,2.04,-0.20,
1.058,10.90,-4.13,-9.39,4.42,2.07,-0.34,
1.059,10.19,-4.48,-12.78,4.42,2.07,-0.34,
1.069,10.19,-4.48,-12.78,4.64,2.01,-0.40,
1.07,8.89,-4.67,-15.67,4.64,2.01,-0.40,
