
time,ax,ay,az,wx,wy,wz,
0.337,-3.62,-5.09,2.97,1.01,-0.58,-0.26,
0.338,-3.65,-5.38,2.99,1.01,-0.58,-0.26,
0.338,-3.65,-5.38,2.99,1.04,-0.65,-0.29,
0.339,-3.66,-5.61,2.98,1.04,-0.65,-0.29,
0.339,-3.66,-5.61,2.98,1.06,-0.72,-0.32,
0.34,-3.66,-5.83,2.89,1.06,-0.72,-0.32,
0.341,-3.66,-5.83,2.89,1.06,-0.79,-0.35,
0.342,-3.67,-5.95,2.79,1.06,-0.79,-0.35,
0.342,-3.66,-6.13,2.74,1.06,-0.79,-0.35,
0.343,-3.66,-6.13,2.74,1.05,-0.84,-0.37,
0.343,-3.59,-6.27,2.86,1.05,-0.84,-0.37,
0.344,-3.59,-6.27,2.86,1.03,-0.88,-0.38,
0.344,-3.59,-6.27,2.86,0.99,-0.90,-0.38,
0.345,-3.38,-6.39,3.08,0.99,-0.90,-0.38,
0.349,-3.38,-6.39,3.08,0.96,-0.90,-0.38,
0.35,-3.01,-6.50,3.34,0.96,-0.90,-0.38,
0.35,-3.01,-6.50,3.34,0.92,-0.89,-0.38,
0.351,-2.62,-6.58,3.61,0.92,-0.89,-0.38,
0.356,-2.62,-6.58,3.61,0.90,-0.87,-0.39,
0.359,-2.47,-6.69,3.70,0.90,-0.87,-0.39,
0.36,-2.30,-6.69,3.59,0.90,-0.87,-0.39,
0.361,-2.30,-6.69,3.59,0.87,-0.84,-0.39,
0.366,-2.13,-6.64,3.46,0.87,-0.84,-0.39,
0.366,-2.13,-6.64,3.46,0.82,-0.78,-0.39,
0.37,-2.13,-6.64,3.46,0.77,-0.71,-0.40,
0.37,-1.93,-6.58,3.39,0.77,-0.71,-0.40,
0.375,-1.93,-6.58,3.39,0.70,-0.64,-0.40,
0.376,-1.62,-6.61,3.39,0.70,-0.64,-0.40,
0.38,-1.62,-6.61,3.39,0.63,-0.57,-0.42,
0.381,-1.34,-6.63,3.43,0.63,-0.57,-0.42,
0.385,-1.34,-6.63,3.43,0.57,-0.52,-0.44,
0.385,-0.97,-6.69,3.50,0.57,-0.52,-0.44,
0.398,-0.97,-6.69,3.50,0.51,-0.46,-0.47,
0.399,-0.56,-6.66,3.52,0.51,-0.46,-0.47,
0.4,-0.56,-6.66,3.52,0.46,-0.42,-0.51,
0.4,-0.21,-6.58,3.56,0.46,-0.42,-0.51,
0.4,-0.21,-6.58,3.56,0.42,-0.39,-0.55,
0.401,0.09,-6.46,3.56,0.42,-0.39,-0.55,
0.404,0.32,-6.34,3.59,0.42,-0.39,-0.55,
0.405,0.32,-6.34,3.59,0.37,-0.40,-0.61,
0.409,0.32,-6.34,3.59,0.33,-0.40,-0.65,
0.41,0.54,-6.24,3.72,0.33,-0.40,-0.65,
0.414,0.54,-6.24,3.72,0.31,-0.40,-0.70,
0.415,0.80,-6.21,3.90,0.31,-0.40,-0.70,
0.419,0.99,-6.18,4.12,0.31,-0.40,-0.70,
0.419,0.99,-6.18,4.12,0.28,-0.40,-0.74,
0.436,0.99,-6.18,4.12,0.27,-0.41,-0.77,
0.437,1.10,-6.15,4.24,0.27,-0.41,-0.77,
0.437,1.10,-6.15,4.24,0.25,-0.41,-0.78,
0.438,1.13,-6.10,4.25,0.25,-0.41,-0.78,
0.439,1.13,-6.10,4.25,0.23,-0.41,-0.77,
0.439,1.15,-5.97,4.22,0.23,-0.41,-0.77,
0.44,1.22,-5.83,4.18,0.23,-0.41,-0.77,
0.44,1.22,-5.83,4.18,0.20,-0.39,-0.76,
0.445,1.22,-5.83,4.18,0.17,-0.35,-0.73,
0.446,1.45,-5.63,4.14,0.17,-0.35,-0.73,
0.448,1.74,-5.39,4.12,0.17,-0.35,-0.73,
0.449,1.74,-5.39,4.12,0.12,-0.29,-0.69,
0.453,1.74,-5.39,4.12,0.09,-0.21,-0.66,
0.454,1.90,-5.18,4.20,0.09,-0.21,-0.66,
0.458,1.98,-4.92,4.27,0.09,-0.21,-0.66,
0.459,1.98,-4.92,4.27,0.05,-0.12,-0.62,
0.463,2.25,-4.69,4.38,0.05,-0.12,-0.62,
0.463,2.25,-4.69,4.38,0.02,-0.02,-0.58,
0.468,2.25,-4.69,4.38,-0.01,0.06,-0.54,
0.468,2.57,-4.48,4.47,-0.01,0.06,-0.54,
0.472,3.04,-4.24,4.76,-0.01,0.06,-0.54,
0.473,3.04,-4.24,4.76,-0.04,0.09,-0.53,
0.477,3.34,-4.04,5.27,-0.04,0.09,-0.53,
0.478,3.34,-4.04,5.27,-0.04,0.11,-0.53,
0.482,3.73,-3.85,5.81,-0.04,0.11,-0.53,
0.483,3.73,-3.85,5.81,0.00,0.10,-0.55,
0.487,4.24,-3.62,6.00,0.00,0.10,-0.55,
0.488,4.24,-3.62,6.00,0.09,0.04,-0.58,
0.501,4.24,-3.62,6.00,0.21,-0.10,-0.63,
0.502,4.84,-3.29,5.60,0.21,-0.10,-0.63,
0.503,5.28,-3.02,4.87,0.21,-0.10,-0.63,
0.503,5.28,-3.02,4.87,0.33,-0.33,-0.72,
0.504,5.28,-3.02,4.87,0.43,-0.60,-0.82,
0.505,5.50,-2.90,4.17,0.43,-0.60,-0.82,
0.507,5.72,-2.85,3.71,0.43,-0.60,-0.82,
0.509,5.72,-2.85,3.71,0.50,-0.88,-0.93,
0.512,5.72,-2.85,3.71,0.54,-1.16,-1.05,
0.512,5.88,-2.86,3.42,0.54,-1.16,-1.05,
0.516,6.08,-3.01,3.30,0.54,-1.16,-1.05,
0.517,6.08,-3.01,3.30,0.56,-1.42,-1.17,
0.521,6.28,-3.27,3.19,0.56,-1.42,-1.17,
0.522,6.28,-3.27,3.19,0.57,-1.62,-1.27,
0.548,6.28,-3.27,3.19,0.57,-1.75,-1.37,
0.549,6.40,-3.49,3.09,0.57,-1.75,-1.37,
0.55,6.40,-3.49,3.09,0.55,-1.80,-1.45,
0.55,6.21,-3.70,2.72,0.55,-1.80,-1.45,
0.551,5.65,-3.79,2.33,0.55,-1.80,-1.45,
0.551,5.65,-3.79,2.33,0.50,-1.82,-1.49,
0.59,5.65,-3.79,2.33,0.42,-1.79,-1.51,
0.59,4.90,-3.80,1.95,0.42,-1.79,-1.51,
0.591,4.90,-3.80,1.95,0.29,-1.72,-1.47,
0.591,4.12,-3.91,1.63,0.29,-1.72,-1.47,
0.592,4.12,-3.91,1.63,0.12,-1.59,-1.41,
0.592,3.41,-4.04,1.23,0.12,-1.59,-1.41,
0.593,3.41,-4.04,1.23,-0.07,-1.43,-1.32,
0.593,2.84,-4.14,0.95,-0.07,-1.43,-1.32,
0.593,2.84,-4.14,0.95,-0.28,-1.26,-1.22,
0.594,2.54,-4.27,0.85,-0.28,-1.26,-1.22,
0.594,2.49,-4.40,0.89,-0.28,-1.26,-1.22,
0.595,2.49,-4.40,0.89,-0.49,-1.08,-1.09,
0.595,2.49,-4.40,0.89,-0.69,-0.92,-0.97,
0.595,2.56,-4.46,0.96,-0.69,-0.92,-0.97,
0.596,2.56,-4.46,0.96,-0.86,-0.79,-0.87,
0.596,2.68,-4.53,0.97,-0.86,-0.79,-0.87,
0.596,2.80,-4.55,1.10,-0.86,-0.79,-0.87,
0.597,2.80,-4.55,1.10,-1.01,-0.70,-0.77,
0.597,2.80,-4.55,1.10,-1.14,-0.65,-0.69,
0.598,3.10,-4.59,1.30,-1.14,-0.65,-0.69,
0.598,3.69,-4.61,1.50,-1.14,-0.65,-0.69,
0.598,3.69,-4.61,1.50,-1.24,-0.63,-0.63,
0.599,4.38,-4.56,1.89,-1.24,-0.63,-0.63,
0.599,4.38,-4.56,1.89,-1.31,-0.65,-0.59,
0.6,5.17,-4.49,2.38,-1.31,-0.65,-0.59,
0.6,5.17,-4.49,2.38,-1.36,-0.73,-0.60,
0.604,5.96,-4.28,2.74,-1.36,-0.73,-0.60,
0.605,5.96,-4.28,2.74,-1.37,-0.85,-0.63,
0.616,5.96,-4.28,2.74,-1.34,-1.02,-0.70,
0.617,6.68,-4.10,2.86,-1.34,-1.02,-0.70,
0.617,6.68,-4.10,2.86,-1.29,-1.20,-0.80,
0.618,7.34,-4.01,2.85,-1.29,-1.20,-0.80,
0.619,7.34,-4.01,2.85,-1.24,-1.36,-0.94,
0.619,7.85,-4.04,2.60,-1.24,-1.36,-0.94,
0.625,7.85,-4.04,2.60,-1.21,-1.48,-1.10,
0.626,8.10,-4.07,2.11,-1.21,-1.48,-1.10,
0.628,8.04,-4.04,1.65,-1.21,-1.48,-1.10,
0.629,8.04,-4.04,1.65,-1.19,-1.56,-1.27,
0.633,8.04,-4.04,1.65,-1.20,-1.59,-1.44,
0.634,7.54,-4.05,1.25,-1.20,-1.59,-1.44,
0.638,7.54,-4.05,1.25,-1.24,-1.59,-1.59,
0.639,6.73,-4.19,0.96,-1.24,-1.59,-1.59,
0.65,6.73,-4.19,0.96,-1.29,-1.58,-1.71,
0.651,5.82,-4.71,0.77,-1.29,-1.58,-1.71,
0.651,4.58,-5.25,0.77,-1.29,-1.58,-1.71,
0.651,4.58,-5.25,0.77,-1.34,-1.59,-1.78,
0.653,4.58,-5.25,0.77,-1.39,-1.63,-1.79,
0.653,3.45,-5.84,0.88,-1.39,-1.63,-1.79,
0.659,2.77,-6.18,1.22,-1.39,-1.63,-1.79,
0.66,2.77,-6.18,1.22,-1.43,-1.68,-1.73,
0.663,2.74,-6.41,1.63,-1.43,-1.68,-1.73,
0.663,2.74,-6.41,1.63,-1.44,-1.75,-1.64,
0.667,2.74,-6.41,1.63,-1.43,-1.86,-1.56,
0.668,3.15,-6.48,2.26,-1.43,-1.86,-1.56,
0.672,4.05,-6.57,2.97,-1.43,-1.86,-1.56,
0.673,4.05,-6.57,2.97,-1.41,-2.00,-1.50,
0.677,4.05,-6.57,2.97,-1.36,-2.15,-1.49,
0.678,5.36,-6.44,3.59,-1.36,-2.15,-1.49,
0.682,5.36,-6.44,3.59,-1.30,-2.30,-1.54,
0.683,6.88,-6.28,3.87,-1.30,-2.30,-1.54,
0.687,7.79,-6.22,4.24,-1.30,-2.30,-1.54,
0.687,7.79,-6.22,4.24,-1.25,-2.40,-1.66,
0.692,8.39,-6.39,4.71,-1.25,-2.40,-1.66,
0.693,8.39,-6.39,4.71,-1.20,-2.44,-1.82,
0.697,8.39,-6.39,4.71,-1.13,-2.39,-1.98,
0.698,8.70,-6.76,5.09,-1.13,-2.39,-1.98,
0.702,8.23,-7.06,5.11,-1.13,-2.39,-1.98,
0.702,8.23,-7.06,5.11,-1.05,-2.28,-2.13,
0.706,8.23,-7.06,5.11,-0.98,-2.11,-2.23,
0.707,6.88,-7.09,4.94,-0.98,-2.11,-2.23,
0.712,6.88,-7.09,4.94,-0.94,-1.91,-2.26,
0.712,5.09,-6.96,4.97,-0.94,-1.91,-2.26,
0.716,5.09,-6.96,4.97,-0.90,-1.71,-2.23,
0.717,3.68,-6.87,5.22,-0.90,-1.71,-2.23,
0.721,3.68,-6.87,5.22,-0.83,-1.54,-2.15,
0.721,2.65,-6.89,5.40,-0.83,-1.54,-2.15,
0.736,2.65,-6.89,5.40,-0.73,-1.44,-2.02,
0.737,1.51,-7.03,5.29,-0.73,-1.44,-2.02,
0.738,0.12,-7.18,5.05,-0.73,-1.44,-2.02,
0.738,0.12,-7.18,5.05,-0.60,-1.43,-1.83,
0.739,-1.09,-7.31,4.80,-0.60,-1.43,-1.83,
0.74,-1.09,-7.31,4.80,-0.48,-1.50,-1.56,
0.741,-1.78,-7.21,5.00,-0.48,-1.50,-1.56,
0.742,-1.78,-7.21,5.00,-0.36,-1.60,-1.22,
0.781,-1.78,-7.21,5.00,-0.27,-1.74,-0.85,
0.782,-1.91,-6.64,5.33,-0.27,-1.74,-0.85,
0.783,-1.91,-6.64,5.33,-0.17,-1.82,-0.49,
0.783,-2.13,-5.77,5.54,-0.17,-1.82,-0.49,
0.784,-2.13,-5.77,5.54,-0.08,-1.78,-0.13,
0.785,-2.67,-4.98,5.23,-0.08,-1.78,-0.13,
0.786,-2.67,-4.98,5.23,-0.04,-1.63,0.22,
0.786,-3.18,-4.01,4.12,-0.04,-1.63,0.22,
0.787,-3.18,-4.01,4.12,-0.07,-1.38,0.58,
0.787,-2.72,-3.27,2.29,-0.07,-1.38,0.58,
0.788,-1.80,-3.07,0.16,-0.07,-1.38,0.58,
0.789,-1.80,-3.07,0.16,-0.20,-1.00,0.90,
0.79,-1.80,-3.07,0.16,-0.45,-0.51,1.15,
0.79,-0.85,-3.84,-1.39,-0.45,-0.51,1.15,
0.791,-0.85,-3.84,-1.39,-0.74,0.00,1.32,
0.791,-0.08,-5.60,-1.59,-0.74,0.00,1.32,
0.833,-0.08,-5.60,-1.59,-0.97,0.38,1.43,
0.834,-0.00,-7.33,-0.24,-0.97,0.38,1.43,
0.834,-0.00,-7.33,-0.24,-1.04,0.50,1.57,
0.835,-0.82,-8.70,1.65,-1.04,0.50,1.57,
0.835,-0.82,-8.70,1.65,-0.93,0.39,1.76,
0.836,-2.21,-9.48,3.54,-0.93,0.39,1.76,
0.836,-3.41,-9.83,5.98,-0.93,0.39,1.76,
0.836,-3.41,-9.83,5.98,-0.69,0.21,2.03,
0.837,-3.41,-9.83,5.98,-0.35,0.05,2.34,
0.837,-4.44,-10.00,8.50,-0.35,0.05,2.34,
0.838,-5.05,-9.79,9.94,-0.35,0.05,2.34,
0.839,-5.05,-9.79,9.94,0.10,0.01,2.73,
0.839,-5.05,-9.79,9.94,0.59,0.20,3.20,
0.84,-5.26,-8.65,9.23,0.59,0.20,3.20,
0.841,-4.89,-7.10,7.19,0.59,0.20,3.20,
0.841,-4.89,-7.10,7.19,1.04,0.60,3.70,
0.842,-3.38,-5.27,4.39,1.04,0.60,3.70,
0.842,-3.38,-5.27,4.39,1.38,1.10,4.18,
0.843,-1.12,-2.96,-0.02,1.38,1.10,4.18,
0.843,-1.12,-2.96,-0.02,1.65,1.63,4.62,
0.844,-1.12,-2.96,-0.02,1.81,2.07,4.98,
0.845,0.50,-0.43,-5.06,1.81,2.07,4.98,
0.845,0.50,-0.43,-5.06,1.85,2.27,5.25,
0.845,1.52,2.15,-9.13,1.85,2.27,5.25,
0.846,1.52,2.15,-9.13,1.81,2.22,5.47,
0.846,3.22,4.91,-11.88,1.81,2.22,5.47,
0.851,6.07,7.93,-15.19,1.81,2.22,5.47,
0.852,6.07,7.93,-15.19,1.76,1.98,5.61,
0.853,8.73,10.10,-19.42,1.76,1.98,5.61,
0.854,8.73,10.10,-19.42,1.64,1.60,5.58,
0.859,10.22,11.90,-22.97,1.64,1.60,5.58,
0.86,10.22,11.90,-22.97,1.42,1.08,5.40,
0.863,10.28,13.39,-24.71,1.42,1.08,5.40,
0.864,10.28,13.39,-24.71,1.07,0.46,5.12,
0.868,8.77,14.23,-24.04,1.07,0.46,5.12,
0.869,8.77,14.23,-24.04,0.64,-0.13,4.85,
0.872,6.64,14.05,-21.85,0.64,-0.13,4.85,
0.873,6.64,14.05,-21.85,0.22,-0.59,4.67,
0.881,4.37,13.44,-19.66,0.22,-0.59,4.67,
0.882,4.37,13.44,-19.66,-0.14,-0.90,4.64,
0.883,4.37,13.44,-19.66,-0.45,-1.05,4.80,
0.883,1.40,12.51,-17.41,-0.45,-1.05,4.80,
0.887,1.40,12.51,-17.41,-0.71,-1.07,5.15,
0.888,-1.21,11.77,-15.13,-0.71,-1.07,5.15,
0.904,-1.21,11.12,-13.51,-0.71,-1.07,5.15,
0.905,-1.21,11.12,-13.51,-0.93,-0.96,5.69,
0.905,-1.21,11.12,-13.51,-1.09,-0.82,6.32,
0.906,3.65,10.63,-13.08,-1.09,-0.82,6.32,
0.906,3.65,10.63,-13.08,-1.19,-0.82,6.79,
0.907,11.72,10.64,-13.26,-1.19,-0.82,6.79,
0.908,11.72,10.64,-13.26,-1.22,-0.98,6.93,
0.908,20.02,10.72,-13.52,-1.22,-0.98,6.93,
0.917,20.02,10.72,-13.52,-1.24,-1.29,6.64,
0.918,25.33,12.19,-12.32,-1.24,-1.29,6.64,
0.919,19.03,19.31,-7.56,-1.24,-1.29,6.64,
0.919,19.03,19.31,-7.56,-1.24,-1.55,5.98,
0.921,19.03,19.31,-7.56,-1.24,-1.44,5.32,
0.921,-4.31,26.53,-2.97,-1.24,-1.44,5.32,
0.942,-4.31,26.53,-2.97,-1.32,-1.02,5.56,
0.943,-23.39,30.25,6.65,-1.32,-1.02,5.56,
0.944,-23.39,30.25,6.65,-1.15,-0.10,6.56,
0.945,-18.09,30.17,16.34,-1.15,-0.10,6.56,
0.945,-18.09,30.17,16.34,-0.33,1.08,7.22,
0.945,0.28,30.09,15.05,-0.33,1.08,7.22,
0.946,0.28,30.09,15.05,0.96,1.64,7.07,
0.946,16.65,30.01,-5.94,0.96,1.64,7.07,
0.947,16.65,30.01,-5.94,1.72,1.39,6.50,
0.947,23.34,29.95,-38.64,1.72,1.39,6.50,
0.967,23.34,29.95,-38.64,0.96,1.12,5.86,
0.968,4.47,29.90,-39.71,0.96,1.12,5.86,
0.968,4.47,29.90,-39.71,-1.17,1.17,6.06,
0.969,-39.29,29.87,-39.71,-1.17,1.17,6.06,
0.969,-39.61,29.85,-17.05,-1.17,1.17,6.06,
0.97,-39.61,29.85,-17.05,-3.70,1.31,8.25,
0.97,38.29,29.87,-19.15,-3.70,1.31,8.25,
0.971,38.29,29.87,-19.15,-4.67,1.39,11.20,
0.971,38.29,29.87,-19.15,-4.37,1.20,11.17,
0.972,37.74,29.91,-40.21,-4.37,1.20,11.17,
0.993,37.38,5.94,-40.40,-4.37,1.20,11.17,
0.994,37.38,5.94,-40.40,-5.17,1.19,6.94,
0.995,37.31,-4.81,-40.72,-5.17,1.19,6.94,
0.995,37.31,-4.81,-40.72,-8.00,0.97,0.71,
0.996,37.48,-14.83,21.91,-8.00,0.97,0.71,
0.996,37.48,-14.83,21.91,-10.83,0.77,-4.72,
0.997,7.29,-36.42,36.69,-10.83,0.77,-4.72,
0.997,7.29,-36.42,36.69,-10.71,0.57,-7.26,
0.998,7.29,-36.42,36.69,-6.92,0.07,-7.74,
0.998,-8.65,-48.12,36.34,-6.92,0.07,-7.74,
1.014,-8.65,-48.12,36.34,-1.70,-0.06,-7.58,
1.015,-27.57,-48.07,36.22,-1.70,-0.06,-7.58,
1.016,-27.57,-48.07,36.22,2.15,0.61,-6.65,
1.016,-39.60,-48.06,36.27,2.15,0.61,-6.65,
1.017,-39.31,-48.05,36.38,2.15,0.61,-6.65,
1.017,-39.31,-48.05,36.38,3.66,2.17,-4.84,
1.018,-37.86,-45.96,24.22,3.66,2.17,-4.84,
1.019,-37.86,-45.96,24.22,3.72,4.33,-2.79,
1.019,-37.86,-45.96,24.22,3.22,6.33,-0.85,
1.02,-28.46,-40.98,6.33,3.22,6.33,-0.85,
1.039,-17.21,-33.84,-8.55,3.22,6.33,-0.85,
1.04,-17.21,-33.84,-8.55,2.49,7.48,0.66,
1.075,-10.16,-24.48,-17.86,2.49,7.48,0.66,
1.075,-10.16,-24.48,-17.86,1.65,7.36,1.50,
1.076,-8.74,-14.91,-20.23,1.65,7.36,1.50,
1.076,-8.74,-14.91,-20.23,0.72,6.46,1.76,
1.077,-8.74,-14.91,-20.23,-0.26,5.73,1.75,
1.077,-10.38,-6.27,-16.47,-0.26,5.73,1.75,
1.078,-10.38,-6.27,-16.47,-1.13,5.53,1.68,
