
time,ax,ay,az,wx,wy,wz,
0.205,-0.44,-0.05,0.31,-0.05,-0.06,0.19,
0.205,-0.40,-0.04,0.33,-0.05,-0.06,0.19,
0.206,-0.40,-0.04,0.33,-0.04,-0.04,0.20,
0.206,-0.33,0.03,0.38,-0.04,-0.04,0.20,
0.208,-0.21,0.07,0.38,-0.04,-0.04,0.20,
0.208,-0.21,0.07,0.38,-0.02,-0.02,0.20,
0.213,-0.09,0.11,0.39,-0.02,-0.02,0.20,
0.213,-0.09,0.11,0.39,-0.00,-0.00,0.21,
0.217,0.04,0.12,0.34,-0.00,-0.00,0.21,
0.218,0.04,0.12,0.34,0.02,0.01,0.20,
0.222,0.04,0.12,0.34,0.04,0.01,0.18,
0.222,0.12,0.12,0.29,0.04,0.01,0.18,
0.238,0.12,0.12,0.29,0.05,0.00,0.17,
0.238,0.17,0.13,0.29,0.05,0.00,0.17,
0.238,0.17,0.13,0.29,0.06,-0.03,0.15,
0.239,0.13,0.17,0.27,0.06,-0.03,0.15,
0.239,0.13,0.17,0.27,0.07,-0.05,0.13,
0.239,0.01,0.22,0.20,0.07,-0.05,0.13,
0.242,0.01,0.22,0.20,0.08,-0.07,0.12,
0.242,-0.08,0.31,0.11,0.08,-0.07,0.12,
0.247,-0.08,0.31,0.11,0.07,-0.11,0.11,
0.248,-0.17,0.35,0.04,0.07,-0.11,0.11,
0.252,-0.17,0.35,0.04,0.06,-0.14,0.11,
0.252,-0.23,0.35,0.05,0.06,-0.14,0.11,
0.256,-0.24,0.31,0.12,0.06,-0.14,0.11,
0.257,-0.24,0.31,0.12,0.05,-0.19,0.11,
0.261,-0.24,0.31,0.12,0.05,-0.23,0.11,
0.262,-0.27,0.29,0.22,0.05,-0.23,0.11,
0.266,-0.27,0.29,0.22,0.04,-0.27,0.12,
0.266,-0.21,0.30,0.36,0.04,-0.27,0.12,
0.271,-0.21,0.30,0.36,0.04,-0.31,0.13,
0.271,-0.09,0.37,0.47,0.04,-0.31,0.13,
0.276,-0.09,0.37,0.47,0.04,-0.34,0.13,
0.276,-0.01,0.41,0.54,0.04,-0.34,0.13,
0.281,-0.01,0.41,0.54,0.05,-0.35,0.12,
0.282,0.12,0.48,0.54,0.05,-0.35,0.12,
0.285,0.12,0.48,0.54,0.05,-0.35,0.10,
0.286,0.20,0.49,0.51,0.05,-0.35,0.10,
0.29,0.24,0.48,0.54,0.05,-0.35,0.10,
0.291,0.24,0.48,0.54,0.05,-0.34,0.09,
0.296,0.24,0.48,0.54,0.05,-0.33,0.07,
0.298,0.29,0.47,0.51,0.05,-0.33,0.07,
0.3,0.23,0.47,0.52,0.05,-0.33,0.07,
0.301,0.23,0.47,0.52,0.05,-0.32,0.05,
0.305,0.10,0.41,0.42,0.05,-0.32,0.05,
0.305,0.10,0.41,0.42,0.06,-0.32,0.04,
0.31,-0.06,0.40,0.32,0.06,-0.32,0.04,
0.31,-0.06,0.40,0.32,0.07,-0.33,0.02,
0.315,-0.06,0.40,0.32,0.07,-0.34,0.02,
0.315,-0.23,0.41,0.22,0.07,-0.34,0.02,
0.32,-0.36,0.43,0.07,0.07,-0.34,0.02,
0.32,-0.36,0.43,0.07,0.07,-0.37,0.02,
0.325,-0.46,0.41,-0.03,0.07,-0.37,0.02,
0.325,-0.46,0.41,-0.03,0.07,-0.41,0.02,
0.338,-0.57,0.41,-0.09,0.07,-0.41,0.02,
0.339,-0.57,0.41,-0.09,0.07,-0.46,0.04,
0.339,-0.49,0.46,-0.19,0.07,-0.46,0.04,
0.34,-0.49,0.46,-0.19,0.06,-0.52,0.05,
0.34,-0.49,0.46,-0.19,0.05,-0.59,0.06,
0.34,-0.42,0.49,-0.24,0.05,-0.59,0.06,
0.345,-0.40,0.53,-0.30,0.05,-0.59,0.06,
0.346,-0.40,0.53,-0.30,0.04,-0.68,0.07,
0.352,-0.40,0.53,-0.30,0.02,-0.77,0.08,
0.352,-0.35,0.56,-0.27,0.02,-0.77,0.08,
0.354,-0.30,0.60,-0.21,0.02,-0.77,0.08,
0.355,-0.30,0.60,-0.21,-0.00,-0.88,0.08,
0.359,-0.30,0.60,-0.21,-0.02,-1.02,0.09,
0.359,-0.21,0.57,-0.07,-0.02,-1.02,0.09,
0.363,-0.21,0.57,-0.07,-0.04,-1.16,0.10,
0.364,-0.03,0.48,0.16,-0.04,-1.16,0.10,
0.369,-0.03,0.48,0.16,-0.05,-1.31,0.12,
0.369,0.28,0.39,0.49,-0.05,-1.31,0.12,
0.373,0.28,0.39,0.49,-0.04,-1.46,0.12,
0.374,0.76,0.26,1.05,-0.04,-1.46,0.12,
0.381,0.76,0.26,1.05,-0.01,-1.58,0.11,
0.382,1.04,0.09,1.57,-0.01,-1.58,0.11,
0.383,1.04,0.09,1.57,0.03,-1.67,0.08,
0.383,1.05,-0.03,2.09,0.03,-1.67,0.08,
0.388,1.05,-0.03,2.09,0.10,-1.76,0.05,
0.388,0.83,-0.03,2.54,0.10,-1.76,0.05,
0.393,0.48,0.02,3.00,0.10,-1.76,0.05,
0.393,0.48,0.02,3.00,0.18,-1.86,0.03,
0.398,0.48,0.02,3.00,0.29,-1.96,0.02,
0.398,0.20,0.12,3.41,0.29,-1.96,0.02,
0.403,0.20,0.12,3.41,0.41,-2.06,0.02,
0.403,0.04,0.26,3.65,0.41,-2.06,0.02,
0.408,-0.13,0.39,3.72,0.41,-2.06,0.02,
0.408,-0.13,0.39,3.72,0.54,-2.14,0.03,
0.413,-0.13,0.39,3.72,0.68,-2.21,0.04,
0.414,-0.16,0.53,3.56,0.68,-2.21,0.04,
0.445,-0.16,0.53,3.56,0.81,-2.29,0.05,
0.445,-0.24,0.60,3.26,0.81,-2.29,0.05,
0.446,-0.19,0.60,2.88,0.81,-2.29,0.05,
0.446,-0.19,0.60,2.88,0.91,-2.37,0.07,
0.446,-0.19,0.60,2.88,1.00,-2.45,0.09,
0.447,-0.22,0.55,2.47,1.00,-2.45,0.09,
0.447,-0.22,0.55,2.47,1.06,-2.52,0.10,
0.447,-0.24,0.49,2.15,1.06,-2.52,0.10,
0.477,-0.24,0.46,1.83,1.06,-2.52,0.10,
0.477,-0.24,0.46,1.83,1.11,-2.59,0.11,
0.479,-0.24,0.46,1.83,1.15,-2.64,0.11,
0.481,-0.27,0.40,1.45,1.15,-2.64,0.11,
0.481,-0.27,0.40,1.45,1.18,-2.69,0.11,
0.482,-0.32,0.40,1.19,1.18,-2.69,0.11,
0.482,-0.40,0.38,1.01,1.18,-2.69,0.11,
0.482,-0.40,0.38,1.01,1.20,-2.73,0.10,
0.483,-0.51,0.41,0.84,1.20,-2.73,0.10,
0.483,-0.51,0.41,0.84,1.21,-2.78,0.09,
0.483,-0.51,0.41,0.84,1.23,-2.84,0.09,
0.484,-0.63,0.45,0.75,1.23,-2.84,0.09,
0.484,-0.75,0.47,0.63,1.23,-2.84,0.09,
0.484,-0.75,0.47,0.63,1.25,-2.91,0.08,
0.485,-0.76,0.59,0.50,1.25,-2.91,0.08,
0.485,-0.76,0.59,0.50,1.28,-2.99,0.07,
0.486,-0.76,0.59,0.50,1.30,-3.08,0.05,
0.486,-0.71,0.73,0.37,1.30,-3.08,0.05,
0.486,-0.72,0.81,0.30,1.30,-3.08,0.05,
0.487,-0.72,0.81,0.30,1.33,-3.16,0.04,
0.487,-0.69,0.84,0.14,1.33,-3.16,0.04,
0.487,-0.69,0.84,0.14,1.35,-3.21,0.02,
0.492,-0.69,0.84,0.14,1.35,-3.25,0.00,
0.493,-0.58,0.78,-0.09,1.35,-3.25,0.00,
0.5,-0.58,0.78,-0.09,1.35,-3.28,-0.01,
0.501,-0.29,0.80,-0.30,1.35,-3.28,-0.01,
0.502,-0.29,0.80,-0.30,1.32,-3.26,-0.04,
0.502,0.08,0.82,-0.41,1.32,-3.26,-0.04,
0.505,0.42,0.74,-0.51,1.32,-3.26,-0.04,
0.506,0.42,0.74,-0.51,1.29,-3.20,-0.07,
0.515,0.89,0.84,-0.72,1.29,-3.20,-0.07,
0.516,0.89,0.84,-0.72,1.25,-3.09,-0.13,
0.516,0.89,0.84,-0.72,1.18,-2.93,-0.20,
0.516,1.18,0.90,-0.97,1.18,-2.93,-0.20,
0.52,1.18,0.90,-0.97,1.10,-2.75,-0.27,
0.52,1.03,0.69,-0.93,1.10,-2.75,-0.27,
0.524,1.03,0.69,-0.93,1.02,-2.64,-0.33,
0.525,0.74,0.57,-0.79,1.02,-2.64,-0.33,
0.53,0.74,0.57,-0.79,0.96,-2.55,-0.35,
0.53,-1.56,0.50,-0.63,0.96,-2.55,-0.35,
0.535,-4.07,1.03,-1.04,0.96,-2.55,-0.35,
0.535,-4.07,1.03,-1.04,0.91,-2.49,-0.30,
0.539,-4.10,1.11,-1.41,0.91,-2.49,-0.30,
0.54,-4.10,1.11,-1.41,0.86,-2.43,-0.16,
0.556,-3.06,0.83,-1.67,0.86,-2.43,-0.16,
0.557,-3.06,0.83,-1.67,0.81,-2.42,0.00,
0.557,-2.29,0.78,-1.96,0.81,-2.42,0.00,
0.558,-2.29,0.78,-1.96,0.78,-2.52,0.14,
0.558,-1.72,0.67,-2.31,0.78,-2.52,0.14,
0.559,-1.72,0.67,-2.31,0.75,-2.67,0.25,
0.559,-1.72,0.67,-2.31,0.68,-2.78,0.33,
0.56,-1.20,0.54,-2.58,0.68,-2.78,0.33,
0.566,-1.20,0.54,-2.58,0.60,-2.86,0.37,
0.567,-0.49,0.36,-2.55,0.60,-2.86,0.37,
0.57,0.14,0.45,-2.40,0.60,-2.86,0.37,
0.57,0.14,0.45,-2.40,0.53,-2.96,0.35,
0.573,0.45,0.64,-2.39,0.53,-2.96,0.35,
0.574,0.45,0.64,-2.39,0.47,-3.05,0.30,
0.584,0.62,1.06,-2.35,0.47,-3.05,0.30,
0.585,0.62,1.06,-2.35,0.42,-3.10,0.22,
0.585,0.62,1.06,-2.35,0.36,-3.15,0.14,
0.586,0.31,1.36,-2.09,0.36,-3.15,0.14,
0.588,-0.15,1.21,-1.73,0.36,-3.15,0.14,
0.589,-0.15,1.21,-1.73,0.31,-3.12,0.09,
0.592,-0.01,1.02,-1.37,0.31,-3.12,0.09,
0.593,-0.01,1.02,-1.37,0.26,-3.10,0.07,
0.598,0.77,1.16,-0.95,0.26,-3.10,0.07,
0.599,0.77,1.16,-0.95,0.22,-3.09,0.06,
0.603,1.08,1.22,-0.55,0.22,-3.09,0.06,
0.603,1.08,1.22,-0.55,0.18,-3.07,0.02,
0.607,0.68,0.95,-0.39,0.18,-3.07,0.02,
0.608,0.68,0.95,-0.39,0.17,-3.02,-0.04,
0.613,0.68,0.95,-0.39,0.17,-3.00,-0.09,
0.614,0.52,0.85,-0.37,0.17,-3.00,-0.09,
0.617,0.52,0.85,-0.37,0.19,-3.01,-0.13,
0.618,0.59,1.10,-0.33,0.19,-3.01,-0.13,
0.622,0.59,1.10,-0.33,0.22,-3.00,-0.18,
0.623,0.78,1.44,-0.39,0.22,-3.00,-0.18,
0.627,1.07,1.66,-0.27,0.22,-3.00,-0.18,
0.628,1.07,1.66,-0.27,0.25,-2.98,-0.22,
0.64,1.02,1.34,0.02,0.25,-2.98,-0.22,
0.641,1.02,1.34,0.02,0.28,-2.93,-0.27,
0.642,1.02,1.34,0.02,0.31,-2.84,-0.29,
0.643,1.28,1.31,0.33,0.31,-2.84,-0.29,
0.643,1.07,1.22,0.52,0.31,-2.84,-0.29,
0.644,1.07,1.22,0.52,0.35,-2.71,-0.30,
0.649,1.07,1.22,0.52,0.37,-2.56,-0.29,
0.649,-1.29,3.16,0.72,0.37,-2.56,-0.29,
0.657,-1.18,3.16,0.75,0.37,-2.56,-0.29,
0.659,-1.18,3.16,0.75,0.38,-2.44,-0.11,
0.659,-1.18,3.16,0.75,0.36,-2.36,0.12,
0.66,-0.25,2.27,0.90,0.36,-2.36,0.12,
0.663,0.78,1.01,1.06,0.36,-2.36,0.12,
0.664,0.78,1.01,1.06,0.34,-2.31,0.25,
0.676,0.78,1.01,1.06,0.33,-2.24,0.27,
0.677,1.68,0.13,0.98,0.33,-2.24,0.27,
0.677,1.68,0.13,0.98,0.31,-2.16,0.20,
0.678,1.93,-0.42,0.69,0.31,-2.16,0.20,
0.678,1.93,-0.42,0.69,0.30,-2.06,0.09,
0.679,1.53,-0.59,0.42,0.30,-2.06,0.09,
0.721,1.53,-0.59,0.42,0.28,-1.92,-0.02,
0.722,0.94,-0.54,0.22,0.28,-1.92,-0.02,
0.722,0.94,-0.54,0.22,0.26,-1.73,-0.09,
0.723,0.28,-0.45,0.00,0.26,-1.73,-0.09,
0.723,-0.21,-0.48,-0.12,0.26,-1.73,-0.09,
0.724,-0.21,-0.48,-0.12,0.22,-1.50,-0.13,
0.725,-0.21,-0.48,-0.12,0.18,-1.28,-0.14,
0.725,-0.39,-0.41,-0.04,0.18,-1.28,-0.14,
0.725,-0.39,-0.41,-0.04,0.14,-1.10,-0.14,
0.726,-0.47,-0.23,0.19,0.14,-1.10,-0.14,
0.726,-0.47,-0.23,0.19,0.11,-0.97,-0.15,
0.726,-0.62,-0.09,0.27,0.11,-0.97,-0.15,
0.727,-0.63,0.12,0.30,0.11,-0.97,-0.15,
0.727,-0.63,0.12,0.30,0.09,-0.86,-0.14,
0.728,-0.44,0.37,0.21,0.09,-0.86,-0.14,
0.728,-0.44,0.37,0.21,0.05,-0.82,-0.13,
0.729,-0.16,0.57,0.12,0.05,-0.82,-0.13,
0.729,-0.16,0.57,0.12,0.03,-0.86,-0.13,
0.73,0.12,0.79,0.02,0.03,-0.86,-0.13,
0.73,0.12,0.79,0.02,0.02,-0.94,-0.12,
0.731,0.28,0.91,-0.01,0.02,-0.94,-0.12,
0.731,0.28,0.91,-0.01,0.01,-1.03,-0.13,
0.737,0.51,0.92,-0.03,0.01,-1.03,-0.13,
0.737,0.51,0.92,-0.03,0.01,-1.14,-0.14,
0.739,0.77,0.82,-0.05,0.01,-1.14,-0.14,
0.74,0.77,0.82,-0.05,0.00,-1.25,-0.16,
0.744,1.03,0.68,0.06,0.00,-1.25,-0.16,
0.745,1.03,0.68,0.06,0.00,-1.37,-0.20,
0.749,1.11,0.64,0.40,0.00,-1.37,-0.20,
0.75,1.11,0.64,0.40,0.01,-1.53,-0.27,
0.754,1.27,0.62,0.76,0.01,-1.53,-0.27,
0.755,1.27,0.62,0.76,0.04,-1.75,-0.35,
0.759,1.45,0.55,1.15,0.04,-1.75,-0.35,
0.759,1.45,0.55,1.15,0.10,-2.02,-0.45,
0.77,1.45,0.55,1.15,0.17,-2.34,-0.55,
0.771,1.43,0.46,1.46,0.17,-2.34,-0.55,
0.771,1.32,0.22,1.64,0.17,-2.34,-0.55,
0.771,1.32,0.22,1.64,0.25,-2.70,-0.66,
0.774,0.98,-0.05,1.68,0.25,-2.70,-0.66,
0.774,0.98,-0.05,1.68,0.33,-3.05,-0.79,
0.779,0.56,-0.33,1.90,0.33,-3.05,-0.79,
0.78,0.56,-0.33,1.90,0.42,-3.40,-0.90,
0.783,0.09,-0.69,2.22,0.42,-3.40,-0.90,
0.783,0.09,-0.69,2.22,0.50,-3.73,-0.99,
0.788,-0.45,-1.03,2.61,0.50,-3.73,-0.99,
0.789,-0.45,-1.03,2.61,0.59,-4.02,-1.05,
0.793,-0.91,-1.42,2.99,0.59,-4.02,-1.05,
0.794,-0.91,-1.42,2.99,0.68,-4.24,-1.10,
0.799,-0.91,-1.42,2.99,0.78,-4.37,-1.12,
0.8,-1.34,-1.83,3.27,0.78,-4.37,-1.12,
0.803,-1.62,-2.16,3.65,0.78,-4.37,-1.12,
0.803,-1.62,-2.16,3.65,0.88,-4.41,-1.12,
0.808,-1.62,-2.16,3.65,0.98,-4.34,-1.10,
0.808,-1.77,-2.39,4.12,0.98,-4.34,-1.10,
0.813,-1.99,-2.43,4.49,0.98,-4.34,-1.10,
0.814,-1.99,-2.43,4.49,1.09,-4.19,-1.08,
0.817,-1.99,-2.43,4.49,1.20,-4.00,-1.04,
0.818,-2.25,-2.31,4.86,1.20,-4.00,-1.04,
0.822,-2.25,-2.31,4.86,1.30,-3.82,-0.99,
0.823,-2.39,-2.09,5.11,1.30,-3.82,-0.99,
0.827,-2.39,-2.09,5.11,1.38,-3.67,-0.94,
0.828,-2.58,-1.95,5.33,1.38,-3.67,-0.94,
0.832,-2.58,-1.95,5.33,1.42,-3.56,-0.88,
0.833,-2.54,-1.78,5.56,1.42,-3.56,-0.88,
0.837,-2.54,-1.78,5.56,1.45,-3.48,-0.83,
0.837,-2.38,-1.82,5.70,1.45,-3.48,-0.83,
0.842,-2.23,-1.99,5.91,1.45,-3.48,-0.83,
0.842,-2.23,-1.99,5.91,1.46,-3.39,-0.79,
0.847,-2.10,-2.18,6.10,1.46,-3.39,-0.79,
0.849,-2.10,-2.18,6.10,1.45,-3.28,-0.77,
0.852,-2.14,-2.43,6.36,1.45,-3.28,-0.77,
0.853,-2.14,-2.43,6.36,1.46,-3.15,-0.76,
0.857,-2.14,-2.43,6.36,1.49,-2.99,-0.73,
0.858,-2.33,-2.62,6.65,1.49,-2.99,-0.73,
0.861,-2.50,-2.85,6.74,1.49,-2.99,-0.73,
0.862,-2.50,-2.85,6.74,1.54,-2.80,-0.69,
0.866,-2.50,-2.85,6.74,1.60,-2.54,-0.64,
0.867,-2.50,-3.08,6.79,1.60,-2.54,-0.64,
0.871,-2.44,-3.22,6.90,1.60,-2.54,-0.64,
0.872,-2.44,-3.22,6.90,1.68,-2.24,-0.57,
0.877,-2.28,-3.38,7.00,1.68,-2.24,-0.57,
0.878,-2.28,-3.38,7.00,1.76,-1.91,-0.49,
0.89,-2.28,-3.38,7.00,1.84,-1.56,-0.39,
0.891,-2.11,-3.42,6.98,1.84,-1.56,-0.39,
0.892,-2.11,-3.48,6.81,1.84,-1.56,-0.39,
0.892,-2.11,-3.48,6.81,1.90,-1.17,-0.28,
0.893,-2.25,-3.45,6.60,1.90,-1.17,-0.28,
0.893,-2.25,-3.45,6.60,1.94,-0.78,-0.15,
0.897,-2.25,-3.45,6.60,1.99,-0.41,-0.01,
0.898,-2.32,-3.44,6.36,1.99,-0.41,-0.01,
0.901,-2.17,-3.56,6.13,1.99,-0.41,-0.01,
0.902,-2.17,-3.56,6.13,2.05,-0.09,0.14,
0.948,-1.87,-3.78,5.92,2.05,-0.09,0.14,
0.948,-1.87,-3.78,5.92,2.11,0.16,0.29,
0.949,-1.87,-3.78,5.92,2.18,0.39,0.43,
0.949,-1.51,-4.06,5.69,2.18,0.39,0.43,
0.949,-1.27,-4.28,5.44,2.18,0.39,0.43,
0.95,-1.27,-4.28,5.44,2.26,0.59,0.58,
0.95,-0.85,-4.34,5.03,2.26,0.59,0.58,
0.951,-0.85,-4.34,5.03,2.34,0.76,0.72,
0.981,-0.20,-4.25,4.63,2.34,0.76,0.72,
0.982,-0.20,-4.25,4.63,2.42,0.88,0.85,
0.982,-0.20,-4.25,4.63,2.50,0.92,0.94,
0.982,0.56,-3.97,4.33,2.50,0.92,0.94,
0.983,1.21,-3.67,4.07,2.50,0.92,0.94,
0.983,1.21,-3.67,4.07,2.58,0.90,1.01,
0.984,1.78,-3.35,3.96,2.58,0.90,1.01,
0.984,1.78,-3.35,3.96,2.65,0.81,1.02,
0.984,2.55,-2.76,3.50,2.65,0.81,1.02,
0.985,2.55,-2.76,3.50,2.73,0.66,1.00,
0.985,2.55,-2.76,3.50,2.81,0.33,0.92,
0.985,4.22,-1.28,2.65,2.81,0.33,0.92,
0.986,4.22,-1.28,2.65,2.98,-0.48,0.75,
0.986,5.63,0.22,1.26,2.98,-0.48,0.75,
0.986,5.63,0.22,1.26,3.31,-2.48,0.44,
0.987,10.35,5.02,-27.42,3.31,-2.48,0.44,
0.988,4.36,3.49,-22.91,3.31,-2.48,0.44,
0.988,4.36,3.49,-22.91,3.69,-6.03,-0.09,
0.989,-2.06,0.69,-24.85,3.69,-6.03,-0.09,
0.989,-2.06,0.69,-24.85,3.68,-6.20,-0.52,
0.99,-3.14,0.41,-27.65,3.68,-6.20,-0.52,
0.99,-3.14,0.41,-27.65,3.03,-5.09,-0.50,
0.991,0.40,-1.51,-28.66,3.03,-5.09,-0.50,
0.992,0.40,-1.51,-28.66,1.95,-4.24,-0.25,
0.992,0.93,-1.34,-21.28,1.95,-4.24,-0.25,
0.993,0.93,-1.34,-21.28,0.73,-3.52,-0.13,
0.993,1.15,-0.20,-13.15,0.73,-3.52,-0.13,
0.994,1.15,-0.20,-13.15,-0.18,-3.16,-0.13,
0.994,0.01,0.69,-7.19,-0.18,-3.16,-0.13,
0.995,0.01,0.69,-7.19,-0.57,-2.87,-0.13,
1.005,-1.43,0.82,-3.89,-0.57,-2.87,-0.13,
1.005,-1.43,0.82,-3.89,-0.61,-2.42,-0.13,
1.006,-1.43,0.82,-3.89,-0.51,-1.78,-0.12,
1.006,-2.58,0.87,-2.97,-0.51,-1.78,-0.12,
1.008,-2.58,0.87,-2.97,-0.41,-1.03,-0.06,
1.008,-2.43,0.70,-2.91,-0.41,-1.03,-0.06,
1.023,-2.43,0.70,-2.91,-0.36,-0.32,-0.04,
1.023,-1.81,0.64,-3.02,-0.36,-0.32,-0.04,
1.024,-1.81,0.64,-3.02,-0.38,0.21,-0.07,
1.024,-1.33,0.58,-2.84,-0.38,0.21,-0.07,
1.025,-1.70,0.18,-1.64,-0.38,0.21,-0.07,
1.025,-1.70,0.18,-1.64,-0.45,0.50,-0.14,
1.028,-1.70,0.18,-1.64,-0.50,0.55,-0.21,
1.028,-2.65,-0.36,0.01,-0.50,0.55,-0.21,
1.044,-3.69,-0.80,1.35,-0.50,0.55,-0.21,
1.044,-3.69,-0.80,1.35,-0.47,0.47,-0.23,
1.045,-4.63,-0.99,2.11,-0.47,0.47,-0.23,
1.045,-4.63,-0.99,2.11,-0.37,0.38,-0.21,
1.046,-5.24,-1.07,2.32,-0.37,0.38,-0.21,
1.046,-5.24,-1.07,2.32,-0.24,0.31,-0.14,
1.047,-5.52,-1.15,2.14,-0.24,0.31,-0.14,
1.048,-5.52,-1.15,2.14,-0.10,0.25,-0.05,
1.052,-5.79,-1.21,1.70,-0.10,0.25,-0.05,
1.053,-5.79,-1.21,1.70,0.01,0.19,0.04,
1.056,-5.79,-1.21,1.70,0.08,0.12,0.15,
1.057,-5.73,-1.27,1.20,0.08,0.12,0.15,
1.062,-5.32,-1.29,0.72,0.08,0.12,0.15,
1.062,-5.32,-1.29,0.72,0.12,0.03,0.27,
