
time,ax,ay,az,wx,wy,wz,
0.441,7.45,-3.88,3.35,-0.45,-4.77,-4.79,
0.442,7.07,-3.62,3.86,-0.45,-4.77,-4.79,
0.442,7.07,-3.62,3.86,-0.57,-4.46,-4.73,
0.449,7.07,-3.62,3.86,-0.67,-4.16,-4.67,
0.449,6.64,-3.34,4.48,-0.67,-4.16,-4.67,
0.45,6.04,-3.13,4.90,-0.67,-4.16,-4.67,
0.45,6.04,-3.13,4.90,-0.72,-3.87,-4.61,
0.453,5.29,-3.12,5.10,-0.72,-3.87,-4.61,
0.455,5.29,-3.12,5.10,-0.73,-3.60,-4.52,
0.458,4.49,-3.25,5.08,-0.73,-3.60,-4.52,
0.459,4.49,-3.25,5.08,-0.71,-3.33,-4.41,
0.463,3.67,-3.23,5.24,-0.71,-3.33,-4.41,
0.464,3.67,-3.23,5.24,-0.66,-3.06,-4.26,
0.468,2.92,-3.08,5.65,-0.66,-3.06,-4.26,
0.468,2.92,-3.08,5.65,-0.60,-2.77,-4.09,
0.479,2.92,-3.08,5.65,-0.49,-2.48,-3.90,
0.479,2.35,-2.88,6.15,-0.49,-2.48,-3.90,
0.48,2.35,-2.88,6.15,-0.34,-2.22,-3.71,
0.48,1.85,-2.87,6.41,-0.34,-2.22,-3.71,
0.482,1.85,-2.87,6.41,-0.15,-2.01,-3.51,
0.483,1.31,-2.96,6.20,-0.15,-2.01,-3.51,
0.487,0.91,-3.15,5.76,-0.15,-2.01,-3.51,
0.488,0.91,-3.15,5.76,0.04,-1.83,-3.28,
0.492,0.91,-3.15,5.76,0.23,-1.66,-3.04,
0.493,0.77,-3.26,5.23,0.23,-1.66,-3.04,
0.498,0.77,-3.26,5.23,0.39,-1.47,-2.82,
0.498,0.67,-3.23,4.61,0.39,-1.47,-2.82,
0.503,0.67,-3.23,4.61,0.54,-1.29,-2.62,
0.505,0.53,-3.10,4.09,0.54,-1.29,-2.62,
0.513,0.53,-2.91,3.57,0.54,-1.29,-2.62,
0.513,0.53,-2.91,3.57,0.65,-1.12,-2.42,
0.514,0.77,-2.87,3.14,0.65,-1.12,-2.42,
0.514,0.77,-2.87,3.14,0.76,-0.99,-2.23,
0.517,1.21,-3.02,2.66,0.76,-0.99,-2.23,
0.517,1.21,-3.02,2.66,0.85,-0.89,-2.07,
0.537,1.21,-3.02,2.66,0.93,-0.82,-1.94,
0.538,1.66,-3.25,2.21,0.93,-0.82,-1.94,
0.538,1.91,-3.39,1.74,0.93,-0.82,-1.94,
0.538,1.91,-3.39,1.74,1.01,-0.79,-1.85,
0.539,1.91,-3.39,1.74,1.08,-0.77,-1.78,
0.539,1.90,-3.42,1.23,1.08,-0.77,-1.78,
0.539,1.90,-3.42,1.23,1.13,-0.76,-1.72,
0.54,1.78,-3.41,0.62,1.13,-0.76,-1.72,
0.546,1.61,-3.37,-0.02,1.13,-0.76,-1.72,
0.546,1.61,-3.37,-0.02,1.16,-0.76,-1.66,
0.547,1.57,-3.42,-0.68,1.16,-0.76,-1.66,
0.547,1.57,-3.42,-0.68,1.17,-0.77,-1.61,
0.551,1.57,-3.42,-0.68,1.14,-0.80,-1.55,
0.551,1.65,-3.53,-1.40,1.14,-0.80,-1.55,
0.56,1.70,-3.67,-2.03,1.14,-0.80,-1.55,
0.561,1.70,-3.67,-2.03,1.08,-0.84,-1.50,
0.561,1.62,-3.73,-2.53,1.08,-0.84,-1.50,
0.562,1.62,-3.73,-2.53,0.99,-0.86,-1.47,
0.565,1.33,-3.66,-2.87,0.99,-0.86,-1.47,
0.566,1.33,-3.66,-2.87,0.88,-0.86,-1.44,
0.582,0.89,-3.57,-2.93,0.88,-0.86,-1.44,
0.583,0.89,-3.57,-2.93,0.74,-0.84,-1.41,
0.583,0.46,-3.52,-2.77,0.74,-0.84,-1.41,
0.584,0.46,-3.52,-2.77,0.61,-0.79,-1.35,
0.585,0.09,-3.45,-2.44,0.61,-0.79,-1.35,
0.586,0.09,-3.45,-2.44,0.48,-0.76,-1.28,
0.586,0.09,-3.45,-2.44,0.36,-0.71,-1.19,
0.587,-0.16,-3.46,-2.07,0.36,-0.71,-1.19,
0.591,-0.45,-3.48,-1.73,0.36,-0.71,-1.19,
0.591,-0.45,-3.48,-1.73,0.27,-0.67,-1.09,
0.595,-0.45,-3.48,-1.73,0.21,-0.62,-0.98,
0.596,-0.75,-3.45,-1.31,0.21,-0.62,-0.98,
0.6,-0.75,-3.45,-1.31,0.16,-0.57,-0.86,
0.6,-1.16,-3.35,-0.78,0.16,-0.57,-0.86,
0.612,-1.16,-3.35,-0.78,0.13,-0.51,-0.72,
0.614,-1.48,-3.12,-0.19,0.13,-0.51,-0.72,
0.614,-1.48,-3.12,-0.19,0.13,-0.44,-0.56,
0.615,-1.64,-2.89,0.43,0.13,-0.44,-0.56,
0.615,-1.63,-2.69,0.98,0.13,-0.44,-0.56,
0.616,-1.63,-2.69,0.98,0.16,-0.37,-0.39,
0.63,-1.31,-2.53,1.42,0.16,-0.37,-0.39,
0.631,-1.31,-2.53,1.42,0.21,-0.31,-0.23,
0.631,-1.31,-2.53,1.42,0.29,-0.25,-0.08,
0.632,-0.80,-2.42,1.66,0.29,-0.25,-0.08,
0.632,-0.80,-2.42,1.66,0.37,-0.20,0.05,
0.633,-0.33,-2.39,1.72,0.37,-0.20,0.05,
0.635,0.10,-2.37,1.76,0.37,-0.20,0.05,
0.676,0.10,-2.37,1.76,0.44,-0.14,0.14,
0.677,0.10,-2.37,1.76,0.51,-0.08,0.21,
0.677,0.36,-2.30,1.77,0.51,-0.08,0.21,
0.678,0.36,-2.30,1.77,0.57,0.01,0.25,
0.678,0.36,-2.30,1.77,0.62,0.10,0.28,
0.678,0.44,-2.20,1.75,0.62,0.10,0.28,
0.678,0.44,-2.17,1.62,0.62,0.10,0.28,
0.679,0.36,-2.20,1.53,0.62,0.10,0.28,
0.679,0.36,-2.20,1.53,0.65,0.19,0.29,
0.679,0.36,-2.20,1.53,0.67,0.27,0.29,
0.679,0.23,-2.30,1.49,0.67,0.27,0.29,
0.68,0.23,-2.30,1.49,0.66,0.35,0.29,
0.68,0.18,-2.39,1.37,0.66,0.35,0.29,
0.68,0.22,-2.53,1.24,0.66,0.35,0.29,
0.681,0.22,-2.53,1.24,0.64,0.41,0.28,
0.681,0.26,-2.84,1.02,0.64,0.41,0.28,
0.681,0.26,-2.84,1.02,0.59,0.45,0.25,
0.681,0.26,-2.84,1.02,0.52,0.47,0.19,
0.682,0.50,-3.39,0.73,0.52,0.47,0.19,
0.682,0.79,-4.16,0.42,0.52,0.47,0.19,
0.682,0.79,-4.16,0.42,0.42,0.48,0.10,
0.689,0.90,-5.06,0.23,0.42,0.48,0.10,
0.689,0.90,-5.06,0.23,0.27,0.46,-0.04,
0.692,0.94,-6.05,0.12,0.27,0.46,-0.04,
0.693,0.94,-6.05,0.12,0.10,0.42,-0.21,
0.697,0.71,-6.81,0.62,0.10,0.42,-0.21,
0.698,0.71,-6.81,0.62,-0.10,0.36,-0.43,
0.702,1.10,-8.66,0.57,-0.10,0.36,-0.43,
0.703,1.10,-8.66,0.57,-0.26,0.33,-0.68,
0.707,0.65,-10.54,0.56,-0.26,0.33,-0.68,
0.708,0.65,-10.54,0.56,-0.44,0.19,-0.95,
0.712,-0.45,-12.29,0.51,-0.44,0.19,-0.95,
0.713,-0.45,-12.29,0.51,-0.66,-0.01,-1.22,
0.717,-2.52,-13.64,1.00,-0.66,-0.01,-1.22,
0.717,-2.52,-13.64,1.00,-0.89,-0.19,-1.44,
0.73,-2.52,-13.64,1.00,-1.12,-0.36,-1.59,
0.731,-5.41,-14.37,2.51,-1.12,-0.36,-1.59,
0.732,-5.41,-14.37,2.51,-1.28,-0.52,-1.61,
0.733,-8.16,-14.55,5.13,-1.28,-0.52,-1.61,
0.733,-10.40,-14.69,8.01,-1.28,-0.52,-1.61,
0.734,-10.40,-14.69,8.01,-1.31,-0.71,-1.48,
0.736,-12.06,-14.90,10.57,-1.31,-0.71,-1.48,
0.737,-12.06,-14.90,10.57,-1.19,-0.95,-1.20,
0.748,-12.06,-14.90,10.57,-0.91,-1.21,-0.78,
0.749,-13.26,-15.07,12.68,-0.91,-1.21,-0.78,
0.749,-13.26,-15.07,12.68,-0.51,-1.45,-0.25,
0.75,-13.48,-15.07,14.05,-0.51,-1.45,-0.25,
0.753,-13.01,-14.76,14.53,-0.51,-1.45,-0.25,
0.754,-13.01,-14.76,14.53,-0.01,-1.63,0.35,
0.772,-11.86,-14.44,14.29,-0.01,-1.63,0.35,
0.774,-11.86,-14.44,14.29,0.51,-1.74,0.98,
0.774,-10.31,-14.00,13.27,0.51,-1.74,0.98,
0.775,-10.31,-14.00,13.27,1.03,-1.75,1.59,
0.775,-10.31,-14.00,13.27,1.50,-1.67,2.17,
0.776,-8.69,-13.23,11.80,1.50,-1.67,2.17,
0.776,-8.69,-13.23,11.80,1.88,-1.48,2.71,
0.777,-6.57,-12.48,9.98,1.88,-1.48,2.71,
0.777,-3.96,-11.91,8.02,1.88,-1.48,2.71,
0.778,-3.96,-11.91,8.02,2.16,-1.19,3.20,
0.781,-1.54,-11.19,5.93,2.16,-1.19,3.20,
0.781,-1.54,-11.19,5.93,2.34,-0.83,3.60,
0.785,0.29,-10.25,3.86,2.34,-0.83,3.60,
0.785,0.29,-10.25,3.86,2.42,-0.42,3.93,
0.794,1.78,-9.32,1.89,2.42,-0.42,3.93,
0.795,1.78,-9.32,1.89,2.42,0.04,4.23,
0.795,3.23,-8.58,0.16,2.42,0.04,4.23,
0.796,3.23,-8.58,0.16,2.35,0.48,4.49,
0.801,3.23,-8.58,0.16,2.21,0.88,4.74,
0.802,4.79,-7.91,-1.13,2.21,0.88,4.74,
0.817,6.27,-7.23,-1.81,2.21,0.88,4.74,
0.817,6.27,-7.23,-1.81,2.06,1.22,4.96,
0.818,6.27,-7.23,-1.81,1.94,1.48,5.16,
0.818,7.66,-6.50,-1.75,1.94,1.48,5.16,
0.818,7.66,-6.50,-1.75,1.87,1.64,5.36,
0.819,9.23,-5.87,-1.47,1.87,1.64,5.36,
0.819,9.23,-5.87,-1.47,1.87,1.69,5.54,
0.819,10.97,-5.50,-1.17,1.87,1.69,5.54,
0.83,10.97,-5.50,-1.17,1.94,1.62,5.68,
0.831,12.63,-5.30,-0.98,1.94,1.62,5.68,
0.831,13.66,-4.94,-0.76,1.94,1.62,5.68,
0.831,13.66,-4.94,-0.76,2.07,1.47,5.76,
0.834,14.22,-4.35,-0.53,2.07,1.47,5.76,
0.834,14.22,-4.35,-0.53,2.25,1.30,5.82,
0.85,14.98,-3.77,-0.58,2.25,1.30,5.82,
0.851,14.98,-3.77,-0.58,2.48,1.12,5.88,
0.852,14.98,-3.77,-0.58,2.72,0.96,5.95,
0.852,16.16,-3.45,-1.17,2.72,0.96,5.95,
0.853,16.16,-3.45,-1.17,2.92,0.84,5.99,
0.853,17.61,-3.20,-1.90,2.92,0.84,5.99,
0.853,17.61,-3.20,-1.90,3.08,0.80,5.99,
0.854,18.90,-2.86,-2.62,3.08,0.80,5.99,
0.89,18.90,-2.86,-2.62,3.19,0.88,5.91,
0.891,19.80,-2.14,-3.32,3.19,0.88,5.91,
0.891,20.40,-1.14,-3.93,3.19,0.88,5.91,
0.892,20.40,-1.14,-3.93,3.25,1.07,5.78,
0.892,21.25,-0.01,-4.39,3.25,1.07,5.78,
0.892,21.25,-0.01,-4.39,3.25,1.32,5.59,
0.893,21.25,-0.01,-4.39,3.21,1.59,5.37,
0.893,22.52,1.12,-4.82,3.21,1.59,5.37,
0.894,23.96,2.17,-5.28,3.21,1.59,5.37,
0.921,23.96,2.17,-5.28,3.15,1.85,5.08,
0.921,25.04,3.21,-5.76,3.15,1.85,5.08,
0.922,25.04,3.21,-5.76,3.08,2.09,4.72,
0.922,25.04,3.21,-5.76,3.02,2.27,4.26,
0.922,25.80,4.19,-6.39,3.02,2.27,4.26,
0.923,25.95,4.98,-7.03,3.02,2.27,4.26,
0.923,25.95,4.98,-7.03,2.96,2.37,3.71,
0.924,25.23,5.58,-7.64,2.96,2.37,3.71,
0.924,25.23,5.58,-7.64,2.91,2.38,3.12,
0.925,23.65,6.05,-8.06,2.91,2.38,3.12,
0.925,23.65,6.05,-8.06,2.85,2.32,2.52,
0.925,23.65,6.05,-8.06,2.78,2.19,1.93,
0.926,21.51,6.42,-8.33,2.78,2.19,1.93,
0.926,19.06,6.66,-8.46,2.78,2.19,1.93,
0.927,19.06,6.66,-8.46,2.70,2.03,1.41,
0.927,16.66,6.87,-8.57,2.70,2.03,1.41,
0.928,16.66,6.87,-8.57,2.61,1.84,0.96,
0.928,16.66,6.87,-8.57,2.49,1.66,0.59,
0.928,14.37,6.94,-8.68,2.49,1.66,0.59,
0.929,14.37,6.94,-8.68,2.34,1.50,0.29,
0.929,12.29,6.92,-8.87,2.34,1.50,0.29,
0.935,12.29,6.92,-8.87,2.14,1.35,0.06,
0.936,10.46,6.91,-9.04,2.14,1.35,0.06,
0.937,10.46,6.91,-9.04,1.91,1.21,-0.12,
0.938,9.07,6.92,-9.15,1.91,1.21,-0.12,
0.948,9.07,6.92,-9.15,1.65,1.07,-0.26,
0.949,8.15,6.91,-9.18,1.65,1.07,-0.26,
0.95,8.15,6.91,-9.18,1.36,0.94,-0.37,
0.95,7.61,6.91,-9.04,1.36,0.94,-0.37,
0.952,7.61,6.91,-9.04,1.06,0.82,-0.48,
1.025,7.21,6.93,-8.69,1.06,0.82,-0.48,
1.027,6.93,6.84,-8.22,1.06,0.82,-0.48,
1.028,6.93,6.84,-8.22,0.75,0.72,-0.59,
1.029,6.80,6.71,-7.49,0.75,0.72,-0.59,
1.029,6.80,6.71,-7.49,0.45,0.64,-0.72,
1.03,6.76,6.50,-6.61,0.45,0.64,-0.72,
1.03,6.76,6.50,-6.61,0.19,0.56,-0.85,
1.031,6.89,6.20,-5.66,0.19,0.56,-0.85,
1.031,6.89,6.20,-5.66,-0.04,0.47,-1.00,
1.032,6.78,5.81,-4.72,-0.04,0.47,-1.00,
1.032,6.78,5.81,-4.72,-0.22,0.38,-1.16,
1.033,6.40,5.47,-3.93,-0.22,0.38,-1.16,
1.033,6.40,5.47,-3.93,-0.35,0.31,-1.34,
1.034,6.40,5.47,-3.93,-0.44,0.26,-1.52,
1.034,5.74,5.10,-3.42,-0.44,0.26,-1.52,
1.035,5.74,5.10,-3.42,-0.50,0.23,-1.68,
1.036,5.01,4.67,-2.93,-0.50,0.23,-1.68,
1.036,4.69,4.05,-2.68,-0.50,0.23,-1.68,
1.037,4.69,4.05,-2.68,-0.54,0.22,-1.80,
1.037,4.52,3.27,-2.83,-0.54,0.22,-1.80,
1.038,4.52,3.27,-2.83,-0.57,0.22,-1.90,
1.039,4.52,3.27,-2.83,-0.59,0.22,-1.99,
1.04,4.13,2.65,-3.14,-0.59,0.22,-1.99,
1.041,4.13,2.65,-3.14,-0.63,0.22,-2.06,
1.041,3.66,2.09,-3.46,-0.63,0.22,-2.06,
1.042,3.09,1.47,-3.62,-0.63,0.22,-2.06,
1.042,3.09,1.47,-3.62,-0.69,0.20,-2.12,
1.043,2.59,0.87,-3.50,-0.69,0.20,-2.12,
1.043,2.59,0.87,-3.50,-0.77,0.17,-2.16,
1.044,2.23,0.33,-3.07,-0.77,0.17,-2.16,
1.044,2.23,0.33,-3.07,-0.87,0.11,-2.17,
1.045,2.23,0.33,-3.07,-0.95,0.05,-2.17,
1.045,1.69,-0.02,-2.29,-0.95,0.05,-2.17,
1.045,1.69,-0.02,-2.29,-1.00,0.01,-2.17,
1.046,1.09,-0.17,-1.30,-1.00,0.01,-2.17,
1.046,0.67,-0.25,-0.15,-1.00,0.01,-2.17,
1.047,0.67,-0.25,-0.15,-1.02,-0.03,-2.16,
1.047,0.67,-0.25,-0.15,-1.00,-0.06,-2.15,
1.048,0.25,-0.30,1.06,-1.00,-0.06,-2.15,
1.058,0.25,-0.30,1.06,-0.93,-0.07,-2.16,
1.059,-0.32,-0.46,2.31,-0.93,-0.07,-2.16,
1.059,-0.32,-0.46,2.31,-0.81,-0.05,-2.16,
1.06,-0.97,-0.63,3.41,-0.81,-0.05,-2.16,
1.06,-1.49,-0.80,4.03,-0.81,-0.05,-2.16,
1.061,-1.49,-0.80,4.03,-0.63,-0.03,-2.15,
1.064,-1.77,-1.16,4.34,-0.63,-0.03,-2.15,
