
time,ax,ay,az,wx,wy,wz,
0.253,-1.76,1.29,0.30,0.62,0.14,0.35,
0.253,-1.76,1.29,0.30,0.64,0.11,0.35,
0.256,-1.65,1.26,0.34,0.64,0.11,0.35,
0.257,-1.65,1.26,0.34,0.65,0.10,0.37,
0.267,-1.65,1.26,0.34,0.66,0.09,0.38,
0.268,-1.59,1.25,0.41,0.66,0.09,0.38,
0.268,-1.49,1.26,0.43,0.66,0.09,0.38,
0.269,-1.49,1.26,0.43,0.68,0.10,0.39,
0.271,-1.33,1.27,0.45,0.68,0.10,0.39,
0.271,-1.33,1.27,0.45,0.69,0.12,0.41,
0.325,-1.33,1.27,0.45,0.71,0.14,0.42,
0.326,-1.12,1.29,0.45,0.71,0.14,0.42,
0.326,-1.12,1.29,0.45,0.72,0.16,0.42,
0.327,-0.92,1.30,0.44,0.72,0.16,0.42,
0.327,-0.92,1.30,0.44,0.74,0.19,0.41,
0.327,-0.71,1.31,0.41,0.74,0.19,0.41,
0.328,-0.49,1.33,0.33,0.74,0.19,0.41,
0.328,-0.49,1.33,0.33,0.75,0.21,0.40,
0.328,-0.49,1.33,0.33,0.76,0.23,0.38,
0.329,-0.33,1.37,0.24,0.76,0.23,0.38,
0.329,-0.20,1.40,0.12,0.76,0.23,0.38,
0.329,-0.20,1.40,0.12,0.77,0.24,0.36,
0.33,-0.20,1.40,0.12,0.78,0.25,0.33,
0.33,-0.08,1.40,0.02,0.78,0.25,0.33,
0.33,-0.08,1.40,-0.05,0.78,0.25,0.33,
0.33,-0.08,1.40,-0.05,0.79,0.25,0.30,
0.331,-0.08,1.40,-0.05,0.79,0.24,0.27,
0.331,-0.05,1.32,-0.14,0.79,0.24,0.27,
0.331,-0.05,1.32,-0.14,0.80,0.24,0.24,
0.332,-0.06,1.26,-0.24,0.80,0.24,0.24,
0.332,-0.06,1.26,-0.24,0.80,0.22,0.21,
0.332,-0.03,1.21,-0.32,0.80,0.22,0.21,
0.365,0.01,1.20,-0.40,0.80,0.22,0.21,
0.366,0.01,1.20,-0.40,0.80,0.20,0.19,
0.366,0.04,1.19,-0.54,0.80,0.20,0.19,
0.366,0.04,1.19,-0.54,0.80,0.19,0.17,
0.367,0.08,1.13,-0.68,0.80,0.19,0.17,
0.367,0.08,1.13,-0.68,0.79,0.19,0.15,
0.367,0.04,1.02,-0.81,0.79,0.19,0.15,
0.368,0.04,1.02,-0.81,0.77,0.19,0.14,
0.368,0.04,1.02,-0.81,0.75,0.19,0.12,
0.368,0.04,0.97,-0.85,0.75,0.19,0.12,
0.369,0.04,0.97,-0.85,0.72,0.18,0.11,
0.369,0.04,0.91,-0.80,0.72,0.18,0.11,
0.37,0.06,0.86,-0.72,0.72,0.18,0.11,
0.37,0.06,0.86,-0.72,0.69,0.18,0.11,
0.37,0.10,0.84,-0.64,0.69,0.18,0.11,
0.37,0.10,0.84,-0.64,0.67,0.17,0.11,
0.371,0.18,0.81,-0.55,0.67,0.17,0.11,
0.371,0.18,0.81,-0.55,0.65,0.18,0.10,
0.375,0.25,0.80,-0.49,0.65,0.18,0.10,
0.375,0.25,0.80,-0.49,0.63,0.19,0.09,
0.378,0.32,0.75,-0.51,0.63,0.19,0.09,
0.379,0.32,0.75,-0.51,0.61,0.21,0.08,
0.384,0.32,0.75,-0.51,0.59,0.23,0.06,
0.384,0.38,0.72,-0.55,0.59,0.23,0.06,
0.388,0.43,0.65,-0.64,0.59,0.23,0.06,
0.388,0.43,0.65,-0.64,0.57,0.26,0.06,
0.401,0.43,0.59,-0.78,0.57,0.26,0.06,
0.401,0.43,0.59,-0.78,0.55,0.29,0.05,
0.402,0.43,0.59,-0.78,0.51,0.32,0.05,
0.402,0.51,0.60,-0.84,0.51,0.32,0.05,
0.402,0.56,0.64,-0.81,0.51,0.32,0.05,
0.403,0.56,0.64,-0.81,0.48,0.34,0.04,
0.407,0.67,0.72,-0.73,0.48,0.34,0.04,
0.407,0.67,0.72,-0.73,0.44,0.34,0.03,
0.412,0.72,0.79,-0.60,0.44,0.34,0.03,
0.412,0.72,0.79,-0.60,0.41,0.35,0.01,
0.417,0.71,0.79,-0.55,0.41,0.35,0.01,
0.417,0.71,0.79,-0.55,0.39,0.35,-0.02,
0.422,0.71,0.79,-0.55,0.37,0.35,-0.04,
0.422,0.73,0.75,-0.53,0.37,0.35,-0.04,
0.441,0.73,0.75,-0.53,0.35,0.35,-0.06,
0.442,0.71,0.68,-0.51,0.35,0.35,-0.06,
0.442,0.67,0.60,-0.50,0.35,0.35,-0.06,
0.443,0.67,0.60,-0.50,0.34,0.32,-0.08,
0.443,0.71,0.56,-0.51,0.34,0.32,-0.08,
0.443,0.71,0.56,-0.51,0.33,0.29,-0.09,
0.444,0.69,0.52,-0.45,0.33,0.29,-0.09,
0.444,0.69,0.52,-0.45,0.32,0.25,-0.11,
0.448,0.69,0.52,-0.45,0.32,0.20,-0.13,
0.449,0.65,0.51,-0.38,0.32,0.20,-0.13,
0.451,0.63,0.49,-0.23,0.32,0.20,-0.13,
0.452,0.63,0.49,-0.23,0.31,0.14,-0.14,
0.456,0.63,0.49,-0.23,0.31,0.09,-0.16,
0.457,0.60,0.43,-0.11,0.31,0.09,-0.16,
0.461,0.60,0.43,-0.11,0.32,0.03,-0.16,
0.462,0.57,0.42,0.02,0.32,0.03,-0.16,
0.466,0.57,0.42,0.02,0.32,-0.01,-0.17,
0.466,0.56,0.37,0.15,0.32,-0.01,-0.17,
0.471,0.56,0.37,0.15,0.33,-0.05,-0.17,
0.472,0.51,0.28,0.36,0.33,-0.05,-0.17,
0.485,0.47,0.18,0.52,0.33,-0.05,-0.17,
0.486,0.47,0.18,0.52,0.33,-0.08,-0.17,
0.486,0.47,0.18,0.52,0.33,-0.10,-0.17,
0.486,0.49,0.05,0.66,0.33,-0.10,-0.17,
0.487,0.49,0.05,0.66,0.33,-0.11,-0.16,
0.487,0.46,-0.07,0.84,0.33,-0.11,-0.16,
0.49,0.46,-0.20,0.98,0.33,-0.11,-0.16,
0.491,0.46,-0.20,0.98,0.33,-0.11,-0.15,
0.495,0.46,-0.20,0.98,0.33,-0.10,-0.13,
0.496,0.51,-0.33,1.02,0.33,-0.10,-0.13,
0.5,0.51,-0.33,1.02,0.33,-0.07,-0.10,
0.5,0.52,-0.39,0.92,0.33,-0.07,-0.10,
0.505,0.52,-0.39,0.92,0.32,-0.02,-0.06,
0.505,0.58,-0.45,0.84,0.32,-0.02,-0.06,
0.526,0.58,-0.45,0.84,0.31,0.02,-0.03,
0.527,0.65,-0.45,0.76,0.31,0.02,-0.03,
0.527,0.76,-0.43,0.67,0.31,0.02,-0.03,
0.528,0.76,-0.43,0.67,0.30,0.06,0.00,
0.528,0.76,-0.43,0.67,0.29,0.08,0.02,
0.528,0.88,-0.41,0.61,0.29,0.08,0.02,
0.529,0.88,-0.41,0.61,0.28,0.09,0.03,
0.529,1.01,-0.38,0.61,0.28,0.09,0.03,
0.529,1.01,-0.38,0.61,0.27,0.08,0.04,
0.529,1.10,-0.40,0.63,0.27,0.08,0.04,
0.534,1.10,-0.40,0.63,0.27,0.06,0.04,
0.535,1.21,-0.37,0.65,0.27,0.06,0.04,
0.539,1.21,-0.37,0.65,0.28,0.03,0.02,
0.54,1.34,-0.33,0.63,0.28,0.03,0.02,
0.543,1.34,-0.33,0.63,0.29,-0.01,0.01,
0.544,1.35,-0.28,0.61,0.29,-0.01,0.01,
0.549,1.29,-0.18,0.53,0.29,-0.01,0.01,
0.549,1.29,-0.18,0.53,0.30,-0.06,-0.00,
0.554,1.11,0.02,0.43,0.30,-0.06,-0.00,
0.554,1.11,0.02,0.43,0.32,-0.11,-0.02,
0.558,1.11,0.02,0.43,0.34,-0.16,-0.03,
0.558,0.88,0.28,0.26,0.34,-0.16,-0.03,
0.564,0.88,0.28,0.26,0.35,-0.23,-0.04,
0.565,0.72,0.53,0.03,0.35,-0.23,-0.04,
0.568,0.72,0.53,0.03,0.34,-0.32,-0.04,
0.569,0.76,0.76,-0.19,0.34,-0.32,-0.04,
0.598,0.76,0.76,-0.19,0.31,-0.41,-0.04,
0.598,1.06,0.93,-0.27,0.31,-0.41,-0.04,
0.598,1.48,1.05,-0.25,0.31,-0.41,-0.04,
0.599,1.48,1.05,-0.25,0.26,-0.49,-0.06,
0.599,1.48,1.05,-0.25,0.19,-0.53,-0.10,
0.6,2.06,1.08,-0.17,0.19,-0.53,-0.10,
0.6,2.47,1.14,-0.09,0.19,-0.53,-0.10,
0.601,2.47,1.14,-0.09,0.12,-0.53,-0.16,
0.601,2.47,1.14,-0.09,0.03,-0.50,-0.25,
0.601,2.62,1.15,0.03,0.03,-0.50,-0.25,
0.602,2.59,1.19,0.16,0.03,-0.50,-0.25,
0.602,2.59,1.19,0.16,-0.06,-0.47,-0.35,
0.603,2.59,1.19,0.16,-0.16,-0.45,-0.46,
0.603,2.36,1.16,0.32,-0.16,-0.45,-0.46,
0.608,2.36,1.16,0.32,-0.27,-0.42,-0.56,
0.608,2.25,1.12,0.36,-0.27,-0.42,-0.56,
0.618,2.25,1.12,0.36,-0.39,-0.39,-0.65,
0.619,2.24,0.91,0.38,-0.39,-0.39,-0.65,
0.619,2.19,0.65,0.48,-0.39,-0.39,-0.65,
0.619,2.19,0.65,0.48,-0.52,-0.33,-0.73,
0.622,2.19,0.65,0.48,-0.66,-0.28,-0.80,
0.622,2.21,0.21,0.70,-0.66,-0.28,-0.80,
0.627,2.18,-0.27,1.11,-0.66,-0.28,-0.80,
0.628,2.18,-0.27,1.11,-0.81,-0.22,-0.87,
0.631,2.10,-0.75,1.53,-0.81,-0.22,-0.87,
0.632,2.10,-0.75,1.53,-0.94,-0.14,-0.93,
0.636,1.95,-1.20,2.19,-0.94,-0.14,-0.93,
0.637,1.95,-1.20,2.19,-1.05,-0.05,-0.97,
0.641,1.64,-1.66,2.85,-1.05,-0.05,-0.97,
0.642,1.64,-1.66,2.85,-1.12,0.05,-0.99,
0.664,1.33,-2.10,3.38,-1.12,0.05,-0.99,
0.665,1.33,-2.10,3.38,-1.15,0.14,-0.98,
0.666,1.33,-2.10,3.38,-1.13,0.22,-0.96,
0.666,1.03,-2.38,3.79,-1.13,0.22,-0.96,
0.666,0.81,-2.61,4.11,-1.13,0.22,-0.96,
0.667,0.81,-2.61,4.11,-1.07,0.29,-0.92,
0.667,0.65,-2.75,4.29,-1.07,0.29,-0.92,
0.667,0.65,-2.75,4.29,-0.98,0.33,-0.88,
0.668,0.55,-2.80,4.41,-0.98,0.33,-0.88,
0.668,0.55,-2.80,4.41,-0.86,0.37,-0.82,
0.671,0.52,-2.78,4.38,-0.86,0.37,-0.82,
0.671,0.52,-2.78,4.38,-0.71,0.38,-0.76,
0.676,0.51,-2.79,4.10,-0.71,0.38,-0.76,
0.676,0.51,-2.79,4.10,-0.55,0.37,-0.71,
0.681,0.49,-2.76,3.66,-0.55,0.37,-0.71,
0.681,0.49,-2.76,3.66,-0.39,0.34,-0.66,
0.686,0.49,-2.76,3.66,-0.24,0.30,-0.61,
0.686,0.41,-2.70,3.09,-0.24,0.30,-0.61,
0.69,0.41,-2.70,3.09,-0.11,0.25,-0.57,
0.691,0.38,-2.59,2.64,-0.11,0.25,-0.57,
0.702,0.38,-2.59,2.64,0.00,0.20,-0.52,
0.703,0.39,-2.48,2.27,0.00,0.20,-0.52,
0.703,0.40,-2.38,1.97,0.00,0.20,-0.52,
0.704,0.40,-2.38,1.97,0.10,0.16,-0.47,
0.705,0.43,-2.29,1.66,0.10,0.16,-0.47,
0.705,0.43,-2.29,1.66,0.20,0.12,-0.43,
0.711,0.38,-2.21,1.31,0.20,0.12,-0.43,
0.712,0.38,-2.21,1.31,0.28,0.10,-0.39,
0.715,0.38,-2.21,1.31,0.36,0.09,-0.34,
0.715,0.25,-2.18,0.96,0.36,0.09,-0.34,
0.719,0.10,-2.14,0.62,0.36,0.09,-0.34,
0.719,0.10,-2.14,0.62,0.43,0.09,-0.30,
0.724,0.02,-2.05,0.26,0.43,0.09,-0.30,
0.725,0.02,-2.05,0.26,0.50,0.10,-0.24,
0.746,0.02,-2.05,0.26,0.56,0.10,-0.19,
0.746,-0.04,-1.89,-0.12,0.56,0.10,-0.19,
0.747,-0.04,-1.89,-0.12,0.62,0.10,-0.14,
0.747,-0.07,-1.74,-0.51,0.62,0.10,-0.14,
0.748,-0.07,-1.74,-0.51,0.67,0.09,-0.10,
0.748,-0.02,-1.56,-0.88,0.67,0.09,-0.10,
0.748,-0.02,-1.56,-0.88,0.71,0.08,-0.06,
0.749,0.08,-1.33,-1.26,0.71,0.08,-0.06,
0.749,0.20,-1.14,-1.60,0.71,0.08,-0.06,
0.75,0.20,-1.14,-1.60,0.74,0.07,-0.03,
0.754,0.28,-0.96,-1.89,0.74,0.07,-0.03,
0.754,0.28,-0.96,-1.89,0.77,0.06,-0.01,
0.758,0.26,-0.84,-2.13,0.77,0.06,-0.01,
0.759,0.26,-0.84,-2.13,0.78,0.05,0.00,
0.763,0.36,-0.72,-2.35,0.78,0.05,0.00,
0.764,0.36,-0.72,-2.35,0.78,0.03,0.02,
0.768,0.48,-0.63,-2.55,0.78,0.03,0.02,
0.769,0.48,-0.63,-2.55,0.78,-0.01,0.02,
0.773,0.59,-0.47,-2.70,0.78,-0.01,0.02,
0.774,0.59,-0.47,-2.70,0.76,-0.05,0.02,
0.779,0.59,-0.47,-2.70,0.74,-0.10,0.01,
0.779,0.68,-0.34,-2.84,0.74,-0.10,0.01,
0.784,0.71,-0.26,-2.95,0.74,-0.10,0.01,
0.784,0.71,-0.26,-2.95,0.71,-0.14,-0.00,
0.788,0.71,-0.26,-2.95,0.68,-0.19,-0.03,
0.789,0.73,-0.16,-2.95,0.68,-0.19,-0.03,
0.794,0.86,-0.03,-2.96,0.68,-0.19,-0.03,
0.795,0.86,-0.03,-2.96,0.65,-0.26,-0.06,
0.797,0.86,-0.03,-2.96,0.61,-0.32,-0.10,
0.798,0.96,0.04,-2.85,0.61,-0.32,-0.10,
0.803,1.04,0.13,-2.71,0.61,-0.32,-0.10,
0.804,1.04,0.13,-2.71,0.58,-0.39,-0.16,
0.807,1.04,0.13,-2.71,0.55,-0.44,-0.22,
0.808,1.04,0.12,-2.52,0.55,-0.44,-0.22,
0.813,0.92,0.08,-2.41,0.55,-0.44,-0.22,
0.813,0.92,0.08,-2.41,0.51,-0.47,-0.29,
0.847,0.92,0.08,-2.41,0.48,-0.48,-0.35,
0.847,0.73,0.02,-2.32,0.48,-0.48,-0.35,
0.848,0.45,-0.04,-2.25,0.48,-0.48,-0.35,
0.848,0.45,-0.04,-2.25,0.44,-0.46,-0.40,
0.848,0.21,-0.06,-2.25,0.44,-0.46,-0.40,
0.849,0.21,-0.06,-2.25,0.40,-0.44,-0.43,
0.849,0.06,-0.04,-2.34,0.40,-0.44,-0.43,
0.849,0.06,-0.04,-2.34,0.36,-0.40,-0.45,
0.85,0.06,-0.04,-2.34,0.31,-0.36,-0.46,
0.85,-0.09,-0.02,-2.43,0.31,-0.36,-0.46,
0.851,-0.09,-0.02,-2.43,0.25,-0.30,-0.47,
0.851,-0.17,-0.03,-2.57,0.25,-0.30,-0.47,
0.852,-0.17,-0.03,-2.57,0.18,-0.24,-0.47,
0.852,-0.20,-0.06,-2.52,0.18,-0.24,-0.47,
0.852,-0.20,-0.06,-2.52,0.11,-0.18,-0.47,
0.853,-0.16,-0.07,-2.32,0.11,-0.18,-0.47,
0.861,-0.16,-0.07,-2.32,0.06,-0.15,-0.48,
0.862,0.02,-0.07,-1.91,0.06,-0.15,-0.48,
0.862,0.02,-0.07,-1.91,0.02,-0.12,-0.50,
0.862,0.19,-0.05,-1.42,0.02,-0.12,-0.50,
0.869,0.19,-0.05,-1.42,0.01,-0.10,-0.53,
0.869,0.20,-0.03,-1.00,0.01,-0.10,-0.53,
0.87,0.20,-0.03,-1.00,0.02,-0.08,-0.56,
0.871,0.20,-0.02,-0.68,0.02,-0.08,-0.56,
0.875,0.20,-0.02,-0.68,0.05,-0.06,-0.58,
0.876,0.19,0.01,-0.51,0.05,-0.06,-0.58,
0.898,0.19,0.01,-0.51,0.07,-0.03,-0.60,
0.899,0.22,0.08,-0.43,0.07,-0.03,-0.60,
0.899,0.22,0.08,-0.43,0.10,-0.00,-0.62,
0.899,0.31,0.09,-0.47,0.10,-0.00,-0.62,
0.9,0.31,0.09,-0.47,0.11,0.05,-0.64,
0.9,0.41,0.10,-0.58,0.11,0.05,-0.64,
0.9,0.41,0.10,-0.58,0.11,0.10,-0.65,
0.901,0.36,0.11,-0.88,0.11,0.10,-0.65,
0.901,0.21,0.09,-1.20,0.11,0.10,-0.65,
0.901,0.21,0.09,-1.20,0.09,0.17,-0.66,
0.905,0.11,0.19,-1.39,0.09,0.17,-0.66,
0.905,0.11,0.19,-1.39,0.06,0.22,-0.67,
0.911,0.04,0.32,-1.49,0.06,0.22,-0.67,
0.911,0.04,0.32,-1.49,0.01,0.27,-0.66,
0.915,0.03,0.41,-1.59,0.01,0.27,-0.66,
0.915,0.03,0.41,-1.59,-0.04,0.32,-0.65,
0.919,-0.05,0.45,-1.66,-0.04,0.32,-0.65,
0.92,-0.05,0.45,-1.66,-0.10,0.38,-0.65,
0.924,-0.05,0.45,-1.66,-0.15,0.42,-0.64,
0.924,-0.15,0.44,-1.63,-0.15,0.42,-0.64,
0.938,-0.15,0.44,-1.63,-0.20,0.45,-0.64,
0.94,-0.26,0.39,-1.64,-0.20,0.45,-0.64,
0.941,-0.26,0.39,-1.64,-0.24,0.47,-0.62,
0.941,-0.40,0.37,-1.58,-0.24,0.47,-0.62,
0.942,-0.40,0.37,-1.58,-0.27,0.49,-0.61,
0.943,-0.55,0.34,-1.42,-0.27,0.49,-0.61,
0.98,-0.55,0.34,-1.42,-0.29,0.49,-0.59,
0.981,-0.71,0.35,-1.25,-0.29,0.49,-0.59,
0.982,-0.78,0.30,-1.06,-0.29,0.49,-0.59,
0.982,-0.78,0.30,-1.06,-0.29,0.48,-0.56,
0.983,-0.89,0.30,-0.89,-0.29,0.48,-0.56,
0.984,-0.89,0.30,-0.89,-0.28,0.45,-0.53,
0.984,-0.87,0.29,-0.73,-0.28,0.45,-0.53,
0.985,-0.87,0.29,-0.73,-0.26,0.41,-0.50,
0.985,-0.87,0.29,-0.73,-0.23,0.36,-0.47,
0.986,-0.83,0.26,-0.53,-0.23,0.36,-0.47,
0.986,-0.82,0.22,-0.29,-0.23,0.36,-0.47,
0.986,-0.82,0.22,-0.29,-0.19,0.31,-0.44,
0.987,-0.74,0.21,-0.13,-0.19,0.31,-0.44,
0.988,-0.74,0.21,-0.13,-0.13,0.27,-0.41,
0.988,-0.62,0.30,-0.01,-0.13,0.27,-0.41,
0.989,-0.62,0.30,-0.01,-0.06,0.22,-0.38,
0.989,-0.62,0.30,-0.01,0.01,0.18,-0.35,
0.99,-0.58,0.32,0.05,0.01,0.18,-0.35,
0.99,-0.60,0.37,-0.03,0.01,0.18,-0.35,
0.991,-0.60,0.37,-0.03,0.09,0.13,-0.33,
0.992,-0.60,0.37,-0.03,0.17,0.10,-0.31,
0.993,-0.62,0.39,-0.17,0.17,0.10,-0.31,
0.998,-0.65,0.47,-0.28,0.17,0.10,-0.31,
0.999,-0.65,0.47,-0.28,0.24,0.07,-0.29,
1.003,-0.65,0.54,-0.45,0.24,0.07,-0.29,
1.003,-0.65,0.54,-0.45,0.30,0.05,-0.26,
1.007,-0.72,0.56,-0.69,0.30,0.05,-0.26,
1.008,-0.72,0.56,-0.69,0.36,0.02,-0.24,
1.012,-0.79,0.62,-0.92,0.36,0.02,-0.24,
1.013,-0.79,0.62,-0.92,0.40,0.01,-0.21,
1.017,-0.79,0.62,-0.92,0.42,-0.01,-0.17,
1.018,-0.79,0.70,-0.99,0.42,-0.01,-0.17,
1.022,-0.79,0.70,-0.99,0.43,-0.02,-0.14,
1.023,-0.66,0.77,-0.89,0.43,-0.02,-0.14,
1.027,-0.66,0.77,-0.89,0.43,-0.03,-0.11,
1.027,-0.43,0.89,-0.65,0.43,-0.03,-0.11,
1.04,-0.18,1.01,-0.37,0.43,-0.03,-0.11,
1.041,-0.18,1.01,-0.37,0.44,-0.03,-0.10,
1.042,0.11,1.06,-0.21,0.44,-0.03,-0.10,
1.043,0.11,1.06,-0.21,0.46,-0.01,-0.09,
1.043,0.23,1.07,-0.18,0.46,-0.01,-0.09,
1.044,0.23,1.07,-0.18,0.48,0.02,-0.09,
1.081,0.21,0.99,-0.21,0.48,0.02,-0.09,
1.082,0.21,0.99,-0.21,0.50,0.06,-0.10,
1.083,0.27,0.96,-0.23,0.50,0.06,-0.10,
1.083,0.27,0.96,-0.23,0.52,0.07,-0.10,
1.084,0.27,0.96,-0.23,0.52,0.10,-0.10,
1.084,0.35,0.94,-0.27,0.52,0.10,-0.10,
1.125,0.34,0.95,-0.26,0.52,0.10,-0.10,
1.126,0.34,0.95,-0.26,0.51,0.12,-0.10,
1.126,0.34,0.95,-0.26,0.50,0.16,-0.09,
1.127,0.28,0.93,-0.27,0.50,0.16,-0.09,
1.128,0.28,0.93,-0.27,0.49,0.18,-0.08,
1.128,0.26,0.93,-0.23,0.49,0.18,-0.08,
1.128,0.26,0.93,-0.23,0.47,0.19,-0.05,
1.129,0.26,0.98,-0.20,0.47,0.19,-0.05,
