
time,ax,ay,az,wx,wy,wz,
0.168,1.85,-14.18,7.34,-2.96,-4.63,4.87,
0.168,2.95,-13.99,8.24,-2.96,-4.63,4.87,
0.173,3.81,-13.94,8.68,-2.96,-4.63,4.87,
0.174,3.81,-13.94,8.68,-2.97,-4.11,4.89,
0.177,4.30,-13.78,8.82,-2.97,-4.11,4.89,
0.178,4.30,-13.78,8.82,-3.01,-3.47,4.87,
0.191,4.40,-13.61,8.78,-3.01,-3.47,4.87,
0.192,4.40,-13.61,8.78,-3.10,-2.77,4.83,
0.192,4.00,-13.57,8.66,-3.10,-2.77,4.83,
0.193,4.00,-13.57,8.66,-3.23,-2.09,4.80,
0.193,3.34,-13.62,8.59,-3.23,-2.09,4.80,
0.193,3.34,-13.62,8.59,-3.41,-1.45,4.79,
0.197,2.62,-13.82,8.57,-3.41,-1.45,4.79,
0.197,2.62,-13.82,8.57,-3.61,-0.88,4.84,
0.201,2.62,-13.82,8.57,-3.82,-0.39,4.94,
0.202,2.16,-14.19,8.63,-3.82,-0.39,4.94,
0.206,2.16,-14.19,8.63,-4.02,-0.03,5.08,
0.207,1.88,-14.59,8.78,-4.02,-0.03,5.08,
0.211,1.88,-14.59,8.78,-4.18,0.18,5.25,
0.212,1.76,-15.06,9.27,-4.18,0.18,5.25,
0.239,1.76,-15.06,9.27,-4.30,0.24,5.44,
0.239,1.82,-15.56,10.24,-4.30,0.24,5.44,
0.24,2.17,-16.03,11.71,-4.30,0.24,5.44,
0.241,2.17,-16.03,11.71,-4.32,0.13,5.66,
0.242,2.66,-16.51,13.34,-4.32,0.13,5.66,
0.242,2.66,-16.51,13.34,-4.23,-0.14,5.91,
0.243,3.08,-16.97,14.63,-4.23,-0.14,5.91,
0.244,3.08,-16.97,14.63,-4.02,-0.54,6.20,
0.245,3.56,-17.26,15.58,-4.02,-0.54,6.20,
0.245,3.56,-17.26,15.58,-3.74,-1.05,6.57,
0.246,4.86,-17.25,16.18,-3.74,-1.05,6.57,
0.246,4.86,-17.25,16.18,-3.39,-1.53,7.01,
0.247,7.09,-17.10,16.58,-3.39,-1.53,7.01,
0.248,7.09,-17.10,16.58,-3.02,-1.86,7.41,
0.251,7.09,-17.10,16.58,-2.65,-2.02,7.73,
0.252,9.65,-16.83,16.65,-2.65,-2.02,7.73,
0.255,9.65,-16.83,16.65,-2.32,-2.08,7.95,
0.256,12.08,-16.36,16.48,-2.32,-2.08,7.95,
0.26,14.30,-15.83,16.26,-2.32,-2.08,7.95,
0.261,14.30,-15.83,16.26,-2.05,-2.04,8.12,
0.266,14.30,-15.83,16.26,-1.86,-1.84,8.23,
0.267,16.44,-15.18,15.89,-1.86,-1.84,8.23,
0.305,16.44,-15.18,15.89,-1.74,-1.46,8.27,
0.305,18.30,-14.43,15.41,-1.74,-1.46,8.27,
0.306,18.30,-14.43,15.41,-1.70,-0.92,8.25,
0.307,20.00,-13.53,14.91,-1.70,-0.92,8.25,
0.307,20.00,-13.53,14.91,-1.73,-0.28,8.15,
0.308,21.34,-12.44,14.45,-1.73,-0.28,8.15,
0.308,21.34,-12.44,14.45,-1.81,0.38,7.99,
0.309,22.19,-11.29,14.21,-1.81,0.38,7.99,
0.309,22.71,-10.03,14.22,-1.81,0.38,7.99,
0.31,22.71,-10.03,14.22,-1.91,1.01,7.77,
0.31,22.71,-10.03,14.22,-2.00,1.57,7.52,
0.311,22.94,-8.70,14.34,-2.00,1.57,7.52,
0.311,22.94,-8.70,14.34,-2.05,2.02,7.24,
0.312,22.77,-7.29,14.28,-2.05,2.02,7.24,
0.312,22.77,-7.29,14.28,-2.06,2.38,6.95,
0.313,22.27,-6.12,13.88,-2.06,2.38,6.95,
0.313,22.27,-6.12,13.88,-2.05,2.65,6.65,
0.314,21.40,-5.07,13.11,-2.05,2.65,6.65,
0.314,21.40,-5.07,13.11,-2.02,2.84,6.37,
0.315,20.33,-4.27,12.29,-2.02,2.84,6.37,
0.326,20.33,-4.27,12.29,-1.99,2.94,6.13,
0.326,19.28,-3.53,11.43,-1.99,2.94,6.13,
0.327,18.38,-2.85,10.71,-1.99,2.94,6.13,
0.327,18.38,-2.85,10.71,-1.97,2.97,5.93,
0.359,17.57,-2.16,10.17,-1.97,2.97,5.93,
0.36,17.57,-2.16,10.17,-1.94,2.95,5.78,
0.361,17.57,-2.16,10.17,-1.89,2.89,5.66,
0.361,16.95,-1.53,10.00,-1.89,2.89,5.66,
0.362,16.95,-1.53,10.00,-1.80,2.78,5.58,
0.362,16.61,-1.05,10.22,-1.80,2.78,5.58,
0.362,16.53,-0.57,10.82,-1.80,2.78,5.58,
0.363,16.53,-0.57,10.82,-1.65,2.61,5.54,
0.363,16.74,0.06,11.44,-1.65,2.61,5.54,
0.364,16.74,0.06,11.44,-1.43,2.40,5.51,
0.364,17.35,0.93,11.81,-1.43,2.40,5.51,
0.364,17.35,0.93,11.81,-1.15,2.17,5.48,
0.365,17.35,0.93,11.81,-0.82,1.93,5.43,
0.365,18.26,1.96,11.61,-0.82,1.93,5.43,
0.366,18.98,2.91,10.93,-0.82,1.93,5.43,
0.366,18.98,2.91,10.93,-0.50,1.72,5.33,
0.374,18.98,2.91,10.93,-0.21,1.54,5.17,
0.375,19.35,3.72,9.95,-0.21,1.54,5.17,
0.375,19.43,4.33,8.94,-0.21,1.54,5.17,
0.375,19.43,4.33,8.94,-0.00,1.40,4.97,
0.377,19.43,4.33,8.94,0.13,1.32,4.76,
0.377,19.41,4.85,8.04,0.13,1.32,4.76,
0.406,19.41,4.85,8.04,0.20,1.29,4.55,
0.407,19.51,5.42,7.38,0.20,1.29,4.55,
0.407,19.75,6.00,7.08,0.20,1.29,4.55,
0.408,19.75,6.00,7.08,0.21,1.34,4.34,
0.408,20.10,6.71,7.02,0.21,1.34,4.34,
0.408,20.10,6.71,7.02,0.20,1.43,4.12,
0.408,20.10,6.71,7.02,0.19,1.54,3.89,
0.409,20.48,7.46,7.08,0.19,1.54,3.89,
0.409,20.48,7.46,7.08,0.19,1.66,3.63,
0.409,20.92,8.11,7.15,0.19,1.66,3.63,
0.41,21.41,8.71,7.20,0.19,1.66,3.63,
0.41,21.41,8.71,7.20,0.20,1.79,3.35,
0.413,21.41,8.71,7.20,0.24,1.91,3.06,
0.414,22.00,9.33,7.22,0.24,1.91,3.06,
0.423,22.00,9.33,7.22,0.32,2.01,2.76,
0.423,22.50,9.93,7.18,0.32,2.01,2.76,
0.424,22.50,9.93,7.18,0.44,2.06,2.42,
0.424,22.72,10.47,6.87,0.44,2.06,2.42,
0.426,22.72,10.47,6.87,0.58,2.07,2.07,
0.426,22.63,10.93,6.28,0.58,2.07,2.07,
0.431,22.28,11.30,5.55,0.58,2.07,2.07,
0.431,22.28,11.30,5.55,0.71,2.03,1.70,
0.469,21.84,11.68,4.69,0.71,2.03,1.70,
0.47,21.84,11.68,4.69,0.84,1.95,1.35,
0.47,21.84,11.68,4.69,0.94,1.86,1.00,
0.471,21.33,11.98,3.79,0.94,1.86,1.00,
0.471,21.33,11.98,3.79,1.02,1.76,0.67,
0.471,20.76,12.18,2.85,1.02,1.76,0.67,
0.472,20.07,12.34,1.96,1.02,1.76,0.67,
0.472,20.07,12.34,1.96,1.06,1.63,0.36,
0.473,19.26,12.36,1.25,1.06,1.63,0.36,
0.473,19.26,12.36,1.25,1.08,1.48,0.06,
0.473,19.26,12.36,1.25,1.06,1.33,-0.22,
0.474,18.36,12.28,0.78,1.06,1.33,-0.22,
0.474,17.43,12.16,0.53,1.06,1.33,-0.22,
0.475,17.43,12.16,0.53,1.03,1.17,-0.48,
0.475,17.43,12.16,0.53,0.99,1.00,-0.71,
0.475,16.58,11.99,0.40,0.99,1.00,-0.71,
0.476,15.79,11.77,0.43,0.99,1.00,-0.71,
0.476,15.79,11.77,0.43,0.95,0.83,-0.92,
0.48,15.01,11.48,0.38,0.95,0.83,-0.92,
0.48,15.01,11.48,0.38,0.92,0.65,-1.10,
0.49,15.01,11.48,0.38,0.89,0.48,-1.26,
0.491,14.30,11.12,0.40,0.89,0.48,-1.26,
0.491,14.30,11.12,0.40,0.87,0.31,-1.39,
0.492,13.65,10.68,0.44,0.87,0.31,-1.39,
0.494,13.65,10.68,0.44,0.84,0.16,-1.50,
0.495,13.24,10.27,0.48,0.84,0.16,-1.50,
0.507,12.88,9.77,0.60,0.84,0.16,-1.50,
0.508,12.88,9.77,0.60,0.82,0.01,-1.61,
0.508,12.88,9.77,0.60,0.80,-0.14,-1.71,
0.508,12.62,9.33,0.73,0.80,-0.14,-1.71,
0.509,12.62,9.33,0.73,0.79,-0.29,-1.81,
0.51,12.32,8.84,0.92,0.79,-0.29,-1.81,
0.555,12.32,8.84,0.92,0.78,-0.44,-1.91,
0.556,12.00,8.35,1.17,0.78,-0.44,-1.91,
0.557,12.00,8.35,1.17,0.78,-0.59,-2.00,
0.557,11.73,7.84,1.47,0.78,-0.59,-2.00,
0.558,11.73,7.84,1.47,0.79,-0.74,-2.10,
0.559,11.52,7.31,1.89,0.79,-0.74,-2.10,
0.559,11.52,7.31,1.89,0.81,-0.87,-2.19,
0.56,11.36,6.74,2.31,0.81,-0.87,-2.19,
0.56,11.16,6.19,2.79,0.81,-0.87,-2.19,
0.561,11.16,6.19,2.79,0.84,-0.99,-2.28,
0.562,10.94,5.62,3.22,0.84,-0.99,-2.28,
0.562,10.94,5.62,3.22,0.88,-1.09,-2.37,
0.563,10.63,5.17,3.57,0.88,-1.09,-2.37,
0.564,10.63,5.17,3.57,0.93,-1.18,-2.46,
0.564,10.63,5.17,3.57,0.99,-1.26,-2.54,
0.565,10.31,4.63,3.80,0.99,-1.26,-2.54,
0.567,10.31,4.63,3.80,1.05,-1.33,-2.61,
0.567,9.94,4.19,3.97,1.05,-1.33,-2.61,
0.568,9.57,3.74,4.14,1.05,-1.33,-2.61,
0.569,9.57,3.74,4.14,1.11,-1.40,-2.67,
0.569,9.57,3.74,4.14,1.17,-1.46,-2.73,
0.57,9.24,3.22,4.21,1.17,-1.46,-2.73,
0.57,9.24,3.22,4.21,1.23,-1.52,-2.77,
0.571,8.96,2.76,4.28,1.23,-1.52,-2.77,
0.581,8.96,2.76,4.28,1.28,-1.58,-2.80,
0.581,8.66,2.28,4.32,1.28,-1.58,-2.80,
0.582,8.66,2.28,4.32,1.32,-1.64,-2.82,
0.583,8.40,1.81,4.41,1.32,-1.64,-2.82,
0.583,8.18,1.42,4.55,1.32,-1.64,-2.82,
0.584,8.18,1.42,4.55,1.34,-1.69,-2.84,
0.587,8.18,1.42,4.55,1.37,-1.74,-2.84,
0.588,7.96,1.06,4.74,1.37,-1.74,-2.84,
0.592,7.96,1.06,4.74,1.39,-1.78,-2.85,
0.592,7.81,0.72,5.00,1.39,-1.78,-2.85,
0.597,7.81,0.72,5.00,1.41,-1.82,-2.85,
0.597,7.69,0.47,5.28,1.41,-1.82,-2.85,
0.619,7.59,0.22,5.52,1.41,-1.82,-2.85,
0.62,7.59,0.22,5.52,1.44,-1.85,-2.84,
0.62,7.59,0.22,5.52,1.46,-1.88,-2.85,
0.62,7.62,-0.06,5.78,1.46,-1.88,-2.85,
0.621,7.62,-0.06,5.78,1.49,-1.90,-2.85,
0.621,7.66,-0.34,6.01,1.49,-1.90,-2.85,
0.621,7.74,-0.67,6.19,1.49,-1.90,-2.85,
0.622,7.74,-0.67,6.19,1.52,-1.91,-2.88,
0.622,7.74,-0.67,6.19,1.54,-1.91,-2.91,
0.622,7.76,-0.99,6.30,1.54,-1.91,-2.91,
0.626,7.76,-0.99,6.30,1.57,-1.91,-2.94,
0.627,7.81,-1.30,6.42,1.57,-1.91,-2.94,
0.631,7.81,-1.30,6.42,1.58,-1.91,-2.97,
0.631,7.81,-1.60,6.55,1.58,-1.91,-2.97,
0.641,7.81,-1.60,6.55,1.60,-1.91,-3.01,
0.641,7.81,-1.93,6.65,1.60,-1.91,-3.01,
0.642,7.88,-2.28,6.69,1.60,-1.91,-3.01,
0.642,7.88,-2.28,6.69,1.61,-1.91,-3.05,
0.646,8.00,-2.63,6.77,1.61,-1.91,-3.05,
0.646,8.00,-2.63,6.77,1.62,-1.91,-3.10,
0.682,8.00,-2.63,6.77,1.64,-1.91,-3.15,
0.683,8.10,-3.01,6.81,1.64,-1.91,-3.15,
0.684,8.16,-3.43,6.78,1.64,-1.91,-3.15,
0.685,8.16,-3.43,6.78,1.64,-1.90,-3.20,
0.686,8.16,-3.43,6.78,1.64,-1.88,-3.25,
0.686,8.09,-3.88,6.84,1.64,-1.88,-3.25,
0.686,8.09,-3.88,6.84,1.64,-1.85,-3.30,
0.686,8.03,-4.32,6.84,1.64,-1.85,-3.30,
0.687,8.03,-4.32,6.84,1.62,-1.82,-3.34,
0.687,7.98,-4.62,6.93,1.62,-1.82,-3.34,
0.687,7.98,-4.62,6.93,1.61,-1.77,-3.39,
0.688,7.90,-4.85,7.01,1.61,-1.77,-3.39,
0.688,7.90,-4.85,7.01,1.59,-1.71,-3.43,
0.688,7.93,-5.12,7.22,1.59,-1.71,-3.43,
0.689,7.94,-5.39,7.40,1.59,-1.71,-3.43,
0.689,7.94,-5.39,7.40,1.58,-1.64,-3.48,
0.689,7.89,-5.70,7.58,1.58,-1.64,-3.48,
0.69,7.89,-5.70,7.58,1.58,-1.57,-3.54,
0.694,7.79,-6.06,7.66,1.58,-1.57,-3.54,
0.695,7.79,-6.06,7.66,1.57,-1.49,-3.59,
0.7,7.75,-6.34,7.69,1.57,-1.49,-3.59,
0.701,7.75,-6.34,7.69,1.57,-1.40,-3.64,
0.704,7.75,-6.34,7.69,1.57,-1.30,-3.70,
0.705,7.68,-6.65,7.66,1.57,-1.30,-3.70,
0.709,7.60,-6.96,7.60,1.57,-1.30,-3.70,
0.709,7.60,-6.96,7.60,1.57,-1.19,-3.76,
0.714,7.54,-7.31,7.47,1.57,-1.19,-3.76,
0.714,7.54,-7.31,7.47,1.57,-1.07,-3.81,
0.719,7.54,-7.70,7.24,1.57,-1.07,-3.81,
0.72,7.54,-7.70,7.24,1.57,-0.95,-3.87,
0.724,7.54,-7.70,7.24,1.56,-0.86,-3.92,
0.725,7.61,-8.14,6.97,1.56,-0.86,-3.92,
0.728,7.61,-8.14,6.97,1.54,-0.77,-3.97,
0.729,7.77,-8.59,6.72,1.54,-0.77,-3.97,
0.742,7.77,-8.59,6.72,1.52,-0.69,-4.02,
0.743,7.92,-9.07,6.53,1.52,-0.69,-4.02,
0.743,8.05,-9.53,6.30,1.52,-0.69,-4.02,
0.743,8.05,-9.53,6.30,1.49,-0.61,-4.07,
0.744,8.05,-9.53,6.30,1.45,-0.52,-4.14,
0.744,8.06,-10.00,6.12,1.45,-0.52,-4.14,
0.748,7.95,-10.46,6.03,1.45,-0.52,-4.14,
0.748,7.95,-10.46,6.03,1.40,-0.42,-4.20,
0.753,7.95,-10.46,6.03,1.36,-0.32,-4.26,
0.754,7.76,-10.76,5.96,1.36,-0.32,-4.26,
0.794,7.76,-10.76,5.96,1.31,-0.21,-4.32,
0.795,7.43,-11.09,5.93,1.31,-0.21,-4.32,
0.796,7.43,-11.09,5.93,1.28,-0.11,-4.38,
0.796,7.07,-11.37,5.90,1.28,-0.11,-4.38,
0.797,7.07,-11.37,5.90,1.26,-0.01,-4.42,
0.797,6.64,-11.70,5.89,1.26,-0.01,-4.42,
0.798,6.14,-12.01,5.91,1.26,-0.01,-4.42,
0.798,6.14,-12.01,5.91,1.25,0.07,-4.46,
0.799,5.64,-12.25,5.92,1.25,0.07,-4.46,
0.799,5.64,-12.25,5.92,1.26,0.13,-4.48,
0.801,5.18,-12.57,5.90,1.26,0.13,-4.48,
0.802,5.18,-12.57,5.90,1.29,0.17,-4.48,
0.803,5.18,-12.57,5.90,1.34,0.17,-4.48,
0.803,4.67,-12.93,5.78,1.34,0.17,-4.48,
0.803,4.67,-12.93,5.78,1.41,0.15,-4.47,
0.804,4.17,-13.23,5.67,1.41,0.15,-4.47,
0.804,3.70,-13.55,5.42,1.41,0.15,-4.47,
0.805,3.70,-13.55,5.42,1.48,0.10,-4.45,
0.805,3.70,-13.55,5.42,1.57,0.00,-4.41,
0.806,3.27,-13.89,5.17,1.57,0.00,-4.41,
0.806,2.91,-14.26,4.94,1.57,0.00,-4.41,
0.807,2.91,-14.26,4.94,1.65,-0.11,-4.36,
0.811,2.63,-14.55,4.69,1.65,-0.11,-4.36,
0.812,2.63,-14.55,4.69,1.74,-0.25,-4.31,
0.817,2.63,-14.55,4.69,1.83,-0.41,-4.25,
0.817,2.62,-14.81,4.44,1.83,-0.41,-4.25,
0.821,2.88,-15.08,4.24,1.83,-0.41,-4.25,
0.822,2.88,-15.08,4.24,1.91,-0.58,-4.19,
0.826,2.88,-15.08,4.24,2.00,-0.74,-4.16,
0.826,3.25,-15.39,3.95,2.00,-0.74,-4.16,
0.832,3.60,-15.74,3.57,2.00,-0.74,-4.16,
0.833,3.60,-15.74,3.57,2.08,-0.88,-4.16,
0.837,3.60,-15.74,3.57,2.15,-1.01,-4.19,
0.838,3.93,-15.78,3.37,2.15,-1.01,-4.19,
0.847,3.93,-15.78,3.37,2.20,-1.14,-4.23,
0.848,3.74,-16.69,2.88,2.20,-1.14,-4.23,
0.849,3.74,-16.69,2.88,2.23,-1.26,-4.29,
0.849,3.52,-17.50,2.33,2.23,-1.26,-4.29,
0.896,3.52,-17.50,2.33,2.23,-1.33,-4.36,
0.898,3.25,-18.17,1.79,2.23,-1.33,-4.36,
0.899,3.25,-18.17,1.79,2.20,-1.36,-4.44,
0.901,2.79,-18.60,1.32,2.20,-1.36,-4.44,
0.902,2.79,-18.60,1.32,2.14,-1.36,-4.53,
0.903,2.11,-18.90,0.94,2.14,-1.36,-4.53,
0.903,2.11,-18.90,0.94,2.06,-1.32,-4.61,
0.904,1.19,-19.13,0.52,2.06,-1.32,-4.61,
0.904,1.19,-19.13,0.52,1.95,-1.26,-4.69,
0.905,0.02,-19.32,0.10,1.95,-1.26,-4.69,
0.906,0.02,-19.32,0.10,1.83,-1.17,-4.75,
0.907,-1.41,-19.42,-0.43,1.83,-1.17,-4.75,
0.907,-1.41,-19.42,-0.43,1.69,-1.04,-4.77,
0.908,-3.13,-19.42,-0.93,1.69,-1.04,-4.77,
0.908,-3.13,-19.42,-0.93,1.53,-0.87,-4.75,
0.909,-5.06,-19.19,-1.27,1.53,-0.87,-4.75,
0.91,-5.06,-19.19,-1.27,1.37,-0.72,-4.68,
0.91,-7.00,-18.83,-1.49,1.37,-0.72,-4.68,
0.911,-9.07,-18.41,-1.63,1.37,-0.72,-4.68,
0.911,-9.07,-18.41,-1.63,1.22,-0.60,-4.55,
0.912,-9.07,-18.41,-1.63,1.09,-0.51,-4.35,
0.912,-11.25,-17.93,-1.65,1.09,-0.51,-4.35,
0.913,-11.25,-17.93,-1.65,1.00,-0.45,-4.09,
0.913,-13.47,-17.34,-1.43,1.00,-0.45,-4.09,
0.914,-13.47,-17.34,-1.43,0.95,-0.45,-3.78,
0.915,-15.47,-16.59,-1.05,0.95,-0.45,-3.78,
0.915,-17.20,-15.70,-0.55,0.95,-0.45,-3.78,
0.915,-17.20,-15.70,-0.55,0.96,-0.55,-3.42,
0.946,-18.38,-14.90,0.02,0.96,-0.55,-3.42,
0.946,-18.38,-14.90,0.02,1.02,-0.77,-3.01,
0.947,-18.38,-14.90,0.02,1.14,-1.06,-2.58,
0.947,-18.91,-14.35,0.58,1.14,-1.06,-2.58,
0.948,-18.91,-14.35,0.58,1.30,-1.40,-2.16,
0.948,-18.71,-14.15,1.08,1.30,-1.40,-2.16,
0.949,-18.71,-14.15,1.08,1.48,-1.72,-1.77,
0.949,-17.99,-14.25,1.40,1.48,-1.72,-1.77,
0.951,-17.99,-14.25,1.40,1.69,-2.02,-1.43,
0.952,-17.06,-14.45,1.56,1.69,-2.02,-1.43,
0.953,-17.06,-14.45,1.56,1.89,-2.24,-1.15,
0.953,-16.03,-14.67,1.49,1.89,-2.24,-1.15,
0.954,-16.03,-14.67,1.49,2.07,-2.39,-0.92,
0.954,-15.05,-14.81,1.33,2.07,-2.39,-0.92,
0.954,-15.05,-14.81,1.33,2.21,-2.46,-0.73,
0.955,-14.24,-14.93,0.99,2.21,-2.46,-0.73,
0.977,-14.24,-14.93,0.99,2.31,-2.46,-0.57,
0.978,-13.50,-15.07,0.42,2.31,-2.46,-0.57,
0.979,-13.50,-15.07,0.42,2.35,-2.41,-0.45,
0.979,-12.82,-15.18,-0.18,2.35,-2.41,-0.45,
0.98,-12.22,-15.24,-0.84,2.35,-2.41,-0.45,
0.98,-12.22,-15.24,-0.84,2.34,-2.33,-0.35,
0.98,-11.28,-14.92,-2.65,2.34,-2.33,-0.35,
0.981,-11.28,-14.92,-2.65,2.28,-2.28,-0.26,
0.981,-11.14,-15.26,-2.49,2.28,-2.28,-0.26,
0.982,-11.14,-15.26,-2.49,2.16,-2.33,-0.19,
0.982,-11.14,-15.26,-2.49,2.02,-2.26,-0.11,
0.982,-11.02,-15.75,-2.48,2.02,-2.26,-0.11,
0.987,-11.36,-16.11,-2.33,2.02,-2.26,-0.11,
0.988,-11.36,-16.11,-2.33,1.85,-2.14,-0.02,
0.992,-11.36,-16.11,-2.33,1.66,-1.93,0.09,
0.992,-11.93,-16.35,-1.92,1.66,-1.93,0.09,
0.996,-12.47,-16.40,-1.79,1.66,-1.93,0.09,
0.997,-12.47,-16.40,-1.79,1.45,-1.59,0.25,
1.027,-12.47,-16.40,-1.79,1.24,-1.17,0.46,
1.028,-12.78,-16.46,-1.50,1.24,-1.17,0.46,
1.028,-12.86,-16.51,-1.63,1.24,-1.17,0.46,
1.029,-12.86,-16.51,-1.63,1.02,-0.70,0.71,
1.029,-12.86,-16.51,-1.63,0.79,-0.27,0.97,
1.03,-12.71,-16.35,-2.17,0.79,-0.27,0.97,
1.03,-12.30,-16.12,-2.77,0.79,-0.27,0.97,
1.031,-12.30,-16.12,-2.77,0.57,0.07,1.23,
1.031,-12.30,-16.12,-2.77,0.35,0.30,1.48,
1.031,-11.65,-15.88,-3.30,0.35,0.30,1.48,
1.032,-10.97,-15.68,-3.61,0.35,0.30,1.48,
1.033,-10.97,-15.68,-3.61,0.13,0.42,1.70,
1.033,-10.40,-15.52,-3.79,0.13,0.42,1.70,
1.033,-10.40,-15.52,-3.79,-0.08,0.50,1.90,
1.042,-9.92,-15.37,-3.92,-0.08,0.50,1.90,
1.043,-9.92,-15.37,-3.92,-0.31,0.56,2.06,
1.044,-9.52,-15.23,-4.01,-0.31,0.56,2.06,
1.044,-9.52,-15.23,-4.01,-0.54,0.62,2.22,
1.045,-9.06,-15.04,-4.00,-0.54,0.62,2.22,
1.046,-9.06,-15.04,-4.00,-0.78,0.70,2.37,
1.05,-8.55,-14.88,-3.92,-0.78,0.70,2.37,
1.051,-8.55,-14.88,-3.92,-1.03,0.79,2.52,
1.073,-8.55,-14.88,-3.92,-1.29,0.90,2.66,
1.074,-8.08,-14.75,-3.71,-1.29,0.90,2.66,
1.074,-8.08,-14.75,-3.71,-1.54,1.02,2.79,
