
time,ax,ay,az,wx,wy,wz,
0.23,-3.37,-2.93,0.85,0.99,-6.87,3.17,
0.23,-3.37,-2.93,0.85,1.19,-7.20,3.35,
0.231,-4.22,-2.47,0.74,1.19,-7.20,3.35,
0.232,-4.22,-2.47,0.74,1.39,-7.30,3.52,
0.232,-4.67,-1.76,0.74,1.39,-7.30,3.52,
0.233,-4.94,-1.52,1.25,1.39,-7.30,3.52,
0.233,-4.94,-1.52,1.25,1.58,-7.27,3.68,
0.234,-4.94,-1.52,1.25,1.81,-7.19,3.88,
0.234,-3.37,-0.11,0.33,1.81,-7.19,3.88,
0.235,-3.37,-0.11,0.33,1.98,-6.90,4.02,
0.236,-1.67,0.53,-0.48,1.98,-6.90,4.02,
0.249,-1.67,0.53,-0.48,2.10,-6.60,4.07,
0.249,0.24,1.34,-1.47,2.10,-6.60,4.07,
0.25,0.24,1.34,-1.47,2.15,-6.24,4.01,
0.25,1.69,2.00,-2.56,2.15,-6.24,4.01,
0.251,2.60,2.57,-3.62,2.15,-6.24,4.01,
0.251,2.60,2.57,-3.62,2.12,-5.83,3.87,
0.252,2.60,2.57,-3.62,1.99,-5.37,3.65,
0.252,2.90,3.14,-4.30,1.99,-5.37,3.65,
0.258,2.90,3.14,-4.30,1.79,-4.87,3.41,
0.259,2.83,3.64,-4.84,1.79,-4.87,3.41,
0.262,2.83,3.64,-4.84,1.52,-4.34,3.16,
0.262,2.35,3.93,-5.15,1.52,-4.34,3.16,
0.267,2.35,3.93,-5.15,1.21,-3.86,2.95,
0.267,1.65,4.10,-5.21,1.21,-3.86,2.95,
0.307,1.65,4.10,-5.21,0.90,-3.51,2.78,
0.308,1.02,4.20,-5.05,0.90,-3.51,2.78,
0.309,1.02,4.20,-5.05,0.60,-3.28,2.67,
0.309,0.58,4.22,-4.76,0.60,-3.28,2.67,
0.309,0.32,4.27,-4.38,0.60,-3.28,2.67,
0.309,0.32,4.27,-4.38,0.31,-3.14,2.59,
0.31,0.14,4.27,-3.82,0.31,-3.14,2.59,
0.31,0.14,4.27,-3.82,0.06,-3.11,2.53,
0.31,0.14,4.27,-3.82,-0.16,-3.18,2.48,
0.311,-0.07,4.30,-3.13,-0.16,-3.18,2.48,
0.311,-0.07,4.30,-3.13,-0.34,-3.33,2.45,
0.311,-0.13,4.36,-2.30,-0.34,-3.33,2.45,
0.312,-0.13,4.36,-2.30,-0.47,-3.51,2.44,
0.312,0.11,4.38,-1.41,-0.47,-3.51,2.44,
0.313,0.11,4.38,-1.41,-0.55,-3.67,2.46,
0.313,0.70,4.48,-0.65,-0.55,-3.67,2.46,
0.313,0.70,4.48,-0.65,-0.61,-3.71,2.51,
0.313,1.58,4.71,-0.07,-0.61,-3.71,2.51,
0.316,1.58,4.71,-0.07,-0.65,-3.56,2.57,
0.317,2.63,4.99,0.14,-0.65,-3.56,2.57,
0.32,3.78,5.27,0.05,-0.65,-3.56,2.57,
0.321,3.78,5.27,0.05,-0.70,-3.23,2.64,
0.33,4.93,5.48,-0.17,-0.70,-3.23,2.64,
0.331,4.93,5.48,-0.17,-0.80,-2.77,2.69,
0.331,4.93,5.48,-0.17,-0.95,-2.24,2.72,
0.332,5.95,5.47,-0.45,-0.95,-2.24,2.72,
0.335,6.71,5.30,-0.77,-0.95,-2.24,2.72,
0.336,6.71,5.30,-0.77,-1.15,-1.69,2.71,
0.389,6.98,4.92,-0.94,-1.15,-1.69,2.71,
0.39,6.98,4.92,-0.94,-1.40,-1.18,2.65,
0.39,6.32,4.00,-0.60,-1.40,-1.18,2.65,
0.391,6.32,4.00,-0.60,-1.66,-0.89,2.58,
0.391,6.32,4.00,-0.60,-1.85,-0.91,2.54,
0.391,7.65,5.02,-0.14,-1.85,-0.91,2.54,
0.392,7.91,5.32,0.94,-1.85,-0.91,2.54,
0.392,7.91,5.32,0.94,-2.05,-0.82,2.43,
0.392,7.91,5.32,0.94,-2.25,-0.70,2.25,
0.393,8.21,5.37,2.61,-2.25,-0.70,2.25,
0.393,8.35,5.06,4.03,-2.25,-0.70,2.25,
0.393,8.35,5.06,4.03,-2.43,-0.53,2.03,
0.394,7.96,4.52,5.27,-2.43,-0.53,2.03,
0.394,7.96,4.52,5.27,-2.55,-0.28,1.78,
0.394,7.96,4.52,5.27,-2.57,0.00,1.54,
0.395,7.39,4.08,6.39,-2.57,0.00,1.54,
0.395,6.94,3.87,7.43,-2.57,0.00,1.54,
0.395,6.94,3.87,7.43,-2.49,0.26,1.34,
0.396,6.81,3.95,8.00,-2.49,0.26,1.34,
0.396,6.81,3.95,8.00,-2.33,0.42,1.17,
0.396,6.81,3.95,8.00,-2.11,0.50,0.99,
0.396,6.59,4.22,8.18,-2.11,0.50,0.99,
0.397,6.59,4.22,8.18,-1.83,0.52,0.79,
0.397,6.13,4.47,8.34,-1.83,0.52,0.79,
0.399,6.13,4.47,8.34,-1.51,0.51,0.55,
0.399,5.46,4.56,8.47,-1.51,0.51,0.55,
0.403,5.46,4.56,8.47,-1.14,0.47,0.29,
0.403,4.71,4.45,8.34,-1.14,0.47,0.29,
0.412,4.71,4.45,8.34,-0.75,0.40,0.03,
0.413,3.87,4.18,8.09,-0.75,0.40,0.03,
0.413,3.87,4.18,8.09,-0.34,0.32,-0.22,
0.413,3.06,3.90,7.65,-0.34,0.32,-0.22,
0.418,3.06,3.90,7.65,0.07,0.23,-0.42,
0.418,2.08,3.60,7.40,0.07,0.23,-0.42,
0.429,1.07,3.25,7.13,0.07,0.23,-0.42,
0.429,1.07,3.25,7.13,0.47,0.16,-0.58,
0.43,0.28,2.87,6.78,0.47,0.16,-0.58,
0.43,0.28,2.87,6.78,0.84,0.15,-0.66,
0.433,0.28,2.87,6.78,1.11,0.32,-0.66,
0.433,-0.06,2.69,6.22,1.11,0.32,-0.66,
0.437,-1.16,2.37,5.68,1.11,0.32,-0.66,
0.438,-1.16,2.37,5.68,1.27,0.65,-0.55,
0.485,-1.99,2.16,4.95,1.27,0.65,-0.55,
0.486,-1.99,2.16,4.95,1.40,0.86,-0.42,
0.514,-1.90,2.12,3.99,1.40,0.86,-0.42,
0.514,-1.90,2.12,3.99,1.53,0.94,-0.31,
0.515,-1.90,2.12,3.99,1.62,0.97,-0.17,
0.515,-1.44,2.16,3.28,1.62,0.97,-0.17,
0.516,-1.44,2.16,3.28,1.65,0.97,-0.03,
0.516,-0.73,2.36,2.92,1.65,0.97,-0.03,
0.516,-0.02,2.68,2.83,1.65,0.97,-0.03,
0.517,-0.02,2.68,2.83,1.64,0.95,0.11,
0.517,0.71,3.20,2.91,1.64,0.95,0.11,
0.517,0.71,3.20,2.91,1.58,0.92,0.23,
0.518,1.81,3.82,3.09,1.58,0.92,0.23,
0.518,1.81,3.82,3.09,1.52,0.87,0.34,
0.518,3.20,4.46,3.40,1.52,0.87,0.34,
0.519,3.20,4.46,3.40,1.46,0.78,0.42,
0.519,3.20,4.46,3.40,1.42,0.65,0.47,
0.519,4.73,4.92,3.86,1.42,0.65,0.47,
0.52,6.31,5.26,4.45,1.42,0.65,0.47,
0.52,6.31,5.26,4.45,1.39,0.51,0.49,
0.52,8.06,5.60,5.18,1.39,0.51,0.49,
0.521,8.06,5.60,5.18,1.39,0.37,0.47,
0.521,9.95,5.91,5.88,1.39,0.37,0.47,
0.521,9.95,5.91,5.88,1.43,0.27,0.40,
0.522,9.95,5.91,5.88,1.50,0.24,0.26,
0.522,11.89,6.15,6.40,1.50,0.24,0.26,
0.523,11.89,6.15,6.40,1.60,0.30,0.06,
0.523,13.56,6.42,6.73,1.60,0.30,0.06,
0.524,14.75,6.59,6.89,1.60,0.30,0.06,
0.524,14.75,6.59,6.89,1.73,0.42,-0.20,
0.525,14.75,6.59,6.89,1.85,0.58,-0.49,
0.525,15.53,6.69,6.73,1.85,0.58,-0.49,
0.526,15.53,6.69,6.73,1.95,0.76,-0.79,
0.526,15.95,6.76,6.14,1.95,0.76,-0.79,
0.527,16.00,6.82,5.36,1.95,0.76,-0.79,
0.527,16.00,6.82,5.36,2.01,0.93,-1.08,
0.539,15.74,6.88,4.57,2.01,0.93,-1.08,
0.539,15.74,6.88,4.57,2.01,1.07,-1.34,
0.54,15.74,6.88,4.57,1.96,1.19,-1.57,
0.54,15.33,6.92,3.83,1.96,1.19,-1.57,
0.541,15.33,6.92,3.83,1.88,1.28,-1.76,
0.541,14.85,6.86,3.42,1.88,1.28,-1.76,
0.643,14.85,6.86,3.42,1.76,1.33,-1.88,
0.644,14.57,6.71,3.31,1.76,1.33,-1.88,
0.644,14.57,6.71,3.31,1.64,1.36,-1.97,
0.645,14.29,6.58,3.56,1.64,1.36,-1.97,
0.645,14.29,6.58,3.56,1.55,1.36,-2.02,
0.646,14.18,6.46,4.16,1.55,1.36,-2.02,
0.646,14.18,6.46,4.16,1.51,1.36,-2.07,
0.647,14.26,6.33,4.97,1.51,1.36,-2.07,
0.647,14.26,6.33,4.97,1.54,1.36,-2.14,
0.648,14.41,6.03,5.75,1.54,1.36,-2.14,
0.648,14.58,5.65,6.41,1.54,1.36,-2.14,
0.649,14.58,5.65,6.41,1.63,1.36,-2.24,
0.649,14.68,5.15,6.85,1.63,1.36,-2.24,
0.65,14.68,5.15,6.85,1.79,1.36,-2.37,
0.65,14.68,5.15,6.85,2.00,1.36,-2.52,
0.65,14.57,4.53,6.96,2.00,1.36,-2.52,
0.651,14.17,3.79,6.82,2.00,1.36,-2.52,
0.651,14.17,3.79,6.82,2.23,1.38,-2.67,
0.652,14.17,3.79,6.82,2.48,1.41,-2.83,
0.652,13.55,3.09,6.47,2.48,1.41,-2.83,
0.653,12.79,2.45,5.93,2.48,1.41,-2.83,
0.653,12.79,2.45,5.93,2.72,1.42,-2.98,
0.654,11.95,1.84,5.32,2.72,1.42,-2.98,
0.654,11.95,1.84,5.32,2.96,1.41,-3.12,
0.655,11.95,1.84,5.32,3.18,1.33,-3.25,
0.655,11.02,1.25,4.58,3.18,1.33,-3.25,
0.656,11.02,1.25,4.58,3.37,1.19,-3.35,
0.656,10.11,0.65,3.83,3.37,1.19,-3.35,
0.657,9.45,0.05,3.08,3.37,1.19,-3.35,
0.658,9.45,0.05,3.08,3.54,1.01,-3.44,
0.658,9.45,0.05,3.08,3.67,0.82,-3.52,
0.659,8.82,-0.55,2.42,3.67,0.82,-3.52,
0.659,8.82,-0.55,2.42,3.78,0.62,-3.59,
0.66,8.18,-1.17,1.89,3.78,0.62,-3.59,
0.66,8.18,-1.17,1.89,3.86,0.42,-3.66,
0.661,7.59,-1.79,1.42,3.86,0.42,-3.66,
0.661,7.59,-1.79,1.42,3.91,0.22,-3.72,
0.661,7.01,-2.43,1.01,3.91,0.22,-3.72,
0.662,7.01,-2.43,1.01,3.95,0.04,-3.80,
0.662,6.46,-3.08,0.79,3.95,0.04,-3.80,
0.663,5.87,-3.78,0.54,3.95,0.04,-3.80,
0.663,5.87,-3.78,0.54,3.96,-0.15,-3.88,
0.664,5.87,-3.78,0.54,3.97,-0.33,-3.96,
0.664,5.13,-4.54,0.51,3.97,-0.33,-3.96,
0.665,5.13,-4.54,0.51,3.99,-0.55,-4.02,
0.665,3.86,-5.53,1.48,3.99,-0.55,-4.02,
0.665,3.26,-5.78,0.56,3.99,-0.55,-4.02,
0.666,3.26,-5.78,0.56,4.07,-0.84,-4.05,
0.666,3.26,-5.78,0.56,4.09,-1.00,-4.06,
0.667,2.67,-6.33,0.14,4.09,-1.00,-4.06,
0.667,2.67,-6.33,0.14,4.05,-1.11,-4.09,
0.668,2.13,-6.98,0.08,4.05,-1.11,-4.09,
0.682,2.13,-6.98,0.08,4.00,-1.19,-4.12,
0.683,1.61,-7.56,-0.00,4.00,-1.19,-4.12,
0.683,1.61,-7.56,-0.00,3.92,-1.24,-4.16,
0.684,1.07,-8.26,0.09,3.92,-1.24,-4.16,
0.684,1.07,-8.26,0.09,3.84,-1.25,-4.20,
0.684,0.50,-9.06,0.33,3.84,-1.25,-4.20,
0.687,0.50,-9.06,0.33,3.78,-1.22,-4.22,
0.687,-0.09,-9.75,0.61,3.78,-1.22,-4.22,
0.717,-0.09,-9.75,0.61,3.74,-1.19,-4.24,
0.717,-0.75,-10.27,1.02,3.74,-1.19,-4.24,
0.718,-0.75,-10.27,1.02,3.72,-1.17,-4.24,
0.719,-1.58,-10.61,1.29,3.72,-1.17,-4.24,
0.719,-1.58,-10.61,1.29,3.71,-1.17,-4.23,
0.719,-2.45,-10.97,1.44,3.71,-1.17,-4.23,
0.72,-3.31,-11.25,1.28,3.71,-1.17,-4.23,
0.72,-3.31,-11.25,1.28,3.71,-1.19,-4.19,
0.721,-3.31,-11.25,1.28,3.70,-1.21,-4.14,
0.721,-4.10,-11.60,1.02,3.70,-1.21,-4.14,
0.722,-4.10,-11.60,1.02,3.67,-1.23,-4.08,
0.722,-4.72,-11.96,0.78,3.67,-1.23,-4.08,
0.723,-5.18,-12.28,0.54,3.67,-1.23,-4.08,
0.723,-5.18,-12.28,0.54,3.61,-1.26,-4.01,
0.748,-5.18,-12.28,0.54,3.54,-1.29,-3.93,
0.749,-5.51,-12.68,0.40,3.54,-1.29,-3.93,
0.75,-5.51,-12.68,0.40,3.46,-1.32,-3.86,
0.75,-5.75,-13.07,0.34,3.46,-1.32,-3.86,
0.751,-5.75,-13.07,0.34,3.37,-1.36,-3.80,
0.751,-5.91,-13.41,0.33,3.37,-1.36,-3.80,
0.752,-5.91,-13.41,0.33,3.28,-1.40,-3.75,
0.752,-6.05,-13.82,0.31,3.28,-1.40,-3.75,
0.752,-6.05,-13.82,0.31,3.19,-1.43,-3.70,
0.753,-6.26,-14.25,0.32,3.19,-1.43,-3.70,
0.754,-6.26,-14.25,0.32,3.10,-1.45,-3.66,
0.754,-6.46,-14.73,0.23,3.10,-1.45,-3.66,
0.755,-6.58,-15.31,0.00,3.10,-1.45,-3.66,
0.755,-6.58,-15.31,0.00,3.01,-1.45,-3.62,
0.794,-6.52,-15.87,-0.27,3.01,-1.45,-3.62,
0.795,-6.52,-15.87,-0.27,2.90,-1.44,-3.59,
0.795,-6.47,-16.49,-0.65,2.90,-1.44,-3.59,
0.796,-6.47,-16.49,-0.65,2.77,-1.44,-3.59,
0.796,-6.36,-17.12,-1.03,2.77,-1.44,-3.59,
0.797,-6.36,-17.12,-1.03,2.61,-1.45,-3.61,
0.797,-6.36,-17.12,-1.03,2.43,-1.49,-3.66,
0.797,-6.19,-17.75,-1.35,2.43,-1.49,-3.66,
0.798,-6.19,-17.75,-1.35,2.21,-1.58,-3.71,
0.798,-6.16,-18.38,-1.61,2.21,-1.58,-3.71,
0.799,-6.16,-18.38,-1.61,1.96,-1.73,-3.77,
0.799,-6.31,-19.07,-1.75,1.96,-1.73,-3.77,
0.8,-6.68,-19.79,-1.79,1.96,-1.73,-3.77,
0.8,-6.68,-19.79,-1.79,1.68,-1.93,-3.80,
0.801,-6.68,-19.79,-1.79,1.37,-2.15,-3.80,
0.801,-7.12,-20.60,-1.81,1.37,-2.15,-3.80,
0.801,-7.64,-21.43,-1.72,1.37,-2.15,-3.80,
0.802,-7.64,-21.43,-1.72,1.04,-2.37,-3.76,
0.803,-8.41,-21.79,-0.87,1.04,-2.37,-3.76,
0.804,-8.41,-21.79,-0.87,0.70,-2.55,-3.66,
0.818,-8.41,-21.79,-0.87,0.41,-2.66,-3.50,
0.819,-9.04,-22.68,-0.44,0.41,-2.66,-3.50,
0.819,-10.25,-23.53,0.20,0.41,-2.66,-3.50,
0.82,-10.25,-23.53,0.20,0.11,-2.79,-3.28,
0.82,-12.04,-24.21,1.23,0.11,-2.79,-3.28,
0.821,-12.04,-24.21,1.23,-0.22,-2.94,-2.98,
0.831,-12.04,-24.21,1.23,-0.52,-3.01,-2.58,
0.832,-13.85,-24.98,2.52,-0.52,-3.01,-2.58,
0.832,-13.85,-24.98,2.52,-0.75,-2.97,-2.06,
0.833,-15.17,-25.81,4.07,-0.75,-2.97,-2.06,
0.834,-15.17,-25.81,4.07,-0.91,-2.83,-1.42,
0.834,-15.57,-26.47,5.72,-0.91,-2.83,-1.42,
0.837,-15.03,-27.14,7.03,-0.91,-2.83,-1.42,
0.838,-15.03,-27.14,7.03,-0.98,-2.61,-0.69,
0.871,-13.77,-27.94,7.92,-0.98,-2.61,-0.69,
0.873,-13.77,-27.94,7.92,-0.95,-2.35,0.05,
0.873,-12.21,-28.85,8.39,-0.95,-2.35,0.05,
0.874,-12.21,-28.85,8.39,-0.85,-2.07,0.74,
0.874,-12.21,-28.85,8.39,-0.68,-1.78,1.37,
0.875,-10.65,-29.62,8.51,-0.68,-1.78,1.37,
0.875,-10.65,-29.62,8.51,-0.48,-1.48,1.91,
0.876,-9.48,-30.02,8.32,-0.48,-1.48,1.91,
0.877,-9.48,-30.02,8.32,-0.26,-1.18,2.39,
0.877,-8.87,-30.19,7.85,-0.26,-1.18,2.39,
0.878,-8.56,-30.29,7.14,-0.26,-1.18,2.39,
0.878,-8.56,-30.29,7.14,-0.04,-0.89,2.83,
0.878,-8.40,-30.53,6.15,-0.04,-0.89,2.83,
0.879,-8.40,-30.53,6.15,0.15,-0.63,3.27,
0.879,-8.40,-30.53,6.15,0.30,-0.41,3.73,
0.88,-8.32,-30.98,4.89,0.30,-0.41,3.73,
0.881,-8.15,-31.60,3.54,0.30,-0.41,3.73,
0.882,-8.15,-31.60,3.54,0.40,-0.22,4.22,
0.886,-8.15,-31.60,3.54,0.42,-0.07,4.76,
0.887,-7.41,-32.18,2.34,0.42,-0.07,4.76,
0.897,-7.41,-32.18,2.34,0.38,0.02,5.35,
0.898,-6.26,-32.37,1.21,0.38,0.02,5.35,
0.898,-6.26,-32.37,1.21,0.30,0.09,5.93,
0.899,-4.59,-32.26,-0.01,0.30,0.09,5.93,
0.901,-2.28,-32.11,-1.36,0.30,0.09,5.93,
0.901,-2.28,-32.11,-1.36,0.16,0.13,6.48,
0.945,0.22,-31.96,-3.04,0.16,0.13,6.48,
0.946,0.22,-31.96,-3.04,-0.03,0.14,6.97,
0.947,0.22,-31.96,-3.04,-0.30,0.16,7.38,
0.947,2.51,-31.87,-4.96,-0.30,0.16,7.38,
0.947,2.51,-31.87,-4.96,-0.68,0.20,7.70,
0.948,4.51,-31.84,-6.97,-0.68,0.20,7.70,
0.948,4.51,-31.84,-6.97,-1.17,0.26,7.96,
0.949,6.25,-31.94,-8.85,-1.17,0.26,7.96,
0.949,6.25,-31.94,-8.85,-1.77,0.33,8.20,
0.949,7.79,-32.21,-10.64,-1.77,0.33,8.20,
0.95,9.06,-32.71,-12.10,-1.77,0.33,8.20,
0.95,9.06,-32.71,-12.10,-2.48,0.43,8.42,
0.987,10.15,-33.45,-12.89,-2.48,0.43,8.42,
0.988,10.15,-33.45,-12.89,-3.28,0.56,8.65,
0.989,10.15,-33.45,-12.89,-4.14,0.70,8.87,
0.989,11.12,-34.37,-12.98,-4.14,0.70,8.87,
0.99,11.12,-34.37,-12.98,-5.01,0.83,9.10,
0.991,12.25,-35.38,-12.27,-5.01,0.83,9.10,
0.991,13.57,-36.48,-10.75,-5.01,0.83,9.10,
0.992,13.57,-36.48,-10.75,-5.85,0.91,9.35,
0.993,13.57,-36.48,-10.75,-6.59,0.92,9.60,
0.993,15.11,-37.65,-8.67,-6.59,0.92,9.60,
0.994,15.11,-37.65,-8.67,-7.18,0.87,9.85,
0.995,16.85,-38.75,-6.27,-7.18,0.87,9.85,
0.995,16.85,-38.75,-6.27,-7.60,0.73,10.08,
0.996,18.78,-39.78,-3.70,-7.60,0.73,10.08,
0.996,18.78,-39.78,-3.70,-7.83,0.50,10.29,
0.997,20.89,-40.58,-1.07,-7.83,0.50,10.29,
0.997,20.89,-40.58,-1.07,-7.86,0.22,10.50,
0.998,22.66,-40.95,1.54,-7.86,0.22,10.50,
0.999,22.66,-40.95,1.54,-7.71,-0.09,10.71,
0.999,24.37,-40.89,4.07,-7.71,-0.09,10.71,
1.0,24.37,-40.89,4.07,-7.38,-0.39,10.93,
1.0,25.78,-40.62,6.27,-7.38,-0.39,10.93,
1.001,25.78,-40.62,6.27,-6.91,-0.67,11.17,
1.001,27.52,-40.12,8.05,-6.91,-0.67,11.17,
1.002,27.52,-40.12,8.05,-6.33,-0.91,11.42,
1.003,30.49,-39.26,9.30,-6.33,-0.91,11.42,
1.003,30.45,-37.90,10.27,-6.33,-0.91,11.42,
1.004,30.45,-37.90,10.27,-5.66,-1.16,11.66,
1.005,30.45,-37.90,10.27,-4.92,-1.39,11.81,
1.005,30.42,-35.82,11.07,-4.92,-1.39,11.81,
1.017,30.42,-35.82,11.07,-4.11,-1.60,11.81,
1.018,30.43,-33.08,11.69,-4.11,-1.60,11.81,
1.019,30.43,-33.08,11.69,-3.27,-1.76,11.62,
1.02,30.47,-29.97,11.74,-3.27,-1.76,11.62,
1.021,30.47,-29.97,11.74,-2.42,-1.87,11.25,
1.021,30.53,-26.98,11.19,-2.42,-1.87,11.25,
1.064,30.53,-26.98,11.19,-1.64,-1.90,10.67,
1.066,30.62,-24.02,10.16,-1.64,-1.90,10.67,
1.066,30.62,-24.02,10.16,-0.97,-1.91,9.86,
1.066,30.72,-20.99,8.57,-0.97,-1.91,9.86,
1.067,30.72,-20.99,8.57,-0.45,-1.98,8.98,
1.067,30.82,-17.63,6.59,-0.45,-1.98,8.98,
1.068,30.93,-14.14,4.46,-0.45,-1.98,8.98,
1.068,30.93,-14.14,4.46,-0.11,-2.07,8.18,
1.069,30.93,-14.14,4.46,0.07,-2.12,7.53,
1.069,31.05,-10.97,2.41,0.07,-2.12,7.53,
1.07,31.05,-10.97,2.41,0.07,-2.12,7.06,
1.07,31.16,-8.23,0.67,0.07,-2.12,7.06,
1.07,31.28,-5.99,-0.77,0.07,-2.12,7.06,
1.071,31.28,-5.99,-0.77,-0.08,-2.02,6.77,
1.071,31.28,-5.99,-0.77,-0.36,-1.88,6.62,
1.071,31.41,-4.03,-1.70,-0.36,-1.88,6.62,
