
time,ax,ay,az,wx,wy,wz,
0.092,-0.48,-0.41,0.83,-0.75,-0.17,-0.45,
0.093,-0.48,-0.41,0.83,-0.71,-0.16,-0.43,
0.098,-0.60,-0.35,0.63,-0.71,-0.16,-0.43,
0.099,-0.60,-0.35,0.63,-0.68,-0.16,-0.40,
0.102,-0.66,-0.36,0.40,-0.68,-0.16,-0.40,
0.103,-0.66,-0.36,0.40,-0.65,-0.18,-0.38,
0.107,-0.66,-0.36,0.40,-0.63,-0.20,-0.34,
0.108,-0.70,-0.34,0.23,-0.63,-0.20,-0.34,
0.123,-0.70,-0.34,0.23,-0.61,-0.23,-0.30,
0.124,-0.70,-0.29,0.14,-0.61,-0.23,-0.30,
0.124,-0.65,-0.23,0.05,-0.61,-0.23,-0.30,
0.125,-0.65,-0.23,0.05,-0.59,-0.29,-0.27,
0.125,-0.65,-0.23,0.05,-0.57,-0.37,-0.24,
0.126,-0.51,-0.18,-0.01,-0.57,-0.37,-0.24,
0.127,-0.29,-0.11,0.01,-0.57,-0.37,-0.24,
0.128,-0.29,-0.11,0.01,-0.54,-0.46,-0.22,
0.152,-0.29,-0.11,0.01,-0.52,-0.55,-0.21,
0.153,-0.07,0.00,0.11,-0.52,-0.55,-0.21,
0.153,-0.07,0.00,0.11,-0.49,-0.65,-0.21,
0.154,0.13,0.08,0.20,-0.49,-0.65,-0.21,
0.154,0.13,0.08,0.20,-0.45,-0.74,-0.22,
0.155,0.28,0.16,0.31,-0.45,-0.74,-0.22,
0.155,0.28,0.16,0.31,-0.41,-0.83,-0.24,
0.156,0.32,0.14,0.37,-0.41,-0.83,-0.24,
0.157,0.30,0.11,0.43,-0.41,-0.83,-0.24,
0.157,0.30,0.11,0.43,-0.36,-0.90,-0.27,
0.158,0.30,0.11,0.43,-0.32,-0.97,-0.30,
0.158,0.30,0.04,0.38,-0.32,-0.97,-0.30,
0.163,0.30,0.04,0.38,-0.28,-1.01,-0.33,
0.164,0.24,-0.03,0.35,-0.28,-1.01,-0.33,
0.166,0.24,-0.03,0.35,-0.25,-1.04,-0.36,
0.178,0.15,-0.11,0.26,-0.25,-1.04,-0.36,
0.179,0.15,-0.11,0.26,-0.22,-1.06,-0.38,
0.179,0.02,-0.14,0.13,-0.22,-1.06,-0.38,
0.18,-0.11,-0.16,-0.07,-0.22,-1.06,-0.38,
0.18,-0.11,-0.16,-0.07,-0.21,-1.05,-0.39,
0.181,-0.11,-0.16,-0.07,-0.21,-1.04,-0.39,
0.181,-0.26,-0.11,-0.23,-0.21,-1.04,-0.39,
0.19,-0.47,-0.09,-0.34,-0.21,-1.04,-0.39,
0.191,-0.47,-0.09,-0.34,-0.23,-1.02,-0.38,
0.191,-0.63,-0.07,-0.45,-0.23,-1.02,-0.38,
0.192,-0.63,-0.07,-0.45,-0.26,-0.97,-0.36,
0.196,-0.77,-0.01,-0.48,-0.26,-0.97,-0.36,
0.196,-0.77,-0.01,-0.48,-0.31,-0.89,-0.34,
0.2,-0.79,0.11,-0.49,-0.31,-0.89,-0.34,
0.2,-0.79,0.11,-0.49,-0.36,-0.80,-0.30,
0.205,-0.78,0.23,-0.53,-0.36,-0.80,-0.30,
0.205,-0.78,0.23,-0.53,-0.42,-0.70,-0.26,
0.21,-0.76,0.36,-0.54,-0.42,-0.70,-0.26,
0.21,-0.76,0.36,-0.54,-0.50,-0.59,-0.22,
0.221,-0.67,0.48,-0.41,-0.50,-0.59,-0.22,
0.222,-0.67,0.48,-0.41,-0.59,-0.46,-0.18,
0.222,-0.52,0.62,-0.19,-0.59,-0.46,-0.18,
0.223,-0.52,0.62,-0.19,-0.69,-0.31,-0.13,
0.225,-0.52,0.62,-0.19,-0.80,-0.13,-0.10,
0.225,-0.34,0.66,0.06,-0.80,-0.13,-0.10,
0.23,-0.34,0.66,0.06,-0.91,0.05,-0.08,
0.231,-0.15,0.74,0.36,-0.91,0.05,-0.08,
0.234,-0.15,0.74,0.36,-1.01,0.24,-0.06,
0.234,0.00,0.82,0.75,-1.01,0.24,-0.06,
0.239,0.16,0.85,1.17,-1.01,0.24,-0.06,
0.239,0.16,0.85,1.17,-1.10,0.42,-0.05,
0.244,0.16,0.85,1.17,-1.17,0.58,-0.05,
0.244,0.26,0.92,1.59,-1.17,0.58,-0.05,
0.249,0.26,0.92,1.59,-1.21,0.73,-0.06,
0.25,0.25,0.93,1.96,-1.21,0.73,-0.06,
0.254,0.21,0.94,2.30,-1.21,0.73,-0.06,
0.254,0.21,0.94,2.30,-1.22,0.84,-0.07,
0.258,0.11,0.87,2.54,-1.22,0.84,-0.07,
0.259,0.11,0.87,2.54,-1.20,0.91,-0.08,
0.263,0.12,0.88,2.80,-1.20,0.91,-0.08,
0.264,0.12,0.88,2.80,-1.15,0.93,-0.08,
0.268,0.08,0.92,2.96,-1.15,0.93,-0.08,
0.269,0.08,0.92,2.96,-1.08,0.91,-0.10,
0.273,0.16,0.92,3.06,-1.08,0.91,-0.10,
0.274,0.16,0.92,3.06,-0.98,0.84,-0.11,
0.288,0.20,0.97,3.02,-0.98,0.84,-0.11,
0.289,0.20,0.97,3.02,-0.87,0.73,-0.12,
0.289,0.20,0.97,3.02,-0.73,0.60,-0.14,
0.29,0.27,0.97,2.86,-0.73,0.60,-0.14,
0.29,0.27,1.01,2.54,-0.73,0.60,-0.14,
0.29,0.27,1.01,2.54,-0.60,0.44,-0.17,
0.293,0.27,1.01,2.54,-0.48,0.28,-0.20,
0.293,0.19,0.94,2.20,-0.48,0.28,-0.20,
0.297,0.19,0.94,2.20,-0.36,0.12,-0.23,
0.298,0.06,0.92,1.92,-0.36,0.12,-0.23,
0.302,-0.10,0.89,1.72,-0.36,0.12,-0.23,
0.303,-0.10,0.89,1.72,-0.26,-0.04,-0.25,
0.307,-0.22,0.84,1.52,-0.26,-0.04,-0.25,
0.308,-0.22,0.84,1.52,-0.16,-0.17,-0.26,
0.313,-0.34,0.76,1.36,-0.16,-0.17,-0.26,
0.314,-0.34,0.76,1.36,-0.06,-0.30,-0.27,
0.318,-0.39,0.73,1.23,-0.06,-0.30,-0.27,
0.318,-0.39,0.73,1.23,0.03,-0.41,-0.27,
0.322,-0.36,0.69,1.06,0.03,-0.41,-0.27,
0.322,-0.36,0.69,1.06,0.12,-0.52,-0.26,
0.326,-0.28,0.68,0.91,0.12,-0.52,-0.26,
0.327,-0.28,0.68,0.91,0.21,-0.61,-0.25,
0.332,-0.23,0.69,0.70,0.21,-0.61,-0.25,
0.333,-0.23,0.69,0.70,0.30,-0.66,-0.25,
0.336,-0.23,0.69,0.70,0.37,-0.70,-0.24,
0.337,-0.25,0.64,0.40,0.37,-0.70,-0.24,
0.341,-0.30,0.65,0.07,0.37,-0.70,-0.24,
0.342,-0.30,0.65,0.07,0.44,-0.72,-0.23,
0.356,-0.30,0.65,0.07,0.49,-0.73,-0.22,
0.357,-0.37,0.67,-0.24,0.49,-0.73,-0.22,
0.357,-0.37,0.67,-0.24,0.53,-0.74,-0.20,
0.357,-0.42,0.71,-0.51,0.53,-0.74,-0.20,
0.358,-0.42,0.71,-0.51,0.55,-0.73,-0.18,
0.358,-0.41,0.75,-0.77,0.55,-0.73,-0.18,
0.362,-0.41,0.75,-0.77,0.58,-0.73,-0.16,
0.363,-0.37,0.80,-1.01,0.58,-0.73,-0.16,
0.407,-0.37,0.80,-1.01,0.58,-0.72,-0.15,
0.407,-0.27,0.84,-1.24,0.58,-0.72,-0.15,
0.408,-0.27,0.84,-1.24,0.57,-0.72,-0.13,
0.408,-0.17,0.85,-1.44,0.57,-0.72,-0.13,
0.409,-0.17,0.85,-1.44,0.55,-0.71,-0.12,
0.409,-0.13,0.85,-1.56,0.55,-0.71,-0.12,
0.409,-0.02,0.82,-1.65,0.55,-0.71,-0.12,
0.41,-0.02,0.82,-1.65,0.51,-0.69,-0.11,
0.41,-0.02,0.82,-1.65,0.48,-0.68,-0.10,
0.411,0.01,0.78,-1.62,0.48,-0.68,-0.10,
0.411,0.01,0.78,-1.62,0.44,-0.66,-0.10,
0.412,0.09,0.74,-1.58,0.44,-0.66,-0.10,
0.412,0.18,0.71,-1.57,0.44,-0.66,-0.10,
0.412,0.18,0.71,-1.57,0.41,-0.65,-0.10,
0.413,0.18,0.71,-1.57,0.38,-0.65,-0.10,
0.413,0.22,0.63,-1.59,0.38,-0.65,-0.10,
0.413,0.23,0.50,-1.64,0.38,-0.65,-0.10,
0.414,0.23,0.50,-1.64,0.36,-0.67,-0.09,
0.414,0.23,0.39,-1.63,0.36,-0.67,-0.09,
0.442,0.23,0.39,-1.63,0.32,-0.69,-0.09,
0.442,0.23,0.29,-1.56,0.32,-0.69,-0.09,
0.443,0.23,0.29,-1.56,0.29,-0.72,-0.08,
0.443,0.23,0.29,-1.56,0.27,-0.72,-0.07,
0.443,0.27,0.17,-1.51,0.27,-0.72,-0.07,
0.444,0.27,0.17,-1.51,0.24,-0.73,-0.06,
0.444,0.26,0.08,-1.44,0.24,-0.73,-0.06,
0.445,0.23,-0.03,-1.40,0.24,-0.73,-0.06,
0.445,0.23,-0.03,-1.40,0.23,-0.73,-0.05,
0.445,0.23,-0.03,-1.40,0.23,-0.73,-0.04,
0.446,0.24,-0.09,-1.42,0.23,-0.73,-0.04,
0.446,0.21,-0.17,-1.50,0.23,-0.73,-0.04,
0.447,0.21,-0.17,-1.50,0.23,-0.73,-0.03,
0.447,0.21,-0.17,-1.50,0.22,-0.72,-0.02,
0.447,0.15,-0.25,-1.62,0.22,-0.72,-0.02,
0.454,0.10,-0.38,-1.81,0.22,-0.72,-0.02,
0.455,0.10,-0.38,-1.81,0.22,-0.71,-0.00,
0.456,0.10,-0.38,-1.81,0.22,-0.69,0.02,
0.457,0.01,-0.47,-1.93,0.22,-0.69,0.02,
0.464,0.01,-0.47,-1.93,0.21,-0.68,0.04,
0.464,-0.04,-0.56,-2.09,0.21,-0.68,0.04,
0.465,-0.10,-0.65,-2.25,0.21,-0.68,0.04,
0.465,-0.10,-0.65,-2.25,0.20,-0.65,0.07,
0.471,-0.10,-0.65,-2.25,0.19,-0.63,0.10,
0.471,-0.15,-0.75,-2.42,0.19,-0.63,0.10,
0.473,-0.15,-0.75,-2.42,0.18,-0.61,0.13,
0.473,-0.17,-0.82,-2.67,0.18,-0.61,0.13,
0.478,-0.22,-0.85,-2.91,0.18,-0.61,0.13,
0.478,-0.22,-0.85,-2.91,0.16,-0.59,0.16,
0.487,-0.22,-0.83,-3.11,0.16,-0.59,0.16,
0.488,-0.22,-0.83,-3.11,0.15,-0.57,0.19,
0.488,-0.21,-0.85,-3.44,0.15,-0.57,0.19,
0.488,-0.21,-0.85,-3.44,0.12,-0.54,0.21,
0.492,-0.30,-0.89,-3.75,0.12,-0.54,0.21,
0.493,-0.30,-0.89,-3.75,0.08,-0.50,0.24,
0.498,-0.44,-0.93,-4.04,0.08,-0.50,0.24,
0.498,-0.44,-0.93,-4.04,0.01,-0.44,0.26,
0.502,-0.44,-0.93,-4.04,-0.07,-0.37,0.28,
0.503,-0.58,-1.05,-4.24,-0.07,-0.37,0.28,
0.507,-0.65,-1.14,-4.39,-0.07,-0.37,0.28,
0.508,-0.65,-1.14,-4.39,-0.16,-0.29,0.30,
0.513,-0.65,-1.14,-4.39,-0.26,-0.19,0.33,
0.514,-0.68,-1.26,-4.48,-0.26,-0.19,0.33,
0.517,-0.70,-1.28,-4.43,-0.26,-0.19,0.33,
0.518,-0.70,-1.28,-4.43,-0.36,-0.09,0.36,
0.522,-0.72,-1.25,-4.39,-0.36,-0.09,0.36,
0.522,-0.72,-1.25,-4.39,-0.46,0.03,0.38,
0.527,-0.74,-1.27,-4.33,-0.46,0.03,0.38,
0.527,-0.74,-1.27,-4.33,-0.56,0.15,0.40,
0.531,-0.74,-1.27,-4.33,-0.65,0.28,0.42,
0.532,-0.93,-1.27,-4.22,-0.65,0.28,0.42,
0.536,-1.13,-1.23,-4.13,-0.65,0.28,0.42,
0.537,-1.13,-1.23,-4.13,-0.73,0.39,0.43,
0.541,-1.43,-1.20,-4.09,-0.73,0.39,0.43,
0.542,-1.43,-1.20,-4.09,-0.79,0.48,0.44,
0.557,-1.43,-1.20,-4.09,-0.84,0.54,0.46,
0.559,-1.63,-1.13,-4.10,-0.84,0.54,0.46,
0.559,-1.63,-1.13,-4.10,-0.88,0.58,0.48,
0.56,-1.69,-1.08,-4.13,-0.88,0.58,0.48,
0.56,-1.69,-1.08,-4.13,-0.91,0.59,0.52,
0.561,-1.52,-1.01,-4.19,-0.91,0.59,0.52,
0.562,-1.52,-1.01,-4.19,-0.93,0.57,0.55,
0.562,-1.30,-0.96,-4.29,-0.93,0.57,0.55,
0.587,-1.09,-0.86,-4.42,-0.93,0.57,0.55,
0.588,-1.09,-0.86,-4.42,-0.95,0.52,0.56,
0.588,-1.09,-0.86,-4.42,-0.96,0.46,0.56,
0.589,-0.89,-0.74,-4.66,-0.96,0.46,0.56,
0.589,-0.89,-0.74,-4.66,-0.98,0.35,0.54,
0.59,-0.77,-0.65,-4.91,-0.98,0.35,0.54,
0.59,-0.75,-0.64,-5.17,-0.98,0.35,0.54,
0.591,-0.75,-0.64,-5.17,-1.01,0.22,0.51,
0.591,-0.75,-0.64,-5.17,-1.06,0.06,0.48,
0.592,-0.91,-0.69,-5.38,-1.06,0.06,0.48,
0.592,-0.91,-0.69,-5.38,-1.14,-0.12,0.45,
0.593,-1.11,-0.75,-5.51,-1.14,-0.12,0.45,
0.596,-1.28,-0.82,-5.45,-1.14,-0.12,0.45,
0.597,-1.28,-0.82,-5.45,-1.23,-0.31,0.43,
0.6,-1.33,-0.90,-5.25,-1.23,-0.31,0.43,
0.601,-1.33,-0.90,-5.25,-1.33,-0.49,0.42,
0.605,-1.25,-0.97,-4.78,-1.33,-0.49,0.42,
0.605,-1.25,-0.97,-4.78,-1.44,-0.67,0.42,
0.609,-1.25,-0.97,-4.78,-1.54,-0.84,0.42,
0.61,-1.01,-1.05,-4.11,-1.54,-0.84,0.42,
0.614,-1.01,-1.05,-4.11,-1.63,-1.02,0.42,
0.615,-0.69,-1.02,-3.26,-1.63,-1.02,0.42,
0.619,-0.61,-1.28,-2.28,-1.63,-1.02,0.42,
0.62,-0.61,-1.28,-2.28,-1.69,-1.22,0.41,
0.624,-0.49,-1.54,-1.29,-1.69,-1.22,0.41,
0.624,-0.49,-1.54,-1.29,-1.72,-1.43,0.41,
0.63,-0.49,-1.54,-1.29,-1.71,-1.66,0.41,
0.631,-0.50,-1.77,-0.18,-1.71,-1.66,0.41,
0.634,-0.56,-2.03,0.90,-1.71,-1.66,0.41,
0.634,-0.56,-2.03,0.90,-1.67,-1.89,0.42,
0.639,-0.54,-2.18,1.86,-1.67,-1.89,0.42,
0.639,-0.54,-2.18,1.86,-1.59,-2.11,0.45,
0.643,-0.50,-2.28,2.68,-1.59,-2.11,0.45,
0.644,-0.50,-2.28,2.68,-1.47,-2.29,0.49,
0.649,-0.50,-2.28,2.68,-1.33,-2.45,0.55,
0.65,-0.48,-2.38,3.30,-1.33,-2.45,0.55,
0.654,-0.48,-2.38,3.30,-1.19,-2.55,0.61,
0.694,-0.60,-2.45,3.73,-1.19,-2.55,0.61,
0.695,-0.69,-2.56,4.00,-1.19,-2.55,0.61,
0.696,-0.69,-2.56,4.00,-1.06,-2.57,0.67,
0.696,-0.58,-2.59,4.22,-1.06,-2.57,0.67,
0.697,-0.58,-2.59,4.22,-0.95,-2.52,0.75,
0.697,-0.58,-2.59,4.22,-0.85,-2.41,0.84,
0.698,-0.34,-2.57,4.38,-0.85,-2.41,0.84,
0.698,-0.34,-2.57,4.38,-0.76,-2.22,0.92,
0.699,-0.09,-2.51,4.64,-0.76,-2.22,0.92,
0.699,-0.09,-2.51,4.64,-0.67,-1.99,1.01,
0.7,0.20,-2.42,4.99,-0.67,-1.99,1.01,
0.7,0.51,-2.28,5.14,-0.67,-1.99,1.01,
0.701,0.51,-2.28,5.14,-0.56,-1.76,1.07,
0.701,0.51,-2.28,5.14,-0.43,-1.55,1.13,
0.702,0.94,-2.03,5.07,-0.43,-1.55,1.13,
0.703,0.94,-2.03,5.07,-0.28,-1.38,1.16,
0.703,1.42,-1.72,4.70,-0.28,-1.38,1.16,
0.703,1.42,-1.72,4.70,-0.15,-1.25,1.18,
0.704,1.85,-1.34,4.07,-0.15,-1.25,1.18,
0.704,1.85,-1.34,4.07,-0.04,-1.16,1.16,
0.704,2.16,-1.03,3.41,-0.04,-1.16,1.16,
0.709,2.33,-0.76,2.77,-0.04,-1.16,1.16,
0.709,2.33,-0.76,2.77,0.05,-1.09,1.12,
0.721,2.33,-0.76,2.77,0.10,-1.03,1.07,
0.722,2.37,-0.56,2.13,0.10,-1.03,1.07,
0.722,2.37,-0.56,2.13,0.14,-0.99,1.01,
0.723,2.27,-0.42,1.41,0.14,-0.99,1.01,
0.723,2.27,-0.42,1.41,0.15,-0.96,0.95,
0.723,2.05,-0.37,0.80,0.15,-0.96,0.95,
0.727,1.80,-0.33,0.27,0.15,-0.96,0.95,
0.727,1.80,-0.33,0.27,0.15,-0.94,0.90,
0.732,1.50,-0.34,-0.10,0.15,-0.94,0.90,
0.732,1.50,-0.34,-0.10,0.14,-0.93,0.85,
0.736,1.50,-0.34,-0.10,0.13,-0.92,0.82,
0.737,1.08,-0.32,-0.36,0.13,-0.92,0.82,
0.741,0.70,-0.30,-0.56,0.13,-0.92,0.82,
0.741,0.70,-0.30,-0.56,0.13,-0.93,0.79,
0.747,0.70,-0.30,-0.56,0.15,-0.96,0.77,
0.748,0.34,-0.28,-0.64,0.15,-0.96,0.77,
0.751,3.05,0.04,-0.81,0.15,-0.96,0.77,
0.752,3.05,0.04,-0.81,0.19,-0.99,0.77,
0.756,3.28,0.34,-0.99,0.19,-0.99,0.77,
0.756,3.28,0.34,-0.99,0.23,-1.02,0.83,
0.761,3.28,0.34,-0.99,0.37,-1.35,0.80,
0.761,2.59,0.57,-1.02,0.37,-1.35,0.80,
0.766,2.59,0.57,-1.02,0.57,-1.60,0.69,
0.766,2.50,1.00,-1.86,0.57,-1.60,0.69,
0.771,2.50,1.00,-1.86,0.73,-1.70,0.56,
0.772,0.90,0.88,-2.50,0.73,-1.70,0.56,
0.775,-0.22,0.66,-2.96,0.73,-1.70,0.56,
0.776,-0.22,0.66,-2.96,0.83,-1.77,0.47,
0.791,-0.22,0.66,-2.96,0.89,-1.78,0.47,
0.792,-1.29,-0.09,-3.51,0.89,-1.78,0.47,
0.793,-1.29,-0.09,-3.51,0.90,-1.80,0.56,
0.793,-1.59,-0.56,-3.87,0.90,-1.80,0.56,
0.793,-1.94,-0.89,-4.48,0.90,-1.80,0.56,
0.794,-1.94,-0.89,-4.48,0.89,-1.81,0.68,
0.797,-1.94,-0.89,-4.48,0.85,-1.77,0.79,
0.797,-2.46,-1.27,-5.17,0.85,-1.77,0.79,
0.801,-2.46,-1.27,-5.17,0.77,-1.70,0.91,
0.802,-3.03,-1.65,-5.88,0.77,-1.70,0.91,
0.805,-3.03,-1.65,-5.88,0.67,-1.61,1.05,
0.805,-3.20,-1.92,-6.52,0.67,-1.61,1.05,
0.811,-3.20,-1.92,-6.52,0.54,-1.50,1.23,
0.812,-2.95,-2.12,-7.06,0.54,-1.50,1.23,
0.818,-2.45,-2.36,-7.58,0.54,-1.50,1.23,
0.819,-2.45,-2.36,-7.58,0.38,-1.38,1.41,
0.82,-1.70,-2.53,-8.06,0.38,-1.38,1.41,
0.82,-1.70,-2.53,-8.06,0.18,-1.21,1.58,
0.824,-0.74,-2.45,-8.34,0.18,-1.21,1.58,
0.825,-0.74,-2.45,-8.34,-0.04,-1.04,1.70,
0.83,-0.05,-2.43,-8.50,-0.04,-1.04,1.70,
0.831,-0.05,-2.43,-8.50,-0.26,-0.87,1.78,
0.834,-0.05,-2.43,-8.50,-0.49,-0.72,1.82,
0.835,0.61,-2.37,-8.51,-0.49,-0.72,1.82,
0.839,0.61,-2.37,-8.51,-0.70,-0.59,1.85,
0.839,1.34,-2.40,-8.39,-0.70,-0.59,1.85,
0.843,1.96,-2.46,-8.11,-0.70,-0.59,1.85,
0.844,1.96,-2.46,-8.11,-0.90,-0.50,1.84,
0.848,2.47,-2.56,-7.83,-0.90,-0.50,1.84,
0.849,2.47,-2.56,-7.83,-1.06,-0.45,1.80,
0.884,2.86,-2.77,-7.69,-1.06,-0.45,1.80,
0.885,2.86,-2.77,-7.69,-1.20,-0.45,1.73,
0.885,3.19,-3.05,-7.56,-1.20,-0.45,1.73,
0.886,3.19,-3.05,-7.56,-1.31,-0.50,1.65,
0.886,3.31,-3.42,-7.50,-1.31,-0.50,1.65,
0.887,3.31,-3.42,-7.50,-1.40,-0.57,1.56,
0.887,3.40,-3.71,-7.51,-1.40,-0.57,1.56,
0.888,3.40,-3.71,-7.51,-1.48,-0.66,1.48,
0.888,3.40,-3.86,-7.63,-1.48,-0.66,1.48,
0.888,3.40,-3.86,-7.63,-1.55,-0.77,1.39,
0.889,3.57,-3.92,-7.81,-1.55,-0.77,1.39,
0.889,3.57,-3.92,-7.81,-1.62,-0.88,1.32,
0.89,3.76,-3.96,-8.20,-1.62,-0.88,1.32,
0.89,3.76,-3.96,-8.20,-1.71,-0.97,1.24,
0.89,3.76,-3.96,-8.20,-1.80,-1.05,1.16,
0.891,3.98,-4.16,-8.55,-1.80,-1.05,1.16,
0.9,3.98,-4.16,-8.55,-1.92,-1.13,1.09,
0.901,4.11,-4.49,-8.90,-1.92,-1.13,1.09,
0.901,4.11,-4.49,-8.90,-2.05,-1.20,1.02,
0.93,4.18,-4.88,-9.27,-2.05,-1.20,1.02,
0.93,4.18,-4.88,-9.27,-2.19,-1.27,0.96,
0.931,4.26,-5.23,-9.54,-2.19,-1.27,0.96,
0.932,4.26,-5.23,-9.54,-2.35,-1.33,0.92,
0.932,4.36,-5.61,-9.73,-2.35,-1.33,0.92,
0.932,4.36,-5.61,-9.73,-2.52,-1.39,0.89,
0.933,4.52,-5.89,-9.91,-2.52,-1.39,0.89,
0.933,4.52,-5.89,-9.91,-2.70,-1.45,0.86,
0.934,4.73,-6.20,-9.92,-2.70,-1.45,0.86,
0.934,4.99,-6.56,-9.96,-2.70,-1.45,0.86,
0.934,4.99,-6.56,-9.96,-2.87,-1.50,0.85,
0.935,4.99,-6.56,-9.96,-3.05,-1.54,0.84,
0.935,5.30,-6.85,-9.90,-3.05,-1.54,0.84,
0.935,5.65,-7.11,-9.91,-3.05,-1.54,0.84,
0.936,5.65,-7.11,-9.91,-3.23,-1.58,0.83,
0.936,6.06,-7.32,-9.78,-3.23,-1.58,0.83,
0.936,6.06,-7.32,-9.78,-3.41,-1.61,0.82,
0.942,6.50,-7.50,-9.66,-3.41,-1.61,0.82,
0.942,6.50,-7.50,-9.66,-3.59,-1.63,0.81,
0.946,6.92,-7.58,-9.50,-3.59,-1.63,0.81,
0.947,6.92,-7.58,-9.50,-3.78,-1.64,0.79,
0.951,7.29,-7.65,-9.29,-3.78,-1.64,0.79,
0.952,7.29,-7.65,-9.29,-3.96,-1.63,0.77,
0.956,7.72,-7.64,-9.12,-3.96,-1.63,0.77,
0.956,7.72,-7.64,-9.12,-4.14,-1.62,0.73,
0.96,8.20,-7.63,-8.94,-4.14,-1.62,0.73,
0.961,8.20,-7.63,-8.94,-4.33,-1.59,0.68,
0.965,8.77,-7.66,-8.85,-4.33,-1.59,0.68,
0.966,8.77,-7.66,-8.85,-4.52,-1.58,0.63,
0.97,9.57,-7.68,-8.61,-4.52,-1.58,0.63,
0.971,9.57,-7.68,-8.61,-4.71,-1.56,0.56,
0.975,10.56,-7.75,-8.32,-4.71,-1.56,0.56,
0.976,10.56,-7.75,-8.32,-4.90,-1.53,0.49,
0.987,11.64,-7.80,-7.97,-4.90,-1.53,0.49,
0.988,11.64,-7.80,-7.97,-5.08,-1.48,0.40,
0.988,12.83,-7.79,-7.46,-5.08,-1.48,0.40,
0.989,12.83,-7.79,-7.46,-5.25,-1.41,0.29,
0.99,14.05,-7.81,-6.85,-5.25,-1.41,0.29,
0.991,14.05,-7.81,-6.85,-5.40,-1.31,0.15,
0.995,15.11,-7.86,-6.32,-5.40,-1.31,0.15,
0.996,15.11,-7.86,-6.32,-5.52,-1.18,-0.03,
1.004,16.03,-7.96,-5.82,-5.52,-1.18,-0.03,
1.005,16.03,-7.96,-5.82,-5.62,-1.04,-0.24,
1.005,16.03,-7.96,-5.82,-5.69,-0.91,-0.48,
1.006,16.81,-8.11,-5.26,-5.69,-0.91,-0.48,
1.009,16.81,-8.11,-5.26,-5.73,-0.79,-0.74,
1.01,17.45,-8.26,-4.85,-5.73,-0.79,-0.74,
1.015,17.45,-8.26,-4.85,-5.77,-0.66,-1.03,
1.016,17.93,-8.52,-4.57,-5.77,-0.66,-1.03,
1.019,18.07,-8.94,-4.55,-5.77,-0.66,-1.03,
1.02,18.07,-8.94,-4.55,-5.81,-0.52,-1.31,
1.024,17.88,-9.40,-4.65,-5.81,-0.52,-1.31,
1.025,17.88,-9.40,-4.65,-5.87,-0.36,-1.60,
1.029,17.27,-9.87,-4.91,-5.87,-0.36,-1.60,
