
time,ax,ay,az,wx,wy,wz,
0.341,1.59,-0.75,-2.41,-0.92,-2.69,0.41,
0.344,1.28,-0.59,-2.07,-0.92,-2.69,0.41,
0.344,1.28,-0.59,-2.07,-0.89,-2.46,0.33,
0.349,1.36,-0.72,-2.21,-0.89,-2.46,0.33,
0.349,1.36,-0.72,-2.21,-0.87,-2.17,0.28,
0.354,1.73,-0.74,-2.20,-0.87,-2.17,0.28,
0.354,1.73,-0.74,-2.20,-0.88,-1.88,0.24,
0.366,1.63,-0.85,-2.07,-0.88,-1.88,0.24,
0.366,1.63,-0.85,-2.07,-0.92,-1.61,0.20,
0.367,1.32,-0.97,-1.90,-0.92,-1.61,0.20,
0.367,1.32,-0.97,-1.90,-0.99,-1.32,0.15,
0.368,0.63,-1.32,-1.46,-0.99,-1.32,0.15,
0.369,0.63,-1.32,-1.46,-1.07,-0.98,0.11,
0.375,0.63,-1.32,-1.46,-1.14,-0.61,0.09,
0.375,-0.05,-1.44,-1.12,-1.14,-0.61,0.09,
0.379,-0.05,-1.44,-1.12,-1.20,-0.24,0.10,
0.379,-0.96,-1.61,-0.93,-1.20,-0.24,0.10,
0.383,-0.96,-1.61,-0.93,-1.25,0.11,0.13,
0.383,-1.71,-1.78,-0.75,-1.25,0.11,0.13,
0.389,-1.71,-1.78,-0.75,-1.30,0.44,0.18,
0.389,-2.28,-1.81,-0.49,-1.30,0.44,0.18,
0.418,-2.28,-1.81,-0.49,-1.33,0.72,0.25,
0.419,-2.39,-1.80,-0.19,-1.33,0.72,0.25,
0.419,-2.27,-1.68,0.21,-1.33,0.72,0.25,
0.419,-2.27,-1.68,0.21,-1.36,0.95,0.31,
0.42,-2.13,-1.54,0.53,-1.36,0.95,0.31,
0.42,-2.13,-1.54,0.53,-1.36,1.12,0.37,
0.42,-1.88,-1.35,0.78,-1.36,1.12,0.37,
0.421,-1.88,-1.35,0.78,-1.36,1.25,0.41,
0.421,-1.62,-1.12,0.90,-1.36,1.25,0.41,
0.422,-1.62,-1.12,0.90,-1.36,1.35,0.44,
0.422,-1.34,-0.92,0.95,-1.36,1.35,0.44,
0.423,-1.34,-0.92,0.95,-1.36,1.41,0.45,
0.423,-1.17,-0.73,1.03,-1.36,1.41,0.45,
0.423,-1.17,-0.73,1.03,-1.36,1.43,0.46,
0.458,-0.91,-0.65,1.16,-1.36,1.43,0.46,
0.458,-0.91,-0.65,1.16,-1.37,1.40,0.45,
0.459,-0.68,-0.57,1.46,-1.37,1.40,0.45,
0.46,-0.68,-0.57,1.46,-1.38,1.32,0.44,
0.46,-0.52,-0.43,1.89,-1.38,1.32,0.44,
0.461,-0.52,-0.43,1.89,-1.37,1.22,0.41,
0.461,-0.36,-0.11,2.40,-1.37,1.22,0.41,
0.462,-0.36,-0.11,2.40,-1.34,1.09,0.39,
0.463,-0.36,-0.11,2.40,-1.30,0.93,0.35,
0.463,0.03,0.02,2.78,-1.30,0.93,0.35,
0.464,0.50,0.20,3.02,-1.30,0.93,0.35,
0.464,0.50,0.20,3.02,-1.24,0.74,0.30,
0.465,0.50,0.20,3.02,-1.17,0.54,0.24,
0.465,0.85,0.37,3.24,-1.17,0.54,0.24,
0.466,0.85,0.37,3.24,-1.10,0.33,0.17,
0.466,1.00,0.48,3.45,-1.10,0.33,0.17,
0.467,1.00,0.48,3.45,-1.02,0.13,0.10,
0.467,1.56,0.06,3.35,-1.02,0.13,0.10,
0.475,1.56,0.06,3.35,-0.96,-0.03,0.02,
0.475,2.22,-0.21,3.22,-0.96,-0.03,0.02,
0.476,2.22,-0.21,3.22,-0.91,-0.12,-0.08,
0.476,1.52,0.18,3.17,-0.91,-0.12,-0.08,
0.48,0.69,0.25,3.21,-0.91,-0.12,-0.08,
0.481,0.69,0.25,3.21,-0.87,-0.19,-0.13,
0.486,0.69,0.25,3.21,-0.82,-0.24,-0.14,
0.487,0.72,0.50,3.73,-0.82,-0.24,-0.14,
0.499,1.24,0.67,3.62,-0.82,-0.24,-0.14,
0.5,1.24,0.67,3.62,-0.76,-0.25,-0.14,
0.5,1.50,0.95,3.09,-0.76,-0.25,-0.14,
0.501,1.50,0.95,3.09,-0.71,-0.26,-0.17,
0.501,1.50,1.03,2.20,-0.71,-0.26,-0.17,
0.501,1.50,1.03,2.20,-0.67,-0.28,-0.19,
0.505,1.25,1.13,1.76,-0.67,-0.28,-0.19,
0.505,1.25,1.13,1.76,-0.66,-0.28,-0.20,
0.512,1.25,1.13,1.76,-0.66,-0.26,-0.19,
0.514,1.13,1.20,1.57,-0.66,-0.26,-0.19,
0.514,1.34,1.14,1.32,-0.66,-0.26,-0.19,
0.515,1.34,1.14,1.32,-0.67,-0.19,-0.18,
0.52,1.42,1.16,1.66,-0.67,-0.19,-0.18,
0.52,1.42,1.16,1.66,-0.68,-0.07,-0.19,
0.546,1.51,1.18,1.61,-0.68,-0.07,-0.19,
0.547,1.51,1.18,1.61,-0.69,-0.01,-0.20,
0.547,1.57,1.24,1.66,-0.69,-0.01,-0.20,
0.548,1.57,1.24,1.66,-0.68,0.06,-0.21,
0.548,1.43,1.35,2.31,-0.68,0.06,-0.21,
0.548,1.43,1.35,2.31,-0.68,0.12,-0.23,
0.549,1.15,1.51,2.74,-0.68,0.12,-0.23,
0.549,1.15,1.51,2.74,-0.64,0.12,-0.24,
0.549,0.95,1.67,3.08,-0.64,0.12,-0.24,
0.55,0.95,1.67,3.08,-0.59,0.09,-0.25,
0.55,1.07,1.71,3.38,-0.59,0.09,-0.25,
0.55,1.07,1.71,3.38,-0.53,0.05,-0.27,
0.554,1.33,1.67,3.32,-0.53,0.05,-0.27,
0.554,1.33,1.67,3.32,-0.45,0.00,-0.28,
0.584,1.33,1.67,3.32,-0.38,-0.02,-0.31,
0.585,1.25,1.64,3.34,-0.38,-0.02,-0.31,
0.585,1.24,1.54,3.54,-0.38,-0.02,-0.31,
0.586,1.24,1.54,3.54,-0.31,-0.05,-0.34,
0.586,1.15,1.42,3.71,-0.31,-0.05,-0.34,
0.586,1.15,1.42,3.71,-0.25,-0.09,-0.38,
0.587,1.12,1.29,3.95,-0.25,-0.09,-0.38,
0.587,1.12,1.29,3.95,-0.19,-0.14,-0.42,
0.587,1.10,1.16,4.10,-0.19,-0.14,-0.42,
0.588,1.10,1.16,4.10,-0.12,-0.21,-0.46,
0.588,1.10,1.16,4.10,-0.04,-0.28,-0.50,
0.588,1.07,1.11,4.22,-0.04,-0.28,-0.50,
0.589,1.07,1.11,4.22,0.03,-0.32,-0.54,
0.589,0.92,0.99,4.27,0.03,-0.32,-0.54,
0.593,0.93,0.78,4.46,0.03,-0.32,-0.54,
0.594,0.93,0.78,4.46,0.11,-0.37,-0.58,
0.598,0.99,0.62,4.58,0.11,-0.37,-0.58,
0.598,0.99,0.62,4.58,0.18,-0.44,-0.61,
0.603,1.08,0.50,4.84,0.18,-0.44,-0.61,
0.603,1.08,0.50,4.84,0.27,-0.52,-0.65,
0.616,1.08,0.50,4.84,0.35,-0.59,-0.69,
0.617,0.89,0.43,5.24,0.35,-0.59,-0.69,
0.617,0.39,0.43,6.00,0.35,-0.59,-0.69,
0.618,0.39,0.43,6.00,0.46,-0.69,-0.71,
0.618,-0.31,0.57,6.66,0.46,-0.69,-0.71,
0.618,-0.31,0.57,6.66,0.60,-0.82,-0.73,
0.622,-0.71,0.71,6.88,0.60,-0.82,-0.73,
0.622,-0.71,0.71,6.88,0.77,-0.96,-0.72,
0.627,-0.45,0.77,6.32,0.77,-0.96,-0.72,
0.628,-0.45,0.77,6.32,0.97,-1.05,-0.70,
0.632,-0.45,0.77,6.32,1.14,-1.08,-0.68,
0.632,-0.11,0.73,5.84,1.14,-1.08,-0.68,
0.637,-0.11,0.73,5.84,1.28,-1.10,-0.66,
0.638,-0.20,0.73,5.54,1.28,-1.10,-0.66,
0.659,-0.19,0.98,5.24,1.28,-1.10,-0.66,
0.66,-0.19,0.98,5.24,1.41,-1.11,-0.64,
0.66,-0.53,0.95,4.62,1.41,-1.11,-0.64,
0.661,-0.53,0.95,4.62,1.54,-1.13,-0.61,
0.661,-0.66,0.95,3.80,1.54,-1.13,-0.61,
0.662,-0.66,0.95,3.80,1.63,-1.07,-0.59,
0.662,-0.70,0.91,3.12,1.63,-1.07,-0.59,
0.662,-0.70,0.91,3.12,1.69,-0.97,-0.55,
0.663,-0.70,0.91,3.12,1.72,-0.85,-0.51,
0.663,-0.86,0.57,2.43,1.72,-0.85,-0.51,
0.666,-0.86,0.57,2.43,1.70,-0.71,-0.47,
0.667,-0.73,0.48,1.82,1.70,-0.71,-0.47,
0.698,-0.73,0.48,1.82,1.67,-0.54,-0.43,
0.699,-0.51,0.51,1.65,1.67,-0.54,-0.43,
0.699,-0.51,0.51,1.65,1.65,-0.40,-0.38,
0.7,-0.30,0.39,1.68,1.65,-0.40,-0.38,
0.7,-0.30,0.39,1.68,1.63,-0.26,-0.34,
0.701,-0.12,0.43,1.82,1.63,-0.26,-0.34,
0.701,-0.12,0.43,1.82,1.63,-0.14,-0.31,
0.702,-0.09,0.67,2.16,1.63,-0.14,-0.31,
0.702,-0.26,0.87,2.34,1.63,-0.14,-0.31,
0.702,-0.26,0.87,2.34,1.65,-0.06,-0.28,
0.703,-0.26,1.07,2.42,1.65,-0.06,-0.28,
0.703,-0.26,1.07,2.42,1.68,-0.00,-0.25,
0.704,-0.15,1.24,2.30,1.68,-0.00,-0.25,
0.704,-0.15,1.24,2.30,1.72,0.02,-0.21,
0.705,-0.40,1.38,2.10,1.72,0.02,-0.21,
0.705,-0.40,1.38,2.10,1.75,0.01,-0.18,
0.716,-0.37,1.38,2.01,1.75,0.01,-0.18,
0.717,-0.37,1.38,2.01,1.78,-0.02,-0.15,
0.717,-0.05,1.27,1.80,1.78,-0.02,-0.15,
0.717,-0.05,1.27,1.80,1.82,-0.06,-0.12,
0.72,0.32,1.07,1.66,1.82,-0.06,-0.12,
0.72,0.32,1.07,1.66,1.85,-0.11,-0.09,
0.727,0.32,1.07,1.66,1.87,-0.18,-0.08,
0.728,0.98,1.23,1.83,1.87,-0.18,-0.08,
0.73,0.98,1.23,1.83,1.90,-0.27,-0.09,
0.73,1.42,1.40,2.04,1.90,-0.27,-0.09,
0.734,1.42,1.40,2.04,1.94,-0.39,-0.11,
0.735,1.67,1.70,2.13,1.94,-0.39,-0.11,
0.739,1.67,1.70,2.13,2.00,-0.52,-0.13,
0.74,1.86,1.86,2.14,2.00,-0.52,-0.13,
0.75,1.86,1.86,2.14,2.05,-0.67,-0.16,
0.751,2.16,1.73,1.94,2.05,-0.67,-0.16,
0.751,2.39,1.72,1.97,2.05,-0.67,-0.16,
0.751,2.39,1.72,1.97,2.10,-0.82,-0.19,
0.754,2.39,1.72,1.97,2.14,-0.95,-0.24,
0.754,2.65,1.64,1.73,2.14,-0.95,-0.24,
0.758,2.84,1.34,1.22,2.14,-0.95,-0.24,
0.759,2.84,1.34,1.22,2.19,-1.05,-0.30,
0.764,2.80,1.03,0.68,2.19,-1.05,-0.30,
0.764,2.80,1.03,0.68,2.21,-1.15,-0.36,
0.769,2.54,0.68,0.03,2.21,-1.15,-0.36,
0.769,2.54,0.68,0.03,2.21,-1.24,-0.42,
0.774,2.54,0.68,0.03,2.17,-1.31,-0.48,
0.774,2.06,0.34,-0.57,2.17,-1.31,-0.48,
0.796,2.06,0.34,-0.57,2.12,-1.37,-0.52,
0.797,1.34,-0.00,-1.11,2.12,-1.37,-0.52,
0.797,0.67,-0.19,-1.55,2.12,-1.37,-0.52,
0.798,0.67,-0.19,-1.55,2.06,-1.41,-0.54,
0.798,0.24,-0.37,-1.84,2.06,-1.41,-0.54,
0.798,0.24,-0.37,-1.84,1.98,-1.44,-0.55,
0.799,0.24,-0.37,-1.84,1.91,-1.48,-0.55,
0.799,0.04,-0.49,-1.83,1.91,-1.48,-0.55,
0.799,0.04,-0.49,-1.83,1.85,-1.54,-0.54,
0.799,-0.12,-0.51,-1.79,1.85,-1.54,-0.54,
0.803,-0.33,-0.63,-1.72,1.85,-1.54,-0.54,
0.803,-0.33,-0.63,-1.72,1.81,-1.61,-0.53,
0.809,-0.33,-0.63,-1.72,1.79,-1.70,-0.52,
0.809,-0.45,-0.74,-1.84,1.79,-1.70,-0.52,
0.813,-0.45,-0.74,-1.84,1.78,-1.76,-0.50,
0.813,-0.54,-0.91,-2.13,1.78,-1.76,-0.50,
0.817,-0.54,-0.91,-2.13,1.77,-1.81,-0.49,
0.818,-0.65,-1.19,-2.52,1.77,-1.81,-0.49,
0.822,-0.65,-1.19,-2.52,1.76,-1.85,-0.49,
0.822,-0.84,-1.48,-3.00,1.76,-1.85,-0.49,
0.837,-0.99,-1.71,-3.53,1.76,-1.85,-0.49,
0.838,-0.99,-1.71,-3.53,1.74,-1.85,-0.49,
0.838,-1.28,-1.90,-4.06,1.74,-1.85,-0.49,
0.839,-1.28,-1.90,-4.06,1.70,-1.82,-0.50,
0.839,-1.63,-2.14,-4.59,1.70,-1.82,-0.50,
0.84,-1.63,-2.14,-4.59,1.65,-1.76,-0.51,
0.842,-2.02,-2.44,-5.08,1.65,-1.76,-0.51,
0.843,-2.02,-2.44,-5.08,1.57,-1.67,-0.53,
0.887,-2.02,-2.44,-5.08,1.49,-1.58,-0.55,
0.888,-2.22,-3.11,-3.95,1.49,-1.58,-0.55,
0.888,-2.22,-3.11,-3.95,1.46,-1.42,-0.56,
0.889,-4.00,-3.10,-3.15,1.46,-1.42,-0.56,
0.889,-4.39,-3.74,-6.25,1.46,-1.42,-0.56,
0.889,-4.39,-3.74,-6.25,1.45,-1.29,-0.53,
0.89,-4.39,-3.74,-6.25,1.34,-1.30,-0.48,
0.89,-4.21,-4.26,-7.82,1.34,-1.30,-0.48,
0.891,-4.51,-4.25,-8.42,1.34,-1.30,-0.48,
0.891,-4.51,-4.25,-8.42,1.17,-1.27,-0.44,
0.892,-4.86,-4.20,-8.54,1.17,-1.27,-0.44,
0.892,-4.86,-4.20,-8.54,0.96,-1.20,-0.40,
0.893,-4.86,-4.20,-8.54,0.75,-1.10,-0.36,
0.893,-5.03,-4.12,-8.15,0.75,-1.10,-0.36,
0.894,-5.03,-4.12,-8.15,0.54,-1.02,-0.32,
0.894,-5.19,-4.40,-7.71,0.54,-1.02,-0.32,
0.894,-5.47,-4.77,-7.50,0.54,-1.02,-0.32,
0.895,-5.47,-4.77,-7.50,0.35,-0.96,-0.28,
0.895,-5.47,-4.77,-7.50,0.16,-0.89,-0.23,
0.895,-5.66,-5.23,-7.48,0.16,-0.89,-0.23,
0.896,-6.21,-5.70,-7.62,0.16,-0.89,-0.23,
0.896,-6.21,-5.70,-7.62,-0.03,-0.81,-0.18,
0.902,-6.21,-5.70,-7.62,-0.22,-0.71,-0.11,
0.902,-6.27,-5.94,-7.76,-0.22,-0.71,-0.11,
0.904,-6.57,-6.02,-7.79,-0.22,-0.71,-0.11,
0.905,-6.57,-6.02,-7.79,-0.42,-0.61,-0.04,
0.915,-6.57,-6.02,-7.79,-0.60,-0.52,0.03,
0.916,-6.78,-6.07,-7.75,-0.60,-0.52,0.03,
0.945,-6.78,-6.07,-7.75,-0.79,-0.44,0.11,
0.945,-6.66,-5.91,-7.76,-0.79,-0.44,0.11,
0.945,-6.66,-5.91,-7.76,-0.96,-0.36,0.17,
0.946,-6.53,-5.70,-7.59,-0.96,-0.36,0.17,
0.946,-6.53,-5.70,-7.59,-1.14,-0.30,0.23,
0.947,-6.26,-5.41,-7.41,-1.14,-0.30,0.23,
0.947,-5.90,-5.11,-7.17,-1.14,-0.30,0.23,
0.947,-5.90,-5.11,-7.17,-1.31,-0.24,0.27,
0.948,-5.41,-4.82,-7.00,-1.31,-0.24,0.27,
0.948,-5.41,-4.82,-7.00,-1.48,-0.17,0.31,
0.948,-5.41,-4.82,-7.00,-1.65,-0.08,0.34,
0.949,-4.82,-4.75,-6.88,-1.65,-0.08,0.34,
0.949,-4.82,-4.75,-6.88,-1.84,0.02,0.34,
0.949,-4.43,-4.82,-6.86,-1.84,0.02,0.34,
0.95,-4.43,-4.82,-6.86,-2.02,0.18,0.33,
0.95,-4.29,-4.96,-6.64,-2.02,0.18,0.33,
0.955,-4.29,-4.96,-6.64,-2.22,0.38,0.32,
0.955,-4.25,-5.09,-6.39,-2.22,0.38,0.32,
0.96,-4.25,-5.09,-6.39,-2.40,0.60,0.30,
0.96,-4.21,-5.25,-5.97,-2.40,0.60,0.30,
0.964,-4.21,-5.25,-5.97,-2.57,0.82,0.29,
0.964,-4.17,-5.28,-5.44,-2.57,0.82,0.29,
0.968,-4.17,-5.28,-5.44,-2.71,1.00,0.28,
0.969,-4.18,-5.22,-4.82,-2.71,1.00,0.28,
0.973,-4.18,-5.22,-4.82,-2.82,1.14,0.28,
0.974,-4.23,-5.13,-4.13,-2.82,1.14,0.28,
0.979,-4.50,-4.92,-3.51,-2.82,1.14,0.28,
0.979,-4.50,-4.92,-3.51,-2.90,1.24,0.30,
0.983,-4.76,-4.71,-2.85,-2.90,1.24,0.30,
0.983,-4.76,-4.71,-2.85,-2.95,1.31,0.35,
0.988,-4.84,-4.57,-2.26,-2.95,1.31,0.35,
0.989,-4.84,-4.57,-2.26,-2.98,1.34,0.43,
0.994,-4.65,-4.44,-1.79,-2.98,1.34,0.43,
0.994,-4.65,-4.44,-1.79,-2.99,1.33,0.53,
0.998,-4.54,-4.43,-1.50,-2.99,1.33,0.53,
0.999,-4.54,-4.43,-1.50,-2.99,1.30,0.66,
1.003,-4.50,-4.51,-1.27,-2.99,1.30,0.66,
1.003,-4.50,-4.51,-1.27,-3.00,1.27,0.81,
1.008,-4.22,-4.64,-0.93,-3.00,1.27,0.81,
1.009,-4.22,-4.64,-0.93,-3.01,1.26,1.00,
1.017,-4.22,-4.64,-0.93,-3.04,1.29,1.21,
1.018,-3.70,-4.77,-0.51,-3.04,1.29,1.21,
1.018,-3.70,-4.77,-0.51,-3.06,1.34,1.43,
1.019,-2.67,-4.71,0.00,-3.06,1.34,1.43,
1.023,-1.09,-4.37,0.71,-3.06,1.34,1.43,
1.023,-1.09,-4.37,0.71,-3.09,1.39,1.64,
1.06,0.58,-3.76,1.55,-3.09,1.39,1.64,
1.061,0.58,-3.76,1.55,-3.10,1.43,1.80,
1.061,2.22,-2.97,2.33,-3.10,1.43,1.80,
1.062,2.22,-2.97,2.33,-3.08,1.44,1.90,
1.062,2.22,-2.97,2.33,-3.03,1.43,1.94,
1.063,3.69,-2.06,2.99,-3.03,1.43,1.94,
1.063,3.69,-2.06,2.99,-2.94,1.40,1.92,
1.064,5.05,-1.19,3.64,-2.94,1.40,1.92,
