
time,ax,ay,az,wx,wy,wz,
0.443,0.50,-1.88,3.32,2.50,-5.88,0.46,
0.444,0.06,-1.91,3.34,2.50,-5.88,0.46,
0.444,0.06,-1.91,3.34,2.51,-5.61,0.42,
0.445,-0.27,-1.81,2.95,2.51,-5.61,0.42,
0.445,-0.27,-1.81,2.95,2.52,-5.32,0.39,
0.446,-0.27,-1.81,2.95,2.52,-5.03,0.38,
0.446,-0.53,-1.69,2.48,2.52,-5.03,0.38,
0.482,-0.66,-1.49,2.27,2.52,-5.03,0.38,
0.483,-0.66,-1.49,2.27,2.49,-4.75,0.38,
0.483,-0.66,-1.49,2.27,2.44,-4.47,0.39,
0.483,-0.51,-1.23,2.45,2.44,-4.47,0.39,
0.484,-0.51,-1.23,2.45,2.40,-4.22,0.41,
0.484,-0.02,-1.11,2.80,2.40,-4.22,0.41,
0.484,0.36,-0.99,2.98,2.40,-4.22,0.41,
0.485,0.36,-0.99,2.98,2.36,-3.97,0.45,
0.485,0.36,-0.99,2.98,2.32,-3.70,0.53,
0.485,0.22,-0.75,3.10,2.32,-3.70,0.53,
0.486,0.22,-0.75,3.10,2.28,-3.37,0.65,
0.486,0.02,-0.51,3.54,2.28,-3.37,0.65,
0.486,0.02,-0.51,3.54,2.24,-2.96,0.80,
0.486,0.20,-0.27,4.11,2.24,-2.96,0.80,
0.487,0.20,-0.27,4.11,2.21,-2.48,0.94,
0.487,0.75,-0.20,4.62,2.21,-2.48,0.94,
0.488,0.75,-0.20,4.62,2.17,-1.98,1.07,
0.489,1.02,-0.19,4.63,2.17,-1.98,1.07,
0.493,-1.59,-1.88,4.02,2.17,-1.98,1.07,
0.493,-1.59,-1.88,4.02,2.10,-1.44,1.21,
0.498,-1.68,-1.74,3.42,2.10,-1.44,1.21,
0.498,-1.68,-1.74,3.42,1.99,-0.86,1.50,
0.503,0.44,-0.60,2.55,1.99,-0.86,1.50,
0.503,0.44,-0.60,2.55,1.85,-0.23,1.83,
0.515,0.44,-0.60,2.55,1.74,0.08,2.07,
0.515,4.36,3.33,1.74,1.74,0.08,2.07,
0.516,7.36,7.44,3.74,1.74,0.08,2.07,
0.516,7.36,7.44,3.74,1.93,-0.80,2.13,
0.517,7.36,7.44,3.74,2.73,-2.86,2.02,
0.518,6.26,6.38,7.28,2.73,-2.86,2.02,
0.522,6.26,6.38,7.28,3.85,-4.30,1.89,
0.523,5.88,2.39,2.49,3.85,-4.30,1.89,
0.527,7.01,1.37,-2.99,3.85,-4.30,1.89,
0.528,7.01,1.37,-2.99,4.45,-4.62,1.76,
0.532,7.01,1.37,-2.99,4.67,-5.09,1.56,
0.532,10.69,3.61,-12.68,4.67,-5.09,1.56,
0.537,10.69,3.61,-12.68,4.57,-6.16,1.16,
0.537,10.53,6.90,-15.82,4.57,-6.16,1.16,
0.549,8.81,7.36,-13.88,4.57,-6.16,1.16,
0.549,8.81,7.36,-13.88,4.27,-6.99,0.70,
0.549,7.39,7.75,-14.67,4.27,-6.99,0.70,
0.55,7.39,7.75,-14.67,3.98,-7.13,0.33,
0.551,6.02,7.60,-16.11,3.98,-7.13,0.33,
0.552,6.02,7.60,-16.11,3.62,-6.81,0.08,
0.556,3.99,5.20,-17.18,3.62,-6.81,0.08,
0.557,3.99,5.20,-17.18,3.09,-6.05,-0.01,
0.569,3.60,4.27,-17.31,3.09,-6.05,-0.01,
0.57,3.60,4.27,-17.31,2.41,-4.87,0.02,
0.57,3.69,4.16,-14.55,2.41,-4.87,0.02,
0.571,3.69,4.16,-14.55,1.68,-3.61,0.06,
0.571,3.69,4.16,-14.55,1.08,-2.64,0.07,
0.571,3.68,4.16,-11.29,1.08,-2.64,0.07,
0.588,3.68,4.16,-11.29,0.66,-1.92,0.04,
0.589,3.18,3.75,-8.24,0.66,-1.92,0.04,
0.589,3.18,3.75,-8.24,0.38,-1.37,0.02,
0.59,2.19,3.14,-6.11,0.38,-1.37,0.02,
0.59,1.08,2.60,-4.09,0.38,-1.37,0.02,
0.59,1.08,2.60,-4.09,0.21,-0.88,0.01,
0.592,1.08,2.60,-4.09,0.15,-0.48,0.01,
0.592,0.27,1.84,-2.38,0.15,-0.48,0.01,
0.601,0.27,1.84,-2.38,0.15,-0.14,0.02,
0.601,-0.72,0.79,-1.20,0.15,-0.14,0.02,
0.602,-0.72,0.79,-1.20,0.19,0.21,0.07,
0.602,-1.32,-0.08,-0.16,0.19,0.21,0.07,
0.606,-1.51,-0.72,0.83,0.19,0.21,0.07,
0.607,-1.51,-0.72,0.83,0.25,0.52,0.15,
0.622,-1.33,-1.22,1.78,0.25,0.52,0.15,
0.623,-1.33,-1.22,1.78,0.31,0.74,0.23,
0.625,-1.71,-2.10,2.72,0.31,0.74,0.23,
0.626,-1.71,-2.10,2.72,0.38,0.82,0.28,
0.627,-0.86,-1.74,3.00,0.38,0.82,0.28,
0.627,-0.86,-1.74,3.00,0.46,0.77,0.31,
0.628,-0.86,-1.74,3.00,0.54,0.57,0.29,
0.629,-0.77,-1.76,3.53,0.54,0.57,0.29,
0.631,-0.80,-1.65,3.96,0.54,0.57,0.29,
0.631,-0.80,-1.65,3.96,0.63,0.32,0.25,
0.634,-1.37,-1.90,4.15,0.63,0.32,0.25,
0.634,-1.37,-1.90,4.15,0.76,0.05,0.20,
0.639,-1.37,-1.90,4.15,0.90,-0.27,0.19,
0.667,-1.63,-1.85,4.00,0.90,-0.27,0.19,
0.668,-1.63,-1.85,4.00,1.04,-0.57,0.19,
0.668,-1.36,-1.13,3.61,1.04,-0.57,0.19,
0.668,-1.25,-0.57,3.13,1.04,-0.57,0.19,
0.669,-1.25,-0.57,3.13,1.15,-0.81,0.16,
0.669,-1.19,-0.09,2.56,1.15,-0.81,0.16,
0.669,-1.19,-0.09,2.56,1.24,-1.00,0.12,
0.67,-1.34,0.21,2.15,1.24,-1.00,0.12,
0.67,-1.34,0.21,2.15,1.29,-1.20,0.07,
0.67,-1.85,0.11,1.75,1.29,-1.20,0.07,
0.671,-1.85,0.11,1.75,1.33,-1.39,0.02,
0.671,-2.29,0.30,1.14,1.33,-1.39,0.02,
0.671,-2.29,0.30,1.14,1.34,-1.57,0.00,
0.676,-2.91,0.24,0.52,1.34,-1.57,0.00,
0.676,-2.91,0.24,0.52,1.32,-1.67,0.00,
0.678,-2.91,0.24,0.52,1.28,-1.78,0.03,
0.679,-3.32,0.30,0.03,1.28,-1.78,0.03,
0.683,-3.32,0.30,0.03,1.23,-1.84,0.07,
0.684,-3.62,0.30,-0.63,1.23,-1.84,0.07,
0.688,-3.62,0.30,-0.63,1.16,-1.81,0.11,
0.688,-3.69,0.40,-1.60,1.16,-1.81,0.11,
0.693,-3.69,0.40,-1.60,1.06,-1.71,0.14,
0.694,-3.82,0.47,-2.36,1.06,-1.71,0.14,
0.698,-4.01,0.14,-3.15,1.06,-1.71,0.14,
0.698,-4.01,0.14,-3.15,0.93,-1.57,0.16,
0.703,-4.01,0.14,-3.15,0.79,-1.40,0.18,
0.703,-4.12,-0.23,-3.92,0.79,-1.40,0.18,
0.715,-4.12,-0.47,-4.28,0.79,-1.40,0.18,
0.716,-4.12,-0.47,-4.28,0.62,-1.18,0.21,
0.716,-3.97,-1.02,-4.66,0.62,-1.18,0.21,
0.717,-3.97,-1.02,-4.66,0.45,-0.95,0.24,
0.717,-3.97,-1.02,-4.66,0.29,-0.70,0.27,
0.717,-3.66,-1.65,-4.92,0.29,-0.70,0.27,
0.722,-3.31,-2.15,-5.03,0.29,-0.70,0.27,
0.722,-3.31,-2.15,-5.03,0.11,-0.49,0.28,
0.727,-2.97,-2.46,-4.84,0.11,-0.49,0.28,
0.728,-2.97,-2.46,-4.84,-0.08,-0.31,0.27,
0.732,-2.86,-2.75,-4.34,-0.08,-0.31,0.27,
0.732,-2.86,-2.75,-4.34,-0.25,-0.19,0.25,
0.737,-2.74,-2.68,-3.72,-0.25,-0.19,0.25,
0.737,-2.74,-2.68,-3.72,-0.40,-0.12,0.24,
0.745,-2.06,-2.86,-2.32,-0.40,-0.12,0.24,
0.746,-2.06,-2.86,-2.32,-0.50,-0.09,0.23,
0.747,-2.00,-2.12,-1.78,-0.50,-0.09,0.23,
0.747,-2.00,-2.12,-1.78,-0.56,-0.11,0.21,
0.751,-4.16,-0.15,-1.87,-0.56,-0.11,0.21,
0.752,-4.16,-0.15,-1.87,-0.56,-0.19,0.19,
0.756,-5.43,0.98,-1.42,-0.56,-0.19,0.19,
0.757,-5.43,0.98,-1.42,-0.54,-0.23,0.24,
0.761,-5.61,1.17,-1.34,-0.54,-0.23,0.24,
0.762,-5.61,1.17,-1.34,-0.49,-0.24,0.35,
0.766,-4.97,0.74,-1.39,-0.49,-0.24,0.35,
0.767,-4.97,0.74,-1.39,-0.44,-0.23,0.48,
0.771,-4.19,0.42,-1.46,-0.44,-0.23,0.48,
0.771,-4.19,0.42,-1.46,-0.40,-0.21,0.59,
0.775,-4.19,0.42,-1.46,-0.39,-0.20,0.67,
0.777,-3.68,0.28,-1.60,-0.39,-0.20,0.67,
0.781,-3.29,0.21,-1.77,-0.39,-0.20,0.67,
0.781,-3.29,0.21,-1.77,-0.39,-0.22,0.73,
0.785,-3.05,0.11,-1.89,-0.39,-0.22,0.73,
0.786,-3.05,0.11,-1.89,-0.42,-0.26,0.78,
0.79,-3.05,0.11,-1.89,-0.45,-0.29,0.82,
0.791,-2.85,0.12,-1.89,-0.45,-0.29,0.82,
0.801,-2.85,0.12,-1.89,-0.50,-0.30,0.85,
0.801,-2.74,-0.07,-1.81,-0.50,-0.30,0.85,
0.802,-2.39,-0.32,-1.89,-0.50,-0.30,0.85,
0.802,-2.39,-0.32,-1.89,-0.56,-0.29,0.88,
0.805,-2.00,-0.50,-1.93,-0.56,-0.29,0.88,
0.806,-2.00,-0.50,-1.93,-0.61,-0.30,0.90,
0.813,-1.81,-0.65,-2.02,-0.61,-0.30,0.90,
0.814,-1.81,-0.65,-2.02,-0.69,-0.29,0.91,
0.819,-1.81,-0.65,-2.02,-0.77,-0.27,0.92,
0.82,-1.77,-0.76,-2.09,-0.77,-0.27,0.92,
0.82,-1.67,-0.96,-2.10,-0.77,-0.27,0.92,
0.821,-1.67,-0.96,-2.10,-0.87,-0.23,0.92,
0.833,-1.64,-1.10,-1.95,-0.87,-0.23,0.92,
0.834,-1.64,-1.10,-1.95,-0.98,-0.19,0.92,
0.835,-1.75,-1.20,-1.66,-0.98,-0.19,0.92,
0.835,-1.75,-1.20,-1.66,-1.08,-0.13,0.93,
0.836,-1.75,-1.20,-1.66,-1.17,-0.07,0.94,
0.836,-1.85,-1.24,-1.28,-1.17,-0.07,0.94,
0.839,-1.89,-1.31,-0.90,-1.17,-0.07,0.94,
0.84,-1.89,-1.31,-0.90,-1.24,-0.01,0.97,
0.845,-1.85,-1.38,-0.55,-1.24,-0.01,0.97,
0.846,-1.85,-1.38,-0.55,-1.28,0.04,1.02,
0.849,-1.85,-1.38,-0.55,-1.31,0.09,1.07,
0.85,-1.68,-1.45,-0.33,-1.31,0.09,1.07,
0.854,-1.68,-1.45,-0.33,-1.32,0.13,1.13,
0.855,-1.49,-1.48,-0.14,-1.32,0.13,1.13,
0.86,-1.33,-1.47,0.02,-1.32,0.13,1.13,
0.861,-1.33,-1.47,0.02,-1.32,0.15,1.18,
0.864,-1.33,-1.47,0.02,-1.30,0.16,1.23,
0.864,-1.12,-1.48,0.10,-1.30,0.16,1.23,
0.869,-1.12,-1.48,0.10,-1.28,0.16,1.28,
0.869,-1.00,-1.42,0.08,-1.28,0.16,1.28,
0.873,-1.00,-1.42,0.08,-1.25,0.15,1.33,
0.874,-0.71,-1.36,0.02,-1.25,0.15,1.33,
0.879,-0.71,-1.36,0.02,-1.22,0.15,1.38,
0.88,-0.51,-1.30,-0.14,-1.22,0.15,1.38,
0.883,-0.51,-1.30,-0.14,-1.19,0.15,1.43,
0.924,-0.30,-1.19,-0.30,-1.19,0.15,1.43,
0.926,-0.12,-1.13,-0.46,-1.19,0.15,1.43,
0.926,-0.12,-1.13,-0.46,-1.17,0.17,1.48,
0.927,-0.05,-0.98,-0.66,-1.17,0.17,1.48,
0.927,-0.05,-0.98,-0.66,-1.16,0.19,1.53,
0.928,-0.05,-0.98,-0.66,-1.16,0.24,1.60,
0.928,0.22,-0.80,-0.75,-1.16,0.24,1.60,
0.928,0.37,-0.59,-0.78,-1.16,0.24,1.60,
0.929,0.37,-0.59,-0.78,-1.16,0.27,1.68,
0.929,0.83,-0.40,-0.68,-1.16,0.27,1.68,
0.93,0.83,-0.40,-0.68,-1.17,0.27,1.76,
0.93,0.83,-0.40,-0.68,-1.19,0.25,1.85,
0.93,1.69,-0.38,-0.46,-1.19,0.25,1.85,
0.931,2.76,-0.50,-0.19,-1.19,0.25,1.85,
0.931,2.76,-0.50,-0.19,-1.21,0.22,1.90,
0.931,2.76,-0.50,-0.19,-1.21,0.18,1.91,
0.932,3.76,-0.66,0.34,-1.21,0.18,1.91,
0.932,3.76,-0.66,0.34,-1.20,0.15,1.86,
0.933,4.62,-0.54,0.54,-1.20,0.15,1.86,
0.933,5.04,-0.86,1.00,-1.20,0.15,1.86,
0.933,5.04,-0.86,1.00,-1.20,0.14,1.76,
0.971,5.27,-1.00,1.68,-1.20,0.14,1.76,
0.972,5.27,-1.00,1.68,-1.19,0.06,1.66,
0.972,5.27,-1.00,1.68,-1.15,-0.07,1.56,
0.972,5.45,-1.03,2.11,-1.15,-0.07,1.56,
0.973,5.45,-1.03,2.11,-1.08,-0.23,1.45,
0.973,5.67,-1.13,2.34,-1.08,-0.23,1.45,
0.974,5.67,-1.13,2.34,-0.99,-0.43,1.34,
0.974,6.90,-0.67,2.59,-0.99,-0.43,1.34,
0.974,7.14,-0.98,2.83,-0.99,-0.43,1.34,
0.975,7.14,-0.98,2.83,-0.89,-0.61,1.21,
0.975,6.76,-1.27,2.73,-0.89,-0.61,1.21,
0.976,6.76,-1.27,2.73,-0.81,-0.68,1.04,
0.977,6.97,-0.83,2.49,-0.81,-0.68,1.04,
0.977,6.97,-0.83,2.49,-0.72,-0.75,0.85,
0.978,6.97,-0.83,2.49,-0.64,-0.85,0.66,
0.978,7.49,-0.21,2.63,-0.64,-0.85,0.66,
0.978,6.52,-0.26,2.48,-0.64,-0.85,0.66,
0.979,6.52,-0.26,2.48,-0.58,-0.86,0.44,
0.98,5.83,-0.09,2.26,-0.58,-0.86,0.44,
0.981,5.83,-0.09,2.26,-0.54,-0.76,0.25,
0.985,5.83,-0.09,2.26,-0.50,-0.65,0.10,
0.986,4.93,0.14,2.10,-0.50,-0.65,0.10,
0.991,4.07,0.43,2.43,-0.50,-0.65,0.10,
0.991,4.07,0.43,2.43,-0.48,-0.57,-0.03,
0.995,4.07,0.43,2.43,-0.45,-0.53,-0.14,
0.996,3.53,0.55,2.60,-0.45,-0.53,-0.14,
1.0,2.65,0.46,2.61,-0.45,-0.53,-0.14,
1.001,2.65,0.46,2.61,-0.40,-0.50,-0.23,
1.005,1.60,0.50,2.37,-0.40,-0.50,-0.23,
1.005,1.60,0.50,2.37,-0.36,-0.42,-0.31,
1.016,1.60,0.50,2.37,-0.32,-0.33,-0.36,
1.016,1.02,0.86,2.13,-0.32,-0.33,-0.36,
1.017,1.02,0.86,2.13,-0.27,-0.33,-0.39,
1.017,1.56,1.45,2.55,-0.27,-0.33,-0.39,
1.02,0.56,1.04,2.55,-0.27,-0.33,-0.39,
1.02,0.56,1.04,2.55,-0.21,-0.30,-0.42,
1.041,-0.27,1.13,2.14,-0.21,-0.30,-0.42,
1.042,-0.27,1.13,2.14,-0.16,-0.20,-0.45,
1.042,-0.69,1.34,1.98,-0.16,-0.20,-0.45,
1.043,-0.69,1.34,1.98,-0.11,-0.15,-0.46,
1.043,-0.69,1.34,1.98,-0.07,-0.11,-0.45,
1.044,-0.99,1.49,1.83,-0.07,-0.11,-0.45,
1.044,-0.99,1.49,1.83,-0.03,-0.03,-0.44,
1.045,-0.83,1.59,1.68,-0.03,-0.03,-0.44,
1.045,-0.83,1.59,1.68,0.00,0.06,-0.43,
1.045,-0.12,1.76,1.50,0.00,0.06,-0.43,
