
time,ax,ay,az,wx,wy,wz,
0.198,-0.53,-6.75,-5.19,-0.74,-5.46,1.29,
0.199,-0.42,-7.07,-5.04,-0.74,-5.46,1.29,
0.199,-0.42,-7.07,-5.04,-0.66,-5.67,1.45,
0.2,-0.31,-7.28,-4.71,-0.66,-5.67,1.45,
0.212,-0.31,-7.28,-4.71,-0.56,-5.90,1.60,
0.213,-0.13,-7.32,-4.13,-0.56,-5.90,1.60,
0.214,-0.13,-7.32,-4.13,-0.42,-6.13,1.74,
0.214,0.21,-7.32,-3.75,-0.42,-6.13,1.74,
0.215,0.72,-7.30,-3.47,-0.42,-6.13,1.74,
0.215,0.72,-7.30,-3.47,-0.27,-6.35,1.85,
0.217,1.19,-7.38,-3.47,-0.27,-6.35,1.85,
0.218,1.19,-7.38,-3.47,-0.11,-6.53,1.95,
0.245,1.37,-7.51,-3.47,-0.11,-6.53,1.95,
0.246,1.37,-7.51,-3.47,0.03,-6.66,2.01,
0.247,1.37,-7.51,-3.47,0.14,-6.71,2.06,
0.247,1.50,-7.75,-3.68,0.14,-6.71,2.06,
0.248,1.50,-7.75,-3.68,0.21,-6.74,2.10,
0.248,1.55,-8.17,-3.90,0.21,-6.74,2.10,
0.248,1.25,-8.61,-3.96,0.21,-6.74,2.10,
0.249,1.25,-8.61,-3.96,0.24,-6.73,2.14,
0.25,1.25,-8.61,-3.96,0.26,-6.65,2.20,
0.25,0.85,-8.96,-3.99,0.26,-6.65,2.20,
0.25,0.85,-8.96,-3.99,0.25,-6.53,2.28,
0.251,0.99,-9.36,-4.71,0.25,-6.53,2.28,
0.254,0.99,-9.36,-4.71,0.21,-6.39,2.36,
0.256,0.67,-9.50,-4.40,0.21,-6.39,2.36,
0.256,0.67,-9.50,-4.40,0.15,-6.21,2.47,
0.257,0.69,-9.77,-4.47,0.15,-6.21,2.47,
0.264,0.92,-10.08,-4.68,0.15,-6.21,2.47,
0.265,0.92,-10.08,-4.68,0.08,-6.05,2.60,
0.266,0.92,-10.08,-4.68,0.00,-5.88,2.71,
0.267,0.71,-10.26,-4.30,0.00,-5.88,2.71,
0.271,0.71,-10.26,-4.30,-0.07,-5.70,2.83,
0.272,0.78,-10.55,-4.21,-0.07,-5.70,2.83,
0.28,0.78,-10.55,-4.21,-0.16,-5.55,2.95,
0.281,1.01,-10.56,-4.24,-0.16,-5.55,2.95,
0.281,1.32,-10.60,-4.34,-0.16,-5.55,2.95,
0.282,1.32,-10.60,-4.34,-0.29,-5.40,3.06,
0.286,1.64,-10.67,-4.33,-0.29,-5.40,3.06,
0.287,1.64,-10.67,-4.33,-0.45,-5.24,3.15,
0.291,2.29,-10.92,-4.58,-0.45,-5.24,3.15,
0.292,2.29,-10.92,-4.58,-0.65,-5.05,3.23,
0.296,2.29,-10.92,-4.58,-0.90,-4.84,3.29,
0.296,3.01,-11.05,-4.34,-0.90,-4.84,3.29,
0.301,3.01,-11.05,-4.34,-1.16,-4.59,3.32,
0.301,3.33,-11.34,-3.89,-1.16,-4.59,3.32,
0.313,3.33,-11.34,-3.89,-1.43,-4.30,3.36,
0.314,3.66,-11.71,-3.43,-1.43,-4.30,3.36,
0.315,3.66,-11.71,-3.43,-1.72,-4.01,3.39,
0.315,4.06,-12.07,-3.04,-1.72,-4.01,3.39,
0.316,4.06,-12.07,-3.04,-2.02,-3.76,3.43,
0.316,4.06,-12.40,-2.38,-2.02,-3.76,3.43,
0.32,4.06,-12.40,-2.38,-2.29,-3.53,3.49,
0.321,4.20,-12.76,-1.57,-2.29,-3.53,3.49,
0.325,4.39,-13.07,-0.79,-2.29,-3.53,3.49,
0.326,4.39,-13.07,-0.79,-2.53,-3.32,3.55,
0.33,4.39,-13.07,-0.79,-2.72,-3.15,3.62,
0.331,4.52,-13.35,0.11,-2.72,-3.15,3.62,
0.335,4.63,-13.66,0.99,-2.72,-3.15,3.62,
0.335,4.63,-13.66,0.99,-2.86,-3.02,3.70,
0.347,4.63,-13.66,0.99,-2.96,-2.97,3.80,
0.347,4.79,-13.84,1.86,-2.96,-2.97,3.80,
0.348,4.79,-13.84,1.86,-3.01,-2.97,3.90,
0.348,5.08,-13.92,2.71,-3.01,-2.97,3.90,
0.349,5.08,-13.92,2.71,-3.02,-2.99,4.02,
0.349,5.48,-14.01,3.51,-3.02,-2.99,4.02,
0.356,5.48,-14.01,3.51,-2.97,-3.02,4.13,
0.357,5.90,-14.03,4.24,-2.97,-3.02,4.13,
0.361,5.90,-14.03,4.24,-2.89,-3.04,4.23,
0.362,6.15,-13.99,4.85,-2.89,-3.04,4.23,
0.363,6.20,-13.89,5.22,-2.89,-3.04,4.23,
0.364,6.20,-13.89,5.22,-2.77,-3.04,4.33,
0.368,6.20,-13.89,5.22,-2.64,-3.03,4.43,
0.369,6.30,-13.78,5.37,-2.64,-3.03,4.43,
0.386,6.30,-13.78,5.37,-2.53,-2.99,4.54,
0.388,6.59,-13.67,5.33,-2.53,-2.99,4.54,
0.39,6.99,-13.60,5.26,-2.53,-2.99,4.54,
0.39,6.99,-13.60,5.26,-2.43,-2.93,4.66,
0.391,6.99,-13.60,5.26,-2.36,-2.83,4.76,
0.391,7.41,-13.51,5.06,-2.36,-2.83,4.76,
0.392,7.41,-13.51,5.06,-2.31,-2.71,4.87,
0.392,7.82,-13.34,4.87,-2.31,-2.71,4.87,
0.393,7.82,-13.34,4.87,-2.28,-2.57,4.96,
0.393,8.20,-13.12,4.66,-2.28,-2.57,4.96,
0.398,8.20,-13.12,4.66,-2.29,-2.42,5.04,
0.399,8.59,-12.93,4.38,-2.29,-2.42,5.04,
0.403,8.59,-12.93,4.38,-2.32,-2.27,5.11,
0.404,9.00,-12.68,4.13,-2.32,-2.27,5.11,
0.408,9.00,-12.68,4.13,-2.38,-2.12,5.15,
0.408,9.32,-12.51,3.99,-2.38,-2.12,5.15,
0.413,9.55,-12.34,4.02,-2.38,-2.12,5.15,
0.414,9.55,-12.34,4.02,-2.46,-1.97,5.19,
0.418,9.55,-12.34,4.02,-2.56,-1.83,5.22,
0.418,9.79,-12.19,4.03,-2.56,-1.83,5.22,
0.423,10.18,-12.02,4.24,-2.56,-1.83,5.22,
0.424,10.18,-12.02,4.24,-2.67,-1.70,5.24,
0.457,10.18,-12.02,4.24,-2.78,-1.58,5.25,
0.458,10.63,-11.86,4.46,-2.78,-1.58,5.25,
0.459,11.08,-11.67,4.76,-2.78,-1.58,5.25,
0.459,11.08,-11.67,4.76,-2.89,-1.45,5.25,
0.46,11.08,-11.67,4.76,-2.99,-1.30,5.24,
0.46,11.50,-11.43,5.14,-2.99,-1.30,5.24,
0.461,11.50,-11.43,5.14,-3.09,-1.12,5.22,
0.462,11.69,-11.11,5.51,-3.09,-1.12,5.22,
0.462,11.69,-11.11,5.51,-3.17,-0.91,5.20,
0.463,11.73,-10.87,5.62,-3.17,-0.91,5.20,
0.464,11.73,-10.87,5.62,-3.26,-0.67,5.17,
0.464,11.45,-10.64,5.63,-3.26,-0.67,5.17,
0.465,11.45,-10.64,5.63,-3.35,-0.43,5.16,
0.465,11.09,-10.52,5.57,-3.35,-0.43,5.16,
0.466,11.09,-10.52,5.57,-3.45,-0.21,5.16,
0.466,10.73,-10.42,5.49,-3.45,-0.21,5.16,
0.467,10.73,-10.42,5.49,-3.55,-0.01,5.17,
0.468,10.48,-10.27,5.46,-3.55,-0.01,5.17,
0.482,10.25,-10.08,5.49,-3.55,-0.01,5.17,
0.483,10.25,-10.08,5.49,-3.66,0.17,5.19,
0.483,10.25,-10.08,5.49,-3.77,0.32,5.21,
0.484,10.06,-9.88,5.57,-3.77,0.32,5.21,
0.484,10.06,-9.88,5.57,-3.87,0.45,5.23,
0.485,9.97,-9.67,5.71,-3.87,0.45,5.23,
0.517,9.97,-9.67,5.71,-3.96,0.57,5.24,
0.518,9.81,-9.59,5.86,-3.96,0.57,5.24,
0.519,9.81,-9.59,5.86,-4.03,0.67,5.26,
0.519,9.66,-9.53,6.06,-4.03,0.67,5.26,
0.52,9.66,-9.53,6.06,-4.08,0.74,5.29,
0.52,9.55,-9.46,6.32,-4.08,0.74,5.29,
0.521,9.60,-9.26,6.69,-4.08,0.74,5.29,
0.521,9.60,-9.26,6.69,-4.12,0.78,5.30,
0.521,9.60,-9.26,6.69,-4.12,0.78,5.32,
0.522,9.75,-8.96,7.05,-4.12,0.78,5.32,
0.522,9.99,-8.55,7.35,-4.12,0.78,5.32,
0.523,9.99,-8.55,7.35,-4.10,0.73,5.31,
0.523,9.99,-8.55,7.35,-4.05,0.67,5.30,
0.524,10.10,-8.14,7.64,-4.05,0.67,5.30,
0.524,10.10,-8.14,7.64,-3.98,0.58,5.27,
0.525,10.28,-7.72,7.86,-3.98,0.58,5.27,
0.525,10.28,-7.72,7.86,-3.89,0.49,5.23,
0.526,10.42,-7.22,8.03,-3.89,0.49,5.23,
0.547,10.66,-6.76,8.13,-3.89,0.49,5.23,
0.548,10.66,-6.76,8.13,-3.79,0.40,5.17,
0.549,10.66,-6.76,8.13,-3.69,0.30,5.10,
0.549,10.94,-6.33,8.20,-3.69,0.30,5.10,
0.55,10.94,-6.33,8.20,-3.59,0.20,5.00,
0.55,11.30,-6.02,8.27,-3.59,0.20,5.00,
0.551,11.30,-6.02,8.27,-3.49,0.11,4.88,
0.551,11.69,-5.64,8.49,-3.49,0.11,4.88,
0.551,11.69,-5.64,8.49,-3.38,0.03,4.74,
0.552,12.02,-5.21,8.85,-3.38,0.03,4.74,
0.569,12.02,-5.21,8.85,-3.25,-0.04,4.56,
0.57,12.23,-4.74,9.27,-3.25,-0.04,4.56,
0.571,12.23,-4.74,9.27,-3.11,-0.12,4.38,
0.571,12.32,-4.36,9.72,-3.11,-0.12,4.38,
0.572,12.32,-4.36,9.72,-2.95,-0.19,4.18,
0.573,12.23,-4.03,10.17,-2.95,-0.19,4.18,
0.574,12.23,-4.03,10.17,-2.77,-0.26,3.99,
0.575,11.94,-3.66,10.43,-2.77,-0.26,3.99,
0.575,11.47,-3.32,10.60,-2.77,-0.26,3.99,
0.576,11.47,-3.32,10.60,-2.57,-0.31,3.81,
0.582,11.47,-3.32,10.60,-2.37,-0.34,3.66,
0.584,10.96,-3.00,10.62,-2.37,-0.34,3.66,
0.584,10.57,-2.72,10.54,-2.37,-0.34,3.66,
0.585,10.57,-2.72,10.54,-2.17,-0.37,3.55,
0.588,10.23,-2.50,10.44,-2.17,-0.37,3.55,
0.59,10.23,-2.50,10.44,-1.97,-0.39,3.47,
0.606,10.23,-2.50,10.44,-1.78,-0.42,3.41,
0.608,9.98,-2.27,10.25,-1.78,-0.42,3.41,
0.608,9.84,-2.09,10.04,-1.78,-0.42,3.41,
0.609,9.84,-2.09,10.04,-1.61,-0.44,3.38,
0.609,9.84,-2.09,10.04,-1.45,-0.47,3.36,
0.61,9.84,-1.82,9.85,-1.45,-0.47,3.36,
0.61,9.84,-1.82,9.85,-1.31,-0.52,3.35,
0.61,9.96,-1.55,9.73,-1.31,-0.52,3.35,
0.613,10.12,-1.23,9.66,-1.31,-0.52,3.35,
0.613,10.12,-1.23,9.66,-1.19,-0.58,3.35,
0.617,10.12,-1.23,9.66,-1.08,-0.64,3.35,
0.618,10.38,-0.90,9.56,-1.08,-0.64,3.35,
0.624,10.38,-0.90,9.56,-0.98,-0.68,3.35,
0.625,10.69,-0.54,9.49,-0.98,-0.68,3.35,
0.627,10.69,-0.54,9.49,-0.89,-0.71,3.35,
0.628,10.91,-0.21,9.35,-0.89,-0.71,3.35,
0.632,11.18,0.12,9.21,-0.89,-0.71,3.35,
0.633,11.18,0.12,9.21,-0.79,-0.73,3.35,
0.637,11.18,0.12,9.21,-0.69,-0.76,3.36,
0.637,11.54,0.34,9.03,-0.69,-0.76,3.36,
0.642,11.98,0.50,8.85,-0.69,-0.76,3.36,
0.642,11.98,0.50,8.85,-0.59,-0.80,3.39,
0.647,12.42,0.75,8.70,-0.59,-0.80,3.39,
0.648,12.42,0.75,8.70,-0.51,-0.85,3.43,
0.651,12.68,1.14,8.47,-0.51,-0.85,3.43,
0.652,12.68,1.14,8.47,-0.43,-0.88,3.46,
0.666,12.68,1.14,8.47,-0.38,-0.84,3.48,
0.667,12.67,1.55,8.15,-0.38,-0.84,3.48,
0.668,12.67,1.55,8.15,-0.38,-0.74,3.48,
0.668,12.65,2.04,7.84,-0.38,-0.74,3.48,
0.669,12.65,2.04,7.84,-0.41,-0.61,3.48,
0.669,12.78,2.50,7.65,-0.41,-0.61,3.48,
0.714,12.78,2.50,7.65,-0.46,-0.49,3.46,
0.715,12.99,2.91,7.54,-0.46,-0.49,3.46,
0.715,12.99,2.91,7.54,-0.52,-0.37,3.41,
0.716,13.21,3.39,7.64,-0.52,-0.37,3.41,
0.717,13.21,3.39,7.64,-0.59,-0.27,3.34,
0.717,13.44,3.89,7.80,-0.59,-0.27,3.34,
0.718,13.44,3.89,7.80,-0.67,-0.18,3.25,
0.718,13.60,4.42,7.93,-0.67,-0.18,3.25,
0.719,13.60,4.42,7.93,-0.74,-0.12,3.15,
0.719,13.70,4.86,7.97,-0.74,-0.12,3.15,
0.72,13.70,4.86,7.97,-0.82,-0.06,3.04,
0.72,13.76,5.19,7.99,-0.82,-0.06,3.04,
0.721,13.76,5.19,7.99,-0.90,0.01,2.94,
0.721,13.79,5.32,8.01,-0.90,0.01,2.94,
0.722,13.82,5.37,8.14,-0.90,0.01,2.94,
0.722,13.82,5.37,8.14,-0.99,0.10,2.84,
0.723,13.82,5.37,8.14,-1.07,0.18,2.74,
0.723,13.88,5.43,8.45,-1.07,0.18,2.74,
0.724,13.88,5.43,8.45,-1.15,0.27,2.65,
0.724,14.02,5.54,8.90,-1.15,0.27,2.65,
0.725,14.17,5.71,9.40,-1.15,0.27,2.65,
0.725,14.17,5.71,9.40,-1.21,0.35,2.56,
0.726,14.31,5.87,9.85,-1.21,0.35,2.56,
0.726,14.31,5.87,9.85,-1.25,0.43,2.47,
0.733,14.31,5.87,9.85,-1.26,0.51,2.39,
0.734,14.42,6.02,10.22,-1.26,0.51,2.39,
0.735,14.42,6.02,10.22,-1.26,0.60,2.31,
0.735,14.59,6.12,10.48,-1.26,0.60,2.31,
0.746,14.76,6.21,10.75,-1.26,0.60,2.31,
0.747,14.76,6.21,10.75,-1.25,0.70,2.22,
0.748,14.76,6.21,10.75,-1.22,0.80,2.14,
0.748,14.96,6.32,11.00,-1.22,0.80,2.14,
0.749,14.96,6.32,11.00,-1.18,0.90,2.03,
0.749,15.05,6.45,11.24,-1.18,0.90,2.03,
0.754,15.05,6.45,11.24,-1.11,0.99,1.93,
0.754,15.05,6.55,11.53,-1.11,0.99,1.93,
0.765,15.05,6.55,11.53,-1.04,1.07,1.83,
0.765,14.92,6.68,11.89,-1.04,1.07,1.83,
0.766,14.78,6.74,12.30,-1.04,1.07,1.83,
0.766,14.78,6.74,12.30,-0.94,1.13,1.75,
0.768,14.80,6.92,12.67,-0.94,1.13,1.75,
0.769,14.80,6.92,12.67,-0.82,1.18,1.67,
0.782,14.89,7.13,13.04,-0.82,1.18,1.67,
0.783,14.89,7.13,13.04,-0.68,1.24,1.60,
0.783,14.89,7.13,13.04,-0.51,1.29,1.54,
0.783,14.97,7.31,13.24,-0.51,1.29,1.54,
0.784,15.07,7.40,13.28,-0.51,1.29,1.54,
0.785,15.07,7.40,13.28,-0.32,1.37,1.50,
0.788,15.07,7.40,13.28,-0.13,1.45,1.46,
0.789,15.29,7.42,13.14,-0.13,1.45,1.46,
0.793,15.29,7.42,13.14,0.07,1.53,1.45,
0.794,15.64,7.49,12.82,0.07,1.53,1.45,
0.798,15.64,7.49,12.82,0.26,1.59,1.44,
0.798,15.93,7.60,12.42,0.26,1.59,1.44,
0.803,16.23,7.81,12.13,0.26,1.59,1.44,
0.804,16.23,7.81,12.13,0.43,1.61,1.43,
0.82,16.70,8.13,11.96,0.43,1.61,1.43,
0.821,16.70,8.13,11.96,0.60,1.59,1.42,
0.822,16.70,8.13,11.96,0.77,1.52,1.38,
0.823,17.40,8.55,11.92,0.77,1.52,1.38,
0.824,18.21,9.09,11.89,0.77,1.52,1.38,
0.825,18.21,9.09,11.89,0.95,1.41,1.32,
0.825,18.94,9.65,11.84,0.95,1.41,1.32,
0.825,18.94,9.65,11.84,1.14,1.27,1.20,
0.828,19.63,10.18,11.73,1.14,1.27,1.20,
0.829,19.63,10.18,11.73,1.34,1.10,1.04,
0.832,20.35,10.43,11.49,1.34,1.10,1.04,
0.833,20.35,10.43,11.49,1.54,0.94,0.82,
0.837,20.35,10.43,11.49,1.75,0.76,0.54,
0.837,20.92,10.39,11.09,1.75,0.76,0.54,
0.842,20.92,10.39,11.09,1.96,0.57,0.22,
0.843,21.42,10.76,11.17,1.96,0.57,0.22,
0.847,21.42,10.76,11.17,2.17,0.40,-0.14,
0.848,21.40,10.85,11.64,2.17,0.40,-0.14,
0.852,21.40,10.85,11.64,2.42,0.25,-0.52,
0.852,21.41,10.65,11.60,2.42,0.25,-0.52,
0.857,20.98,10.04,11.22,2.42,0.25,-0.52,
0.858,20.98,10.04,11.22,2.69,0.09,-0.89,
0.862,20.17,8.95,10.70,2.69,0.09,-0.89,
0.862,20.17,8.95,10.70,2.95,-0.10,-1.21,
0.866,19.58,7.78,10.18,2.95,-0.10,-1.21,
0.867,19.58,7.78,10.18,3.19,-0.31,-1.46,
0.871,19.32,6.72,9.75,3.19,-0.31,-1.46,
0.872,19.32,6.72,9.75,3.41,-0.56,-1.64,
0.881,19.34,5.76,9.57,3.41,-0.56,-1.64,
0.883,19.34,5.76,9.57,3.60,-0.83,-1.77,
0.884,19.59,4.84,9.66,3.60,-0.83,-1.77,
0.884,19.59,4.84,9.66,3.77,-1.13,-1.85,
0.886,19.59,4.84,9.66,3.93,-1.43,-1.92,
0.886,20.21,3.95,9.88,3.93,-1.43,-1.92,
0.917,21.17,3.14,10.13,3.93,-1.43,-1.92,
0.919,21.17,3.14,10.13,4.11,-1.75,-1.99,
0.92,21.17,3.14,10.13,4.28,-2.10,-2.06,
0.921,22.39,2.26,10.42,4.28,-2.10,-2.06,
0.921,23.49,1.35,10.73,4.28,-2.10,-2.06,
0.922,23.49,1.35,10.73,4.45,-2.49,-2.15,
0.923,24.66,0.42,11.11,4.45,-2.49,-2.15,
0.924,24.66,0.42,11.11,4.61,-2.90,-2.26,
0.925,26.10,-0.44,11.50,4.61,-2.90,-2.26,
0.926,26.10,-0.44,11.50,4.76,-3.30,-2.38,
0.967,26.10,-0.44,11.50,4.90,-3.68,-2.56,
0.967,27.87,-1.21,11.85,4.90,-3.68,-2.56,
0.968,29.77,-2.12,12.28,4.90,-3.68,-2.56,
0.969,29.77,-2.12,12.28,5.03,-3.99,-2.80,
0.97,31.52,-3.21,12.81,5.03,-3.99,-2.80,
0.97,31.52,-3.21,12.81,5.15,-4.22,-3.15,
0.971,32.87,-4.37,13.43,5.15,-4.22,-3.15,
0.972,32.87,-4.37,13.43,5.29,-4.34,-3.59,
0.972,32.87,-4.37,13.43,5.44,-4.36,-4.13,
0.973,33.84,-5.52,13.86,5.44,-4.36,-4.13,
0.973,34.27,-6.89,13.85,5.44,-4.36,-4.13,
0.974,34.27,-6.89,13.85,5.60,-4.26,-4.71,
0.975,34.18,-8.39,13.26,5.60,-4.26,-4.71,
0.976,34.18,-8.39,13.26,5.74,-4.05,-5.32,
0.977,34.18,-8.39,13.26,5.84,-3.74,-5.91,
0.978,33.69,-10.09,12.15,5.84,-3.74,-5.91,
0.979,33.00,-11.75,10.63,5.84,-3.74,-5.91,
0.979,33.00,-11.75,10.63,5.87,-3.39,-6.47,
0.98,33.00,-11.75,10.63,5.81,-3.03,-6.99,
0.981,32.33,-13.59,8.85,5.81,-3.03,-6.99,
0.981,32.33,-13.59,8.85,5.63,-2.68,-7.47,
0.982,31.90,-15.61,7.12,5.63,-2.68,-7.47,
0.983,31.90,-15.61,7.12,5.35,-2.33,-7.90,
0.983,31.62,-17.73,5.72,5.35,-2.33,-7.90,
0.984,31.62,-17.73,5.72,5.00,-1.98,-8.29,
0.985,31.46,-19.90,4.63,5.00,-1.98,-8.29,
0.985,31.46,-19.90,4.63,4.62,-1.65,-8.61,
0.986,31.35,-22.07,3.91,4.62,-1.65,-8.61,
0.986,31.35,-22.07,3.91,4.22,-1.34,-8.86,
0.987,31.17,-24.20,3.43,4.22,-1.34,-8.86,
0.99,31.17,-24.20,3.43,3.83,-1.04,-9.07,
0.991,31.07,-26.26,3.20,3.83,-1.04,-9.07,
0.993,31.07,-26.26,3.20,3.46,-0.77,-9.22,
0.994,31.06,-28.14,3.07,3.46,-0.77,-9.22,
0.998,31.06,-28.14,3.07,3.13,-0.53,-9.33,
0.999,31.17,-29.94,3.04,3.13,-0.53,-9.33,
1.003,31.17,-29.94,3.04,2.83,-0.34,-9.39,
1.004,31.53,-31.64,3.03,2.83,-0.34,-9.39,
1.008,31.53,-31.64,3.03,2.58,-0.22,-9.43,
1.009,32.17,-32.13,3.04,2.58,-0.22,-9.43,
1.013,31.90,-32.41,3.06,2.58,-0.22,-9.43,
1.014,31.90,-32.41,3.06,2.35,-0.16,-9.46,
1.017,31.56,-32.70,3.14,2.35,-0.16,-9.46,
1.018,31.56,-32.70,3.14,2.15,-0.13,-9.49,
1.022,31.22,-33.01,3.40,2.15,-0.13,-9.49,
1.023,31.22,-33.01,3.40,1.98,-0.14,-9.52,
1.029,30.90,-33.35,3.64,1.98,-0.14,-9.52,
1.03,30.90,-33.35,3.64,1.83,-0.16,-9.58,
1.032,30.60,-33.70,3.72,1.83,-0.16,-9.58,
1.032,30.60,-33.70,3.72,1.71,-0.14,-9.66,
1.037,30.60,-33.70,3.72,1.61,-0.10,-9.78,
1.038,30.31,-34.07,3.68,1.61,-0.10,-9.78,
1.049,30.03,-34.46,3.62,1.61,-0.10,-9.78,
1.05,30.03,-34.46,3.62,1.53,-0.02,-9.93,
1.051,29.77,-34.87,3.55,1.53,-0.02,-9.93,
1.052,29.77,-34.87,3.55,1.43,0.09,-10.09,
1.052,29.77,-34.87,3.55,1.33,0.27,-10.24,
1.052,29.53,-35.30,3.56,1.33,0.27,-10.24,
1.063,29.53,-35.30,3.56,1.25,0.51,-10.36,
1.064,29.30,-35.75,3.49,1.25,0.51,-10.36,
1.065,29.10,-36.21,3.37,1.25,0.51,-10.36,
1.066,29.10,-36.21,3.37,1.20,0.80,-10.46,
